"","FID","value","parameter","date","year","month"
"121",120,-0.220810168319018,"Evaporation anomaly",2022-02-01,2022,"February"
"122",121,-0.220710810941614,"Evaporation anomaly",2022-02-01,2022,"February"
"123",122,-0.216023680125438,"Evaporation anomaly",2022-02-01,2022,"February"
"124",123,-0.191282829081851,"Evaporation anomaly",2022-02-01,2022,"February"
"125",124,-0.0877666300966881,"Evaporation anomaly",2022-02-01,2022,"February"
"126",125,-0.0867181107876749,"Evaporation anomaly",2022-02-01,2022,"February"
"127",126,-0.0829007276372372,"Evaporation anomaly",2022-02-01,2022,"February"
"128",127,-0.0808433750555901,"Evaporation anomaly",2022-02-01,2022,"February"
"129",128,-0.0685765754802363,"Evaporation anomaly",2022-02-01,2022,"February"
"130",129,-0.0533882460571494,"Evaporation anomaly",2022-02-01,2022,"February"
"131",130,0.548586763437756,"Evaporation anomaly",2022-02-01,2022,"February"
"132",131,0.504928529262543,"Evaporation anomaly",2022-02-01,2022,"February"
"133",132,0.500178680354819,"Evaporation anomaly",2022-02-01,2022,"February"
"134",133,0.447416663169861,"Evaporation anomaly",2022-02-01,2022,"February"
"135",134,0.445219343908612,"Evaporation anomaly",2022-02-01,2022,"February"
"136",135,0.402487367391586,"Evaporation anomaly",2022-02-01,2022,"February"
"137",136,0.399127732507873,"Evaporation anomaly",2022-02-01,2022,"February"
"138",137,0.336467027664185,"Evaporation anomaly",2022-02-01,2022,"February"
"139",138,0.335923567542951,"Evaporation anomaly",2022-02-01,2022,"February"
"140",139,0.30868074297905,"Evaporation anomaly",2022-02-01,2022,"February"
"141",140,0.308026326016329,"Evaporation anomaly",2022-02-01,2022,"February"
"142",141,0.278144210577011,"Evaporation anomaly",2022-02-01,2022,"February"
"143",142,0.278144210577011,"Evaporation anomaly",2022-02-01,2022,"February"
"144",143,0.260233598944098,"Evaporation anomaly",2022-02-01,2022,"February"
"145",144,0.260093510150909,"Evaporation anomaly",2022-02-01,2022,"February"
"146",145,0.250612102130244,"Evaporation anomaly",2022-02-01,2022,"February"
"147",146,0.250554829835892,"Evaporation anomaly",2022-02-01,2022,"February"
"148",147,0.271336661765712,"Evaporation anomaly",2022-02-01,2022,"February"
"149",148,0.272119045257568,"Evaporation anomaly",2022-02-01,2022,"February"
"150",149,0.213633216978198,"Evaporation anomaly",2022-02-01,2022,"February"
"151",150,0.211550310254097,"Evaporation anomaly",2022-02-01,2022,"February"
"152",151,0.255874504711293,"Evaporation anomaly",2022-02-01,2022,"February"
"153",152,0.25905966758728,"Evaporation anomaly",2022-02-01,2022,"February"
"154",153,0.207072546423294,"Evaporation anomaly",2022-02-01,2022,"February"
"155",154,0.203450784087181,"Evaporation anomaly",2022-02-01,2022,"February"
"156",155,0.119943384040389,"Evaporation anomaly",2022-02-01,2022,"February"
"157",156,0.110642123323673,"Evaporation anomaly",2022-02-01,2022,"February"
"158",157,0.0663046235333543,"Evaporation anomaly",2022-02-01,2022,"February"
"159",158,0.0591647256028489,"Evaporation anomaly",2022-02-01,2022,"February"
"160",159,0.0292218734122609,"Evaporation anomaly",2022-02-01,2022,"February"
"161",160,0.0243490821670849,"Evaporation anomaly",2022-02-01,2022,"February"
"162",161,-0.0378231344946472,"Evaporation anomaly",2022-02-01,2022,"February"
"163",162,-0.0514086925628753,"Evaporation anomaly",2022-02-01,2022,"February"
"164",163,-0.0415943826907798,"Evaporation anomaly",2022-02-01,2022,"February"
"165",164,-0.0400648727015406,"Evaporation anomaly",2022-02-01,2022,"February"
"166",165,-0.0258513556820173,"Evaporation anomaly",2022-02-01,2022,"February"
"167",166,-0.0226427289472804,"Evaporation anomaly",2022-02-01,2022,"February"
"168",167,-0.05512409900003,"Evaporation anomaly",2022-02-01,2022,"February"
"169",168,-0.0644031349131124,"Evaporation anomaly",2022-02-01,2022,"February"
"170",169,-0.057447476107017,"Evaporation anomaly",2022-02-01,2022,"February"
"171",170,-0.055148059802165,"Evaporation anomaly",2022-02-01,2022,"February"
"172",171,0.00913105867193116,"Evaporation anomaly",2022-02-01,2022,"February"
"173",172,0.0312840412034252,"Evaporation anomaly",2022-02-01,2022,"February"
"174",173,0.552407920360565,"Evaporation anomaly",2022-02-01,2022,"February"
"175",174,0.522296105096581,"Evaporation anomaly",2022-02-01,2022,"February"
"176",175,0.504928529262543,"Evaporation anomaly",2022-02-01,2022,"February"
"177",176,0.468226132953415,"Evaporation anomaly",2022-02-01,2022,"February"
"178",177,0.447416663169861,"Evaporation anomaly",2022-02-01,2022,"February"
"179",178,0.421037615530412,"Evaporation anomaly",2022-02-01,2022,"February"
"180",179,0.402487367391586,"Evaporation anomaly",2022-02-01,2022,"February"
"181",180,0.363451587363331,"Evaporation anomaly",2022-02-01,2022,"February"
"182",181,0.336467027664185,"Evaporation anomaly",2022-02-01,2022,"February"
"183",182,0.321516123409409,"Evaporation anomaly",2022-02-01,2022,"February"
"184",183,0.30868074297905,"Evaporation anomaly",2022-02-01,2022,"February"
"185",184,0.292116534549454,"Evaporation anomaly",2022-02-01,2022,"February"
"186",185,0.278144210577011,"Evaporation anomaly",2022-02-01,2022,"February"
"187",186,0.269351289304213,"Evaporation anomaly",2022-02-01,2022,"February"
"188",187,0.260093510150909,"Evaporation anomaly",2022-02-01,2022,"February"
"189",188,0.255405023472504,"Evaporation anomaly",2022-02-01,2022,"February"
"190",189,0.250554829835892,"Evaporation anomaly",2022-02-01,2022,"February"
"191",190,0.259977570640792,"Evaporation anomaly",2022-02-01,2022,"February"
"192",191,0.272119045257568,"Evaporation anomaly",2022-02-01,2022,"February"
"193",192,0.245401298419231,"Evaporation anomaly",2022-02-01,2022,"February"
"194",193,0.211550310254097,"Evaporation anomaly",2022-02-01,2022,"February"
"195",194,0.230013810974262,"Evaporation anomaly",2022-02-01,2022,"February"
"196",195,0.25905966758728,"Evaporation anomaly",2022-02-01,2022,"February"
"197",196,0.237231118222131,"Evaporation anomaly",2022-02-01,2022,"February"
"198",197,0.203450784087181,"Evaporation anomaly",2022-02-01,2022,"February"
"199",198,0.171700612498009,"Evaporation anomaly",2022-02-01,2022,"February"
"200",199,0.11064600944519,"Evaporation anomaly",2022-02-01,2022,"February"
"201",200,0.0955411767121484,"Evaporation anomaly",2022-02-01,2022,"February"
"202",201,0.0592673756182194,"Evaporation anomaly",2022-02-01,2022,"February"
"203",202,0.0490307920986112,"Evaporation anomaly",2022-02-01,2022,"February"
"204",203,0.0248364638537169,"Evaporation anomaly",2022-02-01,2022,"February"
"205",204,0.00602816521445827,"Evaporation anomaly",2022-02-01,2022,"February"
"206",205,-0.0500245653092861,"Evaporation anomaly",2022-02-01,2022,"February"
"207",206,-0.0468260671953698,"Evaporation anomaly",2022-02-01,2022,"February"
"208",207,-0.037445243448019,"Evaporation anomaly",2022-02-01,2022,"February"
"209",208,-0.0339995485363792,"Evaporation anomaly",2022-02-01,2022,"February"
"210",209,-0.0210580844432116,"Evaporation anomaly",2022-02-01,2022,"February"
"211",210,-0.030140787243144,"Evaporation anomaly",2022-02-01,2022,"February"
"212",211,-0.0637180805206299,"Evaporation anomaly",2022-02-01,2022,"February"
"213",212,-0.0621293419846423,"Evaporation anomaly",2022-02-01,2022,"February"
"214",213,-0.054426547139883,"Evaporation anomaly",2022-02-01,2022,"February"
"215",214,-0.0395921938775957,"Evaporation anomaly",2022-02-01,2022,"February"
"216",215,0.0311937872320414,"Evaporation anomaly",2022-02-01,2022,"February"
"217",216,0.0423049139945474,"Evaporation anomaly",2022-02-01,2022,"February"
"218",217,0.61049361904901,"Evaporation anomaly",2022-02-01,2022,"February"
"219",218,0.574085175885803,"Evaporation anomaly",2022-02-01,2022,"February"
"220",219,0.570589153525406,"Evaporation anomaly",2022-02-01,2022,"February"
"221",220,0.526500905806447,"Evaporation anomaly",2022-02-01,2022,"February"
"222",221,0.522123812118141,"Evaporation anomaly",2022-02-01,2022,"February"
"223",222,0.470219224490699,"Evaporation anomaly",2022-02-01,2022,"February"
"224",223,0.467853755736901,"Evaporation anomaly",2022-02-01,2022,"February"
"225",224,0.418785431740937,"Evaporation anomaly",2022-02-01,2022,"February"
"226",225,0.416017676190506,"Evaporation anomaly",2022-02-01,2022,"February"
"227",226,0.362934385683998,"Evaporation anomaly",2022-02-01,2022,"February"
"228",227,0.361977110840539,"Evaporation anomaly",2022-02-01,2022,"February"
"229",228,0.316168927324651,"Evaporation anomaly",2022-02-01,2022,"February"
"230",229,0.315524771612532,"Evaporation anomaly",2022-02-01,2022,"February"
"231",230,0.288552185719661,"Evaporation anomaly",2022-02-01,2022,"February"
"232",231,0.288515059955551,"Evaporation anomaly",2022-02-01,2022,"February"
"233",232,0.266640332231661,"Evaporation anomaly",2022-02-01,2022,"February"
"234",233,0.266489873354949,"Evaporation anomaly",2022-02-01,2022,"February"
"235",234,0.277622438112755,"Evaporation anomaly",2022-02-01,2022,"February"
"236",235,0.27744988878683,"Evaporation anomaly",2022-02-01,2022,"February"
"237",236,0.29723641899495,"Evaporation anomaly",2022-02-01,2022,"February"
"238",237,0.297648084231517,"Evaporation anomaly",2022-02-01,2022,"February"
"239",238,0.274395636330716,"Evaporation anomaly",2022-02-01,2022,"February"
"240",239,0.273023797345587,"Evaporation anomaly",2022-02-01,2022,"February"
"241",240,0.273331452006298,"Evaporation anomaly",2022-02-01,2022,"February"
"242",241,0.273196700308692,"Evaporation anomaly",2022-02-01,2022,"February"
"243",242,0.215034033206582,"Evaporation anomaly",2022-02-01,2022,"February"
"244",243,0.211436589051496,"Evaporation anomaly",2022-02-01,2022,"February"
"245",244,0.131441020114589,"Evaporation anomaly",2022-02-01,2022,"February"
"246",245,0.123327283618356,"Evaporation anomaly",2022-02-01,2022,"February"
"247",246,0.0862191870800593,"Evaporation anomaly",2022-02-01,2022,"February"
"248",247,0.0804500638942949,"Evaporation anomaly",2022-02-01,2022,"February"
"249",248,0.058235143768257,"Evaporation anomaly",2022-02-01,2022,"February"
"250",249,0.054420723270949,"Evaporation anomaly",2022-02-01,2022,"February"
"251",250,0.00445062278112897,"Evaporation anomaly",2022-02-01,2022,"February"
"252",251,-0.00631659208735877,"Evaporation anomaly",2022-02-01,2022,"February"
"253",252,-0.0197585260895102,"Evaporation anomaly",2022-02-01,2022,"February"
"254",253,-0.0221806986378545,"Evaporation anomaly",2022-02-01,2022,"February"
"255",254,-0.0298916313883542,"Evaporation anomaly",2022-02-01,2022,"February"
"256",255,-0.0308152269676499,"Evaporation anomaly",2022-02-01,2022,"February"
"257",256,-0.0616218761357889,"Evaporation anomaly",2022-02-01,2022,"February"
"258",257,-0.0689481185224957,"Evaporation anomaly",2022-02-01,2022,"February"
"259",258,-0.0622306853492741,"Evaporation anomaly",2022-02-01,2022,"February"
"260",259,-0.0599159038555997,"Evaporation anomaly",2022-02-01,2022,"February"
"261",260,0.00298136687397043,"Evaporation anomaly",2022-02-01,2022,"February"
"262",261,0.0226436517367986,"Evaporation anomaly",2022-02-01,2022,"February"
"263",262,0.0838658548580205,"Evaporation anomaly",2022-02-01,2022,"February"
"264",263,0.636991024017334,"Evaporation anomaly",2022-02-01,2022,"February"
"265",264,0.607168889063464,"Evaporation anomaly",2022-02-01,2022,"February"
"266",265,0.592847466468811,"Evaporation anomaly",2022-02-01,2022,"February"
"267",266,0.562567596497895,"Evaporation anomaly",2022-02-01,2022,"February"
"268",267,0.544632971286774,"Evaporation anomaly",2022-02-01,2022,"February"
"269",268,0.509361054156803,"Evaporation anomaly",2022-02-01,2022,"February"
"270",269,0.488979935646057,"Evaporation anomaly",2022-02-01,2022,"February"
"271",270,0.455690664087953,"Evaporation anomaly",2022-02-01,2022,"February"
"272",271,0.432012140750885,"Evaporation anomaly",2022-02-01,2022,"February"
"273",272,0.40384167543961,"Evaporation anomaly",2022-02-01,2022,"February"
"274",273,0.384293258190155,"Evaporation anomaly",2022-02-01,2022,"February"
"275",274,0.350833977067469,"Evaporation anomaly",2022-02-01,2022,"February"
"276",275,0.322225034236908,"Evaporation anomaly",2022-02-01,2022,"February"
"277",276,0.308499552373058,"Evaporation anomaly",2022-02-01,2022,"February"
"278",277,0.297053664922714,"Evaporation anomaly",2022-02-01,2022,"February"
"279",278,0.284664115509183,"Evaporation anomaly",2022-02-01,2022,"February"
"280",279,0.271872907876968,"Evaporation anomaly",2022-02-01,2022,"February"
"281",280,0.28627576481936,"Evaporation anomaly",2022-02-01,2022,"February"
"282",281,0.300770193338394,"Evaporation anomaly",2022-02-01,2022,"February"
"283",282,0.309616018979486,"Evaporation anomaly",2022-02-01,2022,"February"
"284",283,0.320627212524414,"Evaporation anomaly",2022-02-01,2022,"February"
"285",284,0.325276996064894,"Evaporation anomaly",2022-02-01,2022,"February"
"286",285,0.330924898386002,"Evaporation anomaly",2022-02-01,2022,"February"
"287",286,0.313430635280346,"Evaporation anomaly",2022-02-01,2022,"February"
"288",287,0.287237793207169,"Evaporation anomaly",2022-02-01,2022,"February"
"289",288,0.259872787319904,"Evaporation anomaly",2022-02-01,2022,"February"
"290",289,0.219865322113037,"Evaporation anomaly",2022-02-01,2022,"February"
"291",290,0.190532333114876,"Evaporation anomaly",2022-02-01,2022,"February"
"292",291,0.137665987014771,"Evaporation anomaly",2022-02-01,2022,"February"
"293",292,0.127955544713691,"Evaporation anomaly",2022-02-01,2022,"February"
"294",293,0.10631587356329,"Evaporation anomaly",2022-02-01,2022,"February"
"295",294,0.102368288318301,"Evaporation anomaly",2022-02-01,2022,"February"
"296",295,0.0937751904129982,"Evaporation anomaly",2022-02-01,2022,"February"
"297",296,0.0840318396903717,"Evaporation anomaly",2022-02-01,2022,"February"
"298",297,0.0576147809624672,"Evaporation anomaly",2022-02-01,2022,"February"
"299",298,0.0425375210503303,"Evaporation anomaly",2022-02-01,2022,"February"
"300",299,0.00261081149801612,"Evaporation anomaly",2022-02-01,2022,"February"
"301",300,-0.00919958642345403,"Evaporation anomaly",2022-02-01,2022,"February"
"302",301,-0.0486109927296638,"Evaporation anomaly",2022-02-01,2022,"February"
"303",302,-0.0559343370138043,"Evaporation anomaly",2022-02-01,2022,"February"
"304",303,-0.0797991678118706,"Evaporation anomaly",2022-02-01,2022,"February"
"305",304,-0.0785007963215075,"Evaporation anomaly",2022-02-01,2022,"February"
"306",305,-0.0730766206979752,"Evaporation anomaly",2022-02-01,2022,"February"
"307",306,-0.0589796090703682,"Evaporation anomaly",2022-02-01,2022,"February"
"308",307,-0.00149774353485554,"Evaporation anomaly",2022-02-01,2022,"February"
"309",308,0.0119906052654098,"Evaporation anomaly",2022-02-01,2022,"February"
"310",309,0.0843903869390488,"Evaporation anomaly",2022-02-01,2022,"February"
"311",310,0.673140425743636,"Evaporation anomaly",2022-02-01,2022,"February"
"312",311,0.637304204622031,"Evaporation anomaly",2022-02-01,2022,"February"
"313",312,0.632721532966601,"Evaporation anomaly",2022-02-01,2022,"February"
"314",313,0.59334535764801,"Evaporation anomaly",2022-02-01,2022,"February"
"315",314,0.589923823961381,"Evaporation anomaly",2022-02-01,2022,"February"
"316",315,0.545237615482462,"Evaporation anomaly",2022-02-01,2022,"February"
"317",316,0.541023395751777,"Evaporation anomaly",2022-02-01,2022,"February"
"318",317,0.489632446954913,"Evaporation anomaly",2022-02-01,2022,"February"
"319",318,0.48706532096588,"Evaporation anomaly",2022-02-01,2022,"February"
"320",319,0.432730010025139,"Evaporation anomaly",2022-02-01,2022,"February"
"321",320,0.43037071166165,"Evaporation anomaly",2022-02-01,2022,"February"
"322",321,0.384822020878323,"Evaporation anomaly",2022-02-01,2022,"February"
"323",322,0.383543100844786,"Evaporation anomaly",2022-02-01,2022,"February"
"324",323,0.32254781242514,"Evaporation anomaly",2022-02-01,2022,"February"
"325",324,0.321921859324075,"Evaporation anomaly",2022-02-01,2022,"February"
"326",325,0.296952210884899,"Evaporation anomaly",2022-02-01,2022,"February"
"327",326,0.296956655537984,"Evaporation anomaly",2022-02-01,2022,"February"
"328",327,0.27206315151454,"Evaporation anomaly",2022-02-01,2022,"February"
"329",328,0.272011098923029,"Evaporation anomaly",2022-02-01,2022,"February"
"330",329,0.300831409043338,"Evaporation anomaly",2022-02-01,2022,"February"
"331",330,0.300825010652234,"Evaporation anomaly",2022-02-01,2022,"February"
"332",331,0.320072934152678,"Evaporation anomaly",2022-02-01,2022,"February"
"333",332,0.320604876036749,"Evaporation anomaly",2022-02-01,2022,"February"
"334",333,0.330620733555426,"Evaporation anomaly",2022-02-01,2022,"February"
"335",334,0.33086814596865,"Evaporation anomaly",2022-02-01,2022,"February"
"336",335,0.289480914721432,"Evaporation anomaly",2022-02-01,2022,"February"
"337",336,0.287214149931921,"Evaporation anomaly",2022-02-01,2022,"February"
"338",337,0.223085515273726,"Evaporation anomaly",2022-02-01,2022,"February"
"339",338,0.219857788024912,"Evaporation anomaly",2022-02-01,2022,"February"
"340",339,0.144187250618032,"Evaporation anomaly",2022-02-01,2022,"February"
"341",340,0.1376659489032,"Evaporation anomaly",2022-02-01,2022,"February"
"342",341,0.109855182072799,"Evaporation anomaly",2022-02-01,2022,"February"
"343",342,0.10631587356329,"Evaporation anomaly",2022-02-01,2022,"February"
"344",343,0.0951347278989588,"Evaporation anomaly",2022-02-01,2022,"February"
"345",344,0.0937751904129982,"Evaporation anomaly",2022-02-01,2022,"February"
"346",345,0.0628209847285459,"Evaporation anomaly",2022-02-01,2022,"February"
"347",346,0.0576147809624672,"Evaporation anomaly",2022-02-01,2022,"February"
"348",347,0.0102799210078574,"Evaporation anomaly",2022-02-01,2022,"February"
"349",348,0.00261081149801612,"Evaporation anomaly",2022-02-01,2022,"February"
"350",349,-0.0395431715981623,"Evaporation anomaly",2022-02-01,2022,"February"
"351",350,-0.0486109927296638,"Evaporation anomaly",2022-02-01,2022,"February"
"352",351,-0.0744214043927117,"Evaporation anomaly",2022-02-01,2022,"February"
"353",352,-0.0797991678118706,"Evaporation anomaly",2022-02-01,2022,"February"
"354",353,-0.074503135599158,"Evaporation anomaly",2022-02-01,2022,"February"
"355",354,-0.0730766206979752,"Evaporation anomaly",2022-02-01,2022,"February"
"356",355,-0.0163556908881193,"Evaporation anomaly",2022-02-01,2022,"February"
"357",356,-0.00149774353485554,"Evaporation anomaly",2022-02-01,2022,"February"
"358",357,0.0629581046522634,"Evaporation anomaly",2022-02-01,2022,"February"
"359",358,0.0843903869390488,"Evaporation anomaly",2022-02-01,2022,"February"
"360",359,0.708417953465032,"Evaporation anomaly",2022-02-01,2022,"February"
"361",360,0.692444156608945,"Evaporation anomaly",2022-02-01,2022,"February"
