"","FID","value","parameter","date","year","month"
"65",64,-0.093077083897107,"Evaporation anomaly",2022-09-01,2022,"September"
"66",65,-0.0931647792458534,"Evaporation anomaly",2022-09-01,2022,"September"
"67",66,-0.194585886165245,"Evaporation anomaly",2022-09-01,2022,"September"
"68",67,-0.19894503057003,"Evaporation anomaly",2022-09-01,2022,"September"
"69",68,-0.283989688751732,"Evaporation anomaly",2022-09-01,2022,"September"
"70",69,-0.287570118904114,"Evaporation anomaly",2022-09-01,2022,"September"
"71",70,-0.358239485891917,"Evaporation anomaly",2022-09-01,2022,"September"
"72",71,-0.363942801952362,"Evaporation anomaly",2022-09-01,2022,"September"
"73",72,-0.391097923021634,"Evaporation anomaly",2022-09-01,2022,"September"
"74",73,-0.393264621496201,"Evaporation anomaly",2022-09-01,2022,"September"
"75",74,-0.421524222629213,"Evaporation anomaly",2022-09-01,2022,"September"
"76",75,-0.425047487020493,"Evaporation anomaly",2022-09-01,2022,"September"
"77",76,-0.412487138416246,"Evaporation anomaly",2022-09-01,2022,"September"
"78",77,-0.410261690616608,"Evaporation anomaly",2022-09-01,2022,"September"
"79",78,-0.381626744239125,"Evaporation anomaly",2022-09-01,2022,"September"
"80",79,-0.376582026481628,"Evaporation anomaly",2022-09-01,2022,"September"
"81",80,-0.345121333622643,"Evaporation anomaly",2022-09-01,2022,"September"
"82",81,-0.337635099887848,"Evaporation anomaly",2022-09-01,2022,"September"
"83",82,-0.312107910060973,"Evaporation anomaly",2022-09-01,2022,"September"
"84",83,-0.306057125329971,"Evaporation anomaly",2022-09-01,2022,"September"
"85",84,-0.28285939921687,"Evaporation anomaly",2022-09-01,2022,"September"
"86",85,-0.275659680366516,"Evaporation anomaly",2022-09-01,2022,"September"
"87",86,-0.278315880684894,"Evaporation anomaly",2022-09-01,2022,"September"
"88",87,-0.279138207435608,"Evaporation anomaly",2022-09-01,2022,"September"
"89",88,-0.288368559154086,"Evaporation anomaly",2022-09-01,2022,"September"
"90",89,-0.292039602994919,"Evaporation anomaly",2022-09-01,2022,"September"
"91",90,-0.119064499379393,"Evaporation anomaly",2022-09-01,2022,"September"
"92",91,-0.117522658118444,"Evaporation anomaly",2022-09-01,2022,"September"
"93",92,-0.116659123618455,"Evaporation anomaly",2022-09-01,2022,"September"
"94",93,-0.115273412309579,"Evaporation anomaly",2022-09-01,2022,"September"
"95",94,-0.114338975031639,"Evaporation anomaly",2022-09-01,2022,"September"
"96",95,-0.112406519078203,"Evaporation anomaly",2022-09-01,2022,"September"
"97",96,-0.111053682125653,"Evaporation anomaly",2022-09-01,2022,"September"
"98",97,-0.109349285992664,"Evaporation anomaly",2022-09-01,2022,"September"
"99",98,-0.107881076192585,"Evaporation anomaly",2022-09-01,2022,"September"
"100",99,-0.10599427662647,"Evaporation anomaly",2022-09-01,2022,"September"
"101",100,-0.104380108969841,"Evaporation anomaly",2022-09-01,2022,"September"
"102",101,-0.0965419458245007,"Evaporation anomaly",2022-09-01,2022,"September"
"103",102,-0.0881197149777057,"Evaporation anomaly",2022-09-01,2022,"September"
"104",103,-0.0921672454824911,"Evaporation anomaly",2022-09-01,2022,"September"
"105",104,-0.0964698922806266,"Evaporation anomaly",2022-09-01,2022,"September"
"106",105,-0.141421318199877,"Evaporation anomaly",2022-09-01,2022,"September"
"107",106,-0.201360611390422,"Evaporation anomaly",2022-09-01,2022,"September"
"108",107,-0.239668026924854,"Evaporation anomaly",2022-09-01,2022,"September"
"109",108,-0.290307102209514,"Evaporation anomaly",2022-09-01,2022,"September"
"110",109,-0.318096754361417,"Evaporation anomaly",2022-09-01,2022,"September"
"111",110,-0.363871677678186,"Evaporation anomaly",2022-09-01,2022,"September"
"112",111,-0.375535218504156,"Evaporation anomaly",2022-09-01,2022,"September"
"113",112,-0.394757019873745,"Evaporation anomaly",2022-09-01,2022,"September"
"114",113,-0.405016946191718,"Evaporation anomaly",2022-09-01,2022,"September"
"115",114,-0.426092428130999,"Evaporation anomaly",2022-09-01,2022,"September"
"116",115,-0.42182418735935,"Evaporation anomaly",2022-09-01,2022,"September"
"117",116,-0.410734745417282,"Evaporation anomaly",2022-09-01,2022,"September"
"118",117,-0.400875576928425,"Evaporation anomaly",2022-09-01,2022,"September"
"119",118,-0.374948897361755,"Evaporation anomaly",2022-09-01,2022,"September"
"120",119,-0.36592618419782,"Evaporation anomaly",2022-09-01,2022,"September"
"121",120,-0.335816892377088,"Evaporation anomaly",2022-09-01,2022,"September"
"122",121,-0.328415810144884,"Evaporation anomaly",2022-09-01,2022,"September"
"123",122,-0.303068550793113,"Evaporation anomaly",2022-09-01,2022,"September"
"124",123,-0.297650725020934,"Evaporation anomaly",2022-09-01,2022,"September"
"125",124,-0.27552966443428,"Evaporation anomaly",2022-09-01,2022,"September"
"126",125,-0.276220463237424,"Evaporation anomaly",2022-09-01,2022,"September"
"127",126,-0.279901819978287,"Evaporation anomaly",2022-09-01,2022,"September"
"128",127,-0.281717113419066,"Evaporation anomaly",2022-09-01,2022,"September"
"129",128,-0.292806380458109,"Evaporation anomaly",2022-09-01,2022,"September"
"130",129,-0.288990603097133,"Evaporation anomaly",2022-09-01,2022,"September"
"131",130,-0.122141005997686,"Evaporation anomaly",2022-09-01,2022,"September"
"132",131,-0.119811564683914,"Evaporation anomaly",2022-09-01,2022,"September"
"133",132,-0.1196552089907,"Evaporation anomaly",2022-09-01,2022,"September"
"134",133,-0.117918387055397,"Evaporation anomaly",2022-09-01,2022,"September"
"135",134,-0.117663212613008,"Evaporation anomaly",2022-09-01,2022,"September"
"136",135,-0.112700752913952,"Evaporation anomaly",2022-09-01,2022,"September"
"137",136,-0.112634454238358,"Evaporation anomaly",2022-09-01,2022,"September"
"138",137,-0.111397914588451,"Evaporation anomaly",2022-09-01,2022,"September"
"139",138,-0.111333427614534,"Evaporation anomaly",2022-09-01,2022,"September"
"140",139,-0.108100794255733,"Evaporation anomaly",2022-09-01,2022,"September"
"141",140,-0.108035710445135,"Evaporation anomaly",2022-09-01,2022,"September"
"142",141,-0.10506384074688,"Evaporation anomaly",2022-09-01,2022,"September"
"143",142,-0.10506384074688,"Evaporation anomaly",2022-09-01,2022,"September"
"144",143,-0.101735628599509,"Evaporation anomaly",2022-09-01,2022,"September"
"145",144,-0.101709596812725,"Evaporation anomaly",2022-09-01,2022,"September"
"146",145,-0.107621194652201,"Evaporation anomaly",2022-09-01,2022,"September"
"147",146,-0.10765690356493,"Evaporation anomaly",2022-09-01,2022,"September"
"148",147,-0.206251168755633,"Evaporation anomaly",2022-09-01,2022,"September"
"149",148,-0.209962993860245,"Evaporation anomaly",2022-09-01,2022,"September"
"150",149,-0.297579122938182,"Evaporation anomaly",2022-09-01,2022,"September"
"151",150,-0.300699472427368,"Evaporation anomaly",2022-09-01,2022,"September"
"152",151,-0.359363798786739,"Evaporation anomaly",2022-09-01,2022,"September"
"153",152,-0.363579452037811,"Evaporation anomaly",2022-09-01,2022,"September"
"154",153,-0.399034960964766,"Evaporation anomaly",2022-09-01,2022,"September"
"155",154,-0.401505023241043,"Evaporation anomaly",2022-09-01,2022,"September"
"156",155,-0.428403290336439,"Evaporation anomaly",2022-09-01,2022,"September"
"157",156,-0.431397696002178,"Evaporation anomaly",2022-09-01,2022,"September"
"158",157,-0.415954259571145,"Evaporation anomaly",2022-09-01,2022,"September"
"159",158,-0.41348555908456,"Evaporation anomaly",2022-09-01,2022,"September"
"160",159,-0.370588373661193,"Evaporation anomaly",2022-09-01,2022,"September"
"161",160,-0.36386464585795,"Evaporation anomaly",2022-09-01,2022,"September"
"162",161,-0.328582843615717,"Evaporation anomaly",2022-09-01,2022,"September"
"163",162,-0.321086689102383,"Evaporation anomaly",2022-09-01,2022,"September"
"164",163,-0.28162310616156,"Evaporation anomaly",2022-09-01,2022,"September"
"165",164,-0.273389023521963,"Evaporation anomaly",2022-09-01,2022,"September"
"166",165,-0.273686652485425,"Evaporation anomaly",2022-09-01,2022,"September"
"167",166,-0.273890708731188,"Evaporation anomaly",2022-09-01,2022,"September"
"168",167,-0.288625906050379,"Evaporation anomaly",2022-09-01,2022,"September"
"169",168,-0.2926782365763,"Evaporation anomaly",2022-09-01,2022,"September"
"170",169,-0.306242690097159,"Evaporation anomaly",2022-09-01,2022,"September"
"171",170,-0.310956920063549,"Evaporation anomaly",2022-09-01,2022,"September"
"172",171,-0.312713355544775,"Evaporation anomaly",2022-09-01,2022,"September"
"173",172,-0.313360782967745,"Evaporation anomaly",2022-09-01,2022,"September"
"174",173,-0.122344888746738,"Evaporation anomaly",2022-09-01,2022,"September"
"175",174,-0.120738234061002,"Evaporation anomaly",2022-09-01,2022,"September"
"176",175,-0.119811564683914,"Evaporation anomaly",2022-09-01,2022,"September"
"177",176,-0.1186033939128,"Evaporation anomaly",2022-09-01,2022,"September"
"178",177,-0.117918387055397,"Evaporation anomaly",2022-09-01,2022,"September"
"179",178,-0.11485499117531,"Evaporation anomaly",2022-09-01,2022,"September"
"180",179,-0.112700752913952,"Evaporation anomaly",2022-09-01,2022,"September"
"181",180,-0.111930425004453,"Evaporation anomaly",2022-09-01,2022,"September"
"182",181,-0.111397914588451,"Evaporation anomaly",2022-09-01,2022,"September"
"183",182,-0.109623840401509,"Evaporation anomaly",2022-09-01,2022,"September"
"184",183,-0.108100794255733,"Evaporation anomaly",2022-09-01,2022,"September"
"185",184,-0.106453431999622,"Evaporation anomaly",2022-09-01,2022,"September"
"186",185,-0.10506384074688,"Evaporation anomaly",2022-09-01,2022,"September"
"187",186,-0.103429909533876,"Evaporation anomaly",2022-09-01,2022,"September"
"188",187,-0.101709596812725,"Evaporation anomaly",2022-09-01,2022,"September"
"189",188,-0.104632838556785,"Evaporation anomaly",2022-09-01,2022,"September"
"190",189,-0.10765690356493,"Evaporation anomaly",2022-09-01,2022,"September"
"191",190,-0.152360768406051,"Evaporation anomaly",2022-09-01,2022,"September"
"192",191,-0.209962993860245,"Evaporation anomaly",2022-09-01,2022,"September"
"193",192,-0.249988169608421,"Evaporation anomaly",2022-09-01,2022,"September"
"194",193,-0.300699472427368,"Evaporation anomaly",2022-09-01,2022,"September"
"195",194,-0.325136438406079,"Evaporation anomaly",2022-09-01,2022,"September"
"196",195,-0.363579452037811,"Evaporation anomaly",2022-09-01,2022,"September"
"197",196,-0.378466645433984,"Evaporation anomaly",2022-09-01,2022,"September"
"198",197,-0.401505023241043,"Evaporation anomaly",2022-09-01,2022,"September"
"199",198,-0.411731956366152,"Evaporation anomaly",2022-09-01,2022,"September"
"200",199,-0.431398034095764,"Evaporation anomaly",2022-09-01,2022,"September"
"201",200,-0.426132855053144,"Evaporation anomaly",2022-09-01,2022,"September"
"202",201,-0.413488686084747,"Evaporation anomaly",2022-09-01,2022,"September"
"203",202,-0.39872274418168,"Evaporation anomaly",2022-09-01,2022,"September"
"204",203,-0.36382320523262,"Evaporation anomaly",2022-09-01,2022,"September"
"205",204,-0.353055722366428,"Evaporation anomaly",2022-09-01,2022,"September"
"206",205,-0.320966333150864,"Evaporation anomaly",2022-09-01,2022,"September"
"207",206,-0.308756674410503,"Evaporation anomaly",2022-09-01,2022,"September"
"208",207,-0.272947162389755,"Evaporation anomaly",2022-09-01,2022,"September"
"209",208,-0.273137174423207,"Evaporation anomaly",2022-09-01,2022,"September"
"210",209,-0.273850828409195,"Evaporation anomaly",2022-09-01,2022,"September"
"211",210,-0.277960098178294,"Evaporation anomaly",2022-09-01,2022,"September"
"212",211,-0.293151408433914,"Evaporation anomaly",2022-09-01,2022,"September"
"213",212,-0.296362684889091,"Evaporation anomaly",2022-09-01,2022,"September"
"214",213,-0.311932146549225,"Evaporation anomaly",2022-09-01,2022,"September"
"215",214,-0.312761033506869,"Evaporation anomaly",2022-09-01,2022,"September"
"216",215,-0.316716283559799,"Evaporation anomaly",2022-09-01,2022,"September"
"217",216,-0.314352032497473,"Evaporation anomaly",2022-09-01,2022,"September"
"218",217,-0.124028678621051,"Evaporation anomaly",2022-09-01,2022,"September"
"219",218,-0.122814110303384,"Evaporation anomaly",2022-09-01,2022,"September"
"220",219,-0.122622143700989,"Evaporation anomaly",2022-09-01,2022,"September"
"221",220,-0.120259593957245,"Evaporation anomaly",2022-09-01,2022,"September"
"222",221,-0.120072580970901,"Evaporation anomaly",2022-09-01,2022,"September"
"223",222,-0.117895206509337,"Evaporation anomaly",2022-09-01,2022,"September"
"224",223,-0.117709189985574,"Evaporation anomaly",2022-09-01,2022,"September"
"225",224,-0.11391703269555,"Evaporation anomaly",2022-09-01,2022,"September"
"226",225,-0.11382358410486,"Evaporation anomaly",2022-09-01,2022,"September"
"227",226,-0.112044486180911,"Evaporation anomaly",2022-09-01,2022,"September"
"228",227,-0.111979978240313,"Evaporation anomaly",2022-09-01,2022,"September"
"229",228,-0.108831087107651,"Evaporation anomaly",2022-09-01,2022,"September"
"230",229,-0.108772703833892,"Evaporation anomaly",2022-09-01,2022,"September"
"231",230,-0.106318821632882,"Evaporation anomaly",2022-09-01,2022,"September"
"232",231,-0.106314345053749,"Evaporation anomaly",2022-09-01,2022,"September"
"233",232,-0.103619143820958,"Evaporation anomaly",2022-09-01,2022,"September"
"234",233,-0.103594658134185,"Evaporation anomaly",2022-09-01,2022,"September"
"235",234,-0.112242588020168,"Evaporation anomaly",2022-09-01,2022,"September"
"236",235,-0.112230310055414,"Evaporation anomaly",2022-09-01,2022,"September"
"237",236,-0.208729496472818,"Evaporation anomaly",2022-09-01,2022,"September"
"238",237,-0.211840604687252,"Evaporation anomaly",2022-09-01,2022,"September"
"239",238,-0.298000537445266,"Evaporation anomaly",2022-09-01,2022,"September"
"240",239,-0.300529303881111,"Evaporation anomaly",2022-09-01,2022,"September"
"241",240,-0.358946941645918,"Evaporation anomaly",2022-09-01,2022,"September"
"242",241,-0.36265487163822,"Evaporation anomaly",2022-09-01,2022,"September"
"243",242,-0.396524128757332,"Evaporation anomaly",2022-09-01,2022,"September"
"244",243,-0.398600178085513,"Evaporation anomaly",2022-09-01,2022,"September"
"245",244,-0.426182086778863,"Evaporation anomaly",2022-09-01,2022,"September"
"246",245,-0.428939687468517,"Evaporation anomaly",2022-09-01,2022,"September"
"247",246,-0.411749378296548,"Evaporation anomaly",2022-09-01,2022,"September"
"248",247,-0.40937813102221,"Evaporation anomaly",2022-09-01,2022,"September"
"249",248,-0.364314256646462,"Evaporation anomaly",2022-09-01,2022,"September"
"250",249,-0.358196299609853,"Evaporation anomaly",2022-09-01,2022,"September"
"251",250,-0.320795938739389,"Evaporation anomaly",2022-09-01,2022,"September"
"252",251,-0.313882275988147,"Evaporation anomaly",2022-09-01,2022,"September"
"253",252,-0.278233923135406,"Evaporation anomaly",2022-09-01,2022,"September"
"254",253,-0.271562033045584,"Evaporation anomaly",2022-09-01,2022,"September"
"255",254,-0.278814771396253,"Evaporation anomaly",2022-09-01,2022,"September"
"256",255,-0.280186560493484,"Evaporation anomaly",2022-09-01,2022,"September"
"257",256,-0.295052936746218,"Evaporation anomaly",2022-09-01,2022,"September"
"258",257,-0.29844695133708,"Evaporation anomaly",2022-09-01,2022,"September"
"259",258,-0.310342354720292,"Evaporation anomaly",2022-09-01,2022,"September"
"260",259,-0.314062775381911,"Evaporation anomaly",2022-09-01,2022,"September"
"261",260,-0.320070256420013,"Evaporation anomaly",2022-09-01,2022,"September"
"262",261,-0.321493489098922,"Evaporation anomaly",2022-09-01,2022,"September"
"263",262,-0.309917189342034,"Evaporation anomaly",2022-09-01,2022,"September"
"264",263,-0.124571315944195,"Evaporation anomaly",2022-09-01,2022,"September"
"265",264,-0.123658564067624,"Evaporation anomaly",2022-09-01,2022,"September"
"266",265,-0.123220235109329,"Evaporation anomaly",2022-09-01,2022,"September"
"267",266,-0.121597381303505,"Evaporation anomaly",2022-09-01,2022,"September"
"268",267,-0.12063617259264,"Evaporation anomaly",2022-09-01,2022,"September"
"269",268,-0.118886909093817,"Evaporation anomaly",2022-09-01,2022,"September"
"270",269,-0.117876134812832,"Evaporation anomaly",2022-09-01,2022,"September"
"271",270,-0.116139422243573,"Evaporation anomaly",2022-09-01,2022,"September"
"272",271,-0.1149041056633,"Evaporation anomaly",2022-09-01,2022,"September"
"273",272,-0.113523978412558,"Evaporation anomaly",2022-09-01,2022,"September"
"274",273,-0.112566262483597,"Evaporation anomaly",2022-09-01,2022,"September"
"275",274,-0.110871123057007,"Evaporation anomaly",2022-09-01,2022,"September"
"276",275,-0.109421715140343,"Evaporation anomaly",2022-09-01,2022,"September"
"277",276,-0.108288731670513,"Evaporation anomaly",2022-09-01,2022,"September"
"278",277,-0.107343919575214,"Evaporation anomaly",2022-09-01,2022,"September"
"279",278,-0.106279751030039,"Evaporation anomaly",2022-09-01,2022,"September"
"280",279,-0.105181083083153,"Evaporation anomaly",2022-09-01,2022,"September"
"281",280,-0.110671010714219,"Evaporation anomaly",2022-09-01,2022,"September"
"282",281,-0.116195842623711,"Evaporation anomaly",2022-09-01,2022,"September"
"283",282,-0.159556175017803,"Evaporation anomaly",2022-09-01,2022,"September"
"284",283,-0.213530674576759,"Evaporation anomaly",2022-09-01,2022,"September"
"285",284,-0.25274138021923,"Evaporation anomaly",2022-09-01,2022,"September"
"286",285,-0.300369024276733,"Evaporation anomaly",2022-09-01,2022,"September"
"287",286,-0.324943321741765,"Evaporation anomaly",2022-09-01,2022,"September"
"288",287,-0.361736565828323,"Evaporation anomaly",2022-09-01,2022,"September"
"289",288,-0.375464323146044,"Evaporation anomaly",2022-09-01,2022,"September"
"290",289,-0.395534217357635,"Evaporation anomaly",2022-09-01,2022,"September"
"291",290,-0.406463099504145,"Evaporation anomaly",2022-09-01,2022,"September"
"292",291,-0.426160037517548,"Evaporation anomaly",2022-09-01,2022,"September"
"293",292,-0.41940728307223,"Evaporation anomaly",2022-09-01,2022,"September"
"294",293,-0.404358804225922,"Evaporation anomaly",2022-09-01,2022,"September"
"295",294,-0.387471458101646,"Evaporation anomaly",2022-09-01,2022,"September"
"296",295,-0.350711107254028,"Evaporation anomaly",2022-09-01,2022,"September"
"297",296,-0.337995683722578,"Evaporation anomaly",2022-09-01,2022,"September"
"298",297,-0.30352047085762,"Evaporation anomaly",2022-09-01,2022,"September"
"299",298,-0.294143623943803,"Evaporation anomaly",2022-09-01,2022,"September"
"300",299,-0.269312411546707,"Evaporation anomaly",2022-09-01,2022,"September"
"301",300,-0.274484110227813,"Evaporation anomaly",2022-09-01,2022,"September"
"302",301,-0.291742116212845,"Evaporation anomaly",2022-09-01,2022,"September"
"303",302,-0.295896353406149,"Evaporation anomaly",2022-09-01,2022,"September"
"304",303,-0.309433907270432,"Evaporation anomaly",2022-09-01,2022,"September"
"305",304,-0.311314489267042,"Evaporation anomaly",2022-09-01,2022,"September"
"306",305,-0.319170951843262,"Evaporation anomaly",2022-09-01,2022,"September"
"307",306,-0.322284834423686,"Evaporation anomaly",2022-09-01,2022,"September"
"308",307,-0.334981977939606,"Evaporation anomaly",2022-09-01,2022,"September"
"309",308,-0.333499191038504,"Evaporation anomaly",2022-09-01,2022,"September"
"310",309,-0.325540214776993,"Evaporation anomaly",2022-09-01,2022,"September"
"311",310,-0.125681071491252,"Evaporation anomaly",2022-09-01,2022,"September"
"312",311,-0.12458363083743,"Evaporation anomaly",2022-09-01,2022,"September"
"313",312,-0.124443822150896,"Evaporation anomaly",2022-09-01,2022,"September"
"314",313,-0.123227227412249,"Evaporation anomaly",2022-09-01,2022,"September"
"315",314,-0.123041633390618,"Evaporation anomaly",2022-09-01,2022,"September"
"316",315,-0.120635778214783,"Evaporation anomaly",2022-09-01,2022,"September"
"317",316,-0.120424441594852,"Evaporation anomaly",2022-09-01,2022,"September"
"318",317,-0.117869621738521,"Evaporation anomaly",2022-09-01,2022,"September"
"319",318,-0.11773392005716,"Evaporation anomaly",2022-09-01,2022,"September"
"320",319,-0.114916079575648,"Evaporation anomaly",2022-09-01,2022,"September"
"321",320,-0.114799981821707,"Evaporation anomaly",2022-09-01,2022,"September"
"322",321,-0.112603985991121,"Evaporation anomaly",2022-09-01,2022,"September"
"323",322,-0.112539201389569,"Evaporation anomaly",2022-09-01,2022,"September"
"324",323,-0.109483977049931,"Evaporation anomaly",2022-09-01,2022,"September"
"325",324,-0.109431476568061,"Evaporation anomaly",2022-09-01,2022,"September"
"326",325,-0.107420982015537,"Evaporation anomaly",2022-09-01,2022,"September"
"327",326,-0.107417605946722,"Evaporation anomaly",2022-09-01,2022,"September"
"328",327,-0.105180809057851,"Evaporation anomaly",2022-09-01,2022,"September"
"329",328,-0.105185227669507,"Evaporation anomaly",2022-09-01,2022,"September"
"330",329,-0.116292349916964,"Evaporation anomaly",2022-09-01,2022,"September"
"331",330,-0.116282262776626,"Evaporation anomaly",2022-09-01,2022,"September"
"332",331,-0.211013780683325,"Evaporation anomaly",2022-09-01,2022,"September"
"333",332,-0.213592486566378,"Evaporation anomaly",2022-09-01,2022,"September"
"334",333,-0.29831113625094,"Evaporation anomaly",2022-09-01,2022,"September"
"335",334,-0.300297689359102,"Evaporation anomaly",2022-09-01,2022,"September"
"336",335,-0.358499422566436,"Evaporation anomaly",2022-09-01,2022,"September"
"337",336,-0.361708372726788,"Evaporation anomaly",2022-09-01,2022,"September"
"338",337,-0.393890393942703,"Evaporation anomaly",2022-09-01,2022,"September"
"339",338,-0.395522341659086,"Evaporation anomaly",2022-09-01,2022,"September"
"340",339,-0.423717867703846,"Evaporation anomaly",2022-09-01,2022,"September"
"341",340,-0.426159091855879,"Evaporation anomaly",2022-09-01,2022,"September"
"342",341,-0.406820080502522,"Evaporation anomaly",2022-09-01,2022,"September"
"343",342,-0.404358804225922,"Evaporation anomaly",2022-09-01,2022,"September"
"344",343,-0.356527062748211,"Evaporation anomaly",2022-09-01,2022,"September"
"345",344,-0.350711107254028,"Evaporation anomaly",2022-09-01,2022,"September"
"346",345,-0.310314754237258,"Evaporation anomaly",2022-09-01,2022,"September"
"347",346,-0.30352047085762,"Evaporation anomaly",2022-09-01,2022,"September"
"348",347,-0.274081982825451,"Evaporation anomaly",2022-09-01,2022,"September"
"349",348,-0.269312411546707,"Evaporation anomaly",2022-09-01,2022,"September"
"350",349,-0.287771374591935,"Evaporation anomaly",2022-09-01,2022,"September"
"351",350,-0.291742116212845,"Evaporation anomaly",2022-09-01,2022,"September"
"352",351,-0.306383319458926,"Evaporation anomaly",2022-09-01,2022,"September"
"353",352,-0.309433907270432,"Evaporation anomaly",2022-09-01,2022,"September"
"354",353,-0.317104764884466,"Evaporation anomaly",2022-09-01,2022,"September"
"355",354,-0.319170951843262,"Evaporation anomaly",2022-09-01,2022,"September"
"356",355,-0.331700012607777,"Evaporation anomaly",2022-09-01,2022,"September"
"357",356,-0.334981977939606,"Evaporation anomaly",2022-09-01,2022,"September"
