"","FID","value","parameter","date","year","month"
"61",60,-0.0326159372925758,"Evaporation anomaly",2022-07-01,2022,"July"
"62",61,-0.0326159372925758,"Evaporation anomaly",2022-07-01,2022,"July"
"63",62,-0.00163732468572889,"Evaporation anomaly",2022-07-01,2022,"July"
"64",63,-0.00131520046852529,"Evaporation anomaly",2022-07-01,2022,"July"
"65",64,0.00950070243468873,"Evaporation anomaly",2022-07-01,2022,"July"
"66",65,0.00960458628833294,"Evaporation anomaly",2022-07-01,2022,"July"
"67",66,-0.0651411093867981,"Evaporation anomaly",2022-07-01,2022,"July"
"68",67,-0.0683537274599075,"Evaporation anomaly",2022-07-01,2022,"July"
"69",68,-0.154255033911338,"Evaporation anomaly",2022-07-01,2022,"July"
"70",69,-0.157871529459953,"Evaporation anomaly",2022-07-01,2022,"July"
"71",70,-0.228490775683912,"Evaporation anomaly",2022-07-01,2022,"July"
"72",71,-0.234190046787262,"Evaporation anomaly",2022-07-01,2022,"July"
"73",72,-0.273640219918783,"Evaporation anomaly",2022-07-01,2022,"July"
"74",73,-0.276787936687469,"Evaporation anomaly",2022-07-01,2022,"July"
"75",74,-0.296890868325671,"Evaporation anomaly",2022-07-01,2022,"July"
"76",75,-0.299397200345993,"Evaporation anomaly",2022-07-01,2022,"July"
"77",76,-0.291880444535028,"Evaporation anomaly",2022-07-01,2022,"July"
"78",77,-0.290548622608185,"Evaporation anomaly",2022-07-01,2022,"July"
"79",78,-0.267947680440495,"Evaporation anomaly",2022-07-01,2022,"July"
"80",79,-0.263965994119644,"Evaporation anomaly",2022-07-01,2022,"July"
"81",80,-0.233960407837293,"Evaporation anomaly",2022-07-01,2022,"July"
"82",81,-0.226820424199104,"Evaporation anomaly",2022-07-01,2022,"July"
"83",82,-0.203205856506041,"Evaporation anomaly",2022-07-01,2022,"July"
"84",83,-0.197608426213264,"Evaporation anomaly",2022-07-01,2022,"July"
"85",84,-0.180565687387248,"Evaporation anomaly",2022-07-01,2022,"July"
"86",85,-0.175276249647141,"Evaporation anomaly",2022-07-01,2022,"July"
"87",86,-0.17653228967689,"Evaporation anomaly",2022-07-01,2022,"July"
"88",87,-0.176921144127846,"Evaporation anomaly",2022-07-01,2022,"July"
"89",88,-0.186181400208046,"Evaporation anomaly",2022-07-01,2022,"July"
"90",89,-0.189864337444305,"Evaporation anomaly",2022-07-01,2022,"July"
"91",90,-0.0433485797879298,"Evaporation anomaly",2022-07-01,2022,"July"
"92",91,-0.0425069949583242,"Evaporation anomaly",2022-07-01,2022,"July"
"93",92,-0.0420485077729478,"Evaporation anomaly",2022-07-01,2022,"July"
"94",93,-0.0410685767249733,"Evaporation anomaly",2022-07-01,2022,"July"
"95",94,-0.0403907273259334,"Evaporation anomaly",2022-07-01,2022,"July"
"96",95,-0.0386399574932813,"Evaporation anomaly",2022-07-01,2022,"July"
"97",96,-0.0374030137383181,"Evaporation anomaly",2022-07-01,2022,"July"
"98",97,-0.0365216566843512,"Evaporation anomaly",2022-07-01,2022,"July"
"99",98,-0.0357703534070026,"Evaporation anomaly",2022-07-01,2022,"July"
"100",99,-0.034322094904245,"Evaporation anomaly",2022-07-01,2022,"July"
"101",100,-0.0330812649214386,"Evaporation anomaly",2022-07-01,2022,"July"
"102",101,-0.0210166599776578,"Evaporation anomaly",2022-07-01,2022,"July"
"103",102,-0.00805255016540123,"Evaporation anomaly",2022-07-01,2022,"July"
"104",103,0.00404420959864386,"Evaporation anomaly",2022-07-01,2022,"July"
"105",104,0.016809036457125,"Evaporation anomaly",2022-07-01,2022,"July"
"106",105,-0.0133555002004939,"Evaporation anomaly",2022-07-01,2022,"July"
"107",106,-0.0533347434729393,"Evaporation anomaly",2022-07-01,2022,"July"
"108",107,-0.0919437281032493,"Evaporation anomaly",2022-07-01,2022,"July"
"109",108,-0.142857972509657,"Evaporation anomaly",2022-07-01,2022,"July"
"110",109,-0.17121834388861,"Evaporation anomaly",2022-07-01,2022,"July"
"111",110,-0.217660910143991,"Evaporation anomaly",2022-07-01,2022,"July"
"112",111,-0.235738057913652,"Evaporation anomaly",2022-07-01,2022,"July"
"113",112,-0.265304869730225,"Evaporation anomaly",2022-07-01,2022,"July"
"114",113,-0.273267348145057,"Evaporation anomaly",2022-07-01,2022,"July"
"115",114,-0.289116310017378,"Evaporation anomaly",2022-07-01,2022,"July"
"116",115,-0.287364332051667,"Evaporation anomaly",2022-07-01,2022,"July"
"117",116,-0.282165928146717,"Evaporation anomaly",2022-07-01,2022,"July"
"118",117,-0.275409315753981,"Evaporation anomaly",2022-07-01,2022,"July"
"119",118,-0.257503885507584,"Evaporation anomaly",2022-07-01,2022,"July"
"120",119,-0.24958873597485,"Evaporation anomaly",2022-07-01,2022,"July"
"121",120,-0.22373413047561,"Evaporation anomaly",2022-07-01,2022,"July"
"122",121,-0.217185822588118,"Evaporation anomaly",2022-07-01,2022,"July"
"123",122,-0.195517707714998,"Evaporation anomaly",2022-07-01,2022,"July"
"124",123,-0.191521190136557,"Evaporation anomaly",2022-07-01,2022,"July"
"125",124,-0.175077706246741,"Evaporation anomaly",2022-07-01,2022,"July"
"126",125,-0.175424100616745,"Evaporation anomaly",2022-07-01,2022,"July"
"127",126,-0.17747965612787,"Evaporation anomaly",2022-07-01,2022,"July"
"128",127,-0.179331953443094,"Evaporation anomaly",2022-07-01,2022,"July"
"129",128,-0.190123287947627,"Evaporation anomaly",2022-07-01,2022,"July"
"130",129,-0.187812445707738,"Evaporation anomaly",2022-07-01,2022,"July"
"131",130,-0.0447296504355781,"Evaporation anomaly",2022-07-01,2022,"July"
"132",131,-0.044093169271946,"Evaporation anomaly",2022-07-01,2022,"July"
"133",132,-0.0439282284083188,"Evaporation anomaly",2022-07-01,2022,"July"
"134",133,-0.0420960411429405,"Evaporation anomaly",2022-07-01,2022,"July"
"135",134,-0.0419981001839958,"Evaporation anomaly",2022-07-01,2022,"July"
"136",135,-0.0400934107601643,"Evaporation anomaly",2022-07-01,2022,"July"
"137",136,-0.0400815837352393,"Evaporation anomaly",2022-07-01,2022,"July"
"138",137,-0.0398609973490238,"Evaporation anomaly",2022-07-01,2022,"July"
"139",138,-0.0398001038249213,"Evaporation anomaly",2022-07-01,2022,"July"
"140",139,-0.0367476046085358,"Evaporation anomaly",2022-07-01,2022,"July"
"141",140,-0.0367006350278634,"Evaporation anomaly",2022-07-01,2022,"July"
"142",141,-0.0345559008419514,"Evaporation anomaly",2022-07-01,2022,"July"
"143",142,-0.0345559008419514,"Evaporation anomaly",2022-07-01,2022,"July"
"144",143,-0.030028631440068,"Evaporation anomaly",2022-07-01,2022,"July"
"145",144,-0.0299932211637497,"Evaporation anomaly",2022-07-01,2022,"July"
"146",145,0.0407669388076157,"Evaporation anomaly",2022-07-01,2022,"July"
"147",146,0.0411943644285202,"Evaporation anomaly",2022-07-01,2022,"July"
"148",147,0.00164008099206298,"Evaporation anomaly",2022-07-01,2022,"July"
"149",148,0.000150962106999941,"Evaporation anomaly",2022-07-01,2022,"July"
"150",149,-0.0828937098717083,"Evaporation anomaly",2022-07-01,2022,"July"
"151",150,-0.08585125207901,"Evaporation anomaly",2022-07-01,2022,"July"
"152",151,-0.145464427627272,"Evaporation anomaly",2022-07-01,2022,"July"
"153",152,-0.149748265743256,"Evaporation anomaly",2022-07-01,2022,"July"
"154",153,-0.209238733154227,"Evaporation anomaly",2022-07-01,2022,"July"
"155",154,-0.213383227586746,"Evaporation anomaly",2022-07-01,2022,"July"
"156",155,-0.234558349295721,"Evaporation anomaly",2022-07-01,2022,"July"
"157",156,-0.236919227713794,"Evaporation anomaly",2022-07-01,2022,"July"
"158",157,-0.233875529535162,"Evaporation anomaly",2022-07-01,2022,"July"
"159",158,-0.233420559829282,"Evaporation anomaly",2022-07-01,2022,"July"
"160",159,-0.216276295152654,"Evaporation anomaly",2022-07-01,2022,"July"
"161",160,-0.213644746490728,"Evaporation anomaly",2022-07-01,2022,"July"
"162",161,-0.201296214859338,"Evaporation anomaly",2022-07-01,2022,"July"
"163",162,-0.198730530147545,"Evaporation anomaly",2022-07-01,2022,"July"
"164",163,-0.178862061618871,"Evaporation anomaly",2022-07-01,2022,"July"
"165",164,-0.174754786824012,"Evaporation anomaly",2022-07-01,2022,"July"
"166",165,-0.17297995435665,"Evaporation anomaly",2022-07-01,2022,"July"
"167",166,-0.172574906529814,"Evaporation anomaly",2022-07-01,2022,"July"
"168",167,-0.183744696348119,"Evaporation anomaly",2022-07-01,2022,"July"
"169",168,-0.186824424041542,"Evaporation anomaly",2022-07-01,2022,"July"
"170",169,-0.193859098572071,"Evaporation anomaly",2022-07-01,2022,"July"
"171",170,-0.196252956061286,"Evaporation anomaly",2022-07-01,2022,"July"
"172",171,-0.197713876266364,"Evaporation anomaly",2022-07-01,2022,"July"
"173",172,-0.198286496458817,"Evaporation anomaly",2022-07-01,2022,"July"
"174",173,-0.0447853580117226,"Evaporation anomaly",2022-07-01,2022,"July"
"175",174,-0.0443463662938858,"Evaporation anomaly",2022-07-01,2022,"July"
"176",175,-0.044093169271946,"Evaporation anomaly",2022-07-01,2022,"July"
"177",176,-0.042818660321867,"Evaporation anomaly",2022-07-01,2022,"July"
"178",177,-0.0420960411429405,"Evaporation anomaly",2022-07-01,2022,"July"
"179",178,-0.0409202496831285,"Evaporation anomaly",2022-07-01,2022,"July"
"180",179,-0.0400934107601643,"Evaporation anomaly",2022-07-01,2022,"July"
"181",180,-0.0399559919157543,"Evaporation anomaly",2022-07-01,2022,"July"
"182",181,-0.0398609973490238,"Evaporation anomaly",2022-07-01,2022,"July"
"183",182,-0.0381857810580365,"Evaporation anomaly",2022-07-01,2022,"July"
"184",183,-0.0367476046085358,"Evaporation anomaly",2022-07-01,2022,"July"
"185",184,-0.0355587388418644,"Evaporation anomaly",2022-07-01,2022,"July"
"186",185,-0.0345559008419514,"Evaporation anomaly",2022-07-01,2022,"July"
"187",186,-0.0323333121192773,"Evaporation anomaly",2022-07-01,2022,"July"
"188",187,-0.0299932211637497,"Evaporation anomaly",2022-07-01,2022,"July"
"189",188,0.00499715860521356,"Evaporation anomaly",2022-07-01,2022,"July"
"190",189,0.0411943644285202,"Evaporation anomaly",2022-07-01,2022,"July"
"191",190,0.0232599608685297,"Evaporation anomaly",2022-07-01,2022,"July"
"192",191,0.000150962106999941,"Evaporation anomaly",2022-07-01,2022,"July"
"193",192,-0.0377858610085334,"Evaporation anomaly",2022-07-01,2022,"July"
"194",193,-0.08585125207901,"Evaporation anomaly",2022-07-01,2022,"July"
"195",194,-0.110683466700069,"Evaporation anomaly",2022-07-01,2022,"July"
"196",195,-0.149748265743256,"Evaporation anomaly",2022-07-01,2022,"July"
"197",196,-0.174727348553784,"Evaporation anomaly",2022-07-01,2022,"July"
"198",197,-0.213383227586746,"Evaporation anomaly",2022-07-01,2022,"July"
"199",198,-0.221434175733914,"Evaporation anomaly",2022-07-01,2022,"July"
"200",199,-0.236915901303291,"Evaporation anomaly",2022-07-01,2022,"July"
"201",200,-0.235872013482477,"Evaporation anomaly",2022-07-01,2022,"July"
"202",201,-0.233365148305893,"Evaporation anomaly",2022-07-01,2022,"July"
"203",202,-0.227453364887619,"Evaporation anomaly",2022-07-01,2022,"July"
"204",203,-0.213480770587921,"Evaporation anomaly",2022-07-01,2022,"July"
"205",204,-0.209723549989502,"Evaporation anomaly",2022-07-01,2022,"July"
"206",205,-0.198526233434677,"Evaporation anomaly",2022-07-01,2022,"July"
"207",206,-0.192403357706692,"Evaporation anomaly",2022-07-01,2022,"July"
"208",207,-0.174445673823357,"Evaporation anomaly",2022-07-01,2022,"July"
"209",208,-0.17403950602571,"Evaporation anomaly",2022-07-01,2022,"July"
"210",209,-0.172514006495476,"Evaporation anomaly",2022-07-01,2022,"July"
"211",210,-0.175634509003706,"Evaporation anomaly",2022-07-01,2022,"July"
"212",211,-0.187170505523682,"Evaporation anomaly",2022-07-01,2022,"July"
"213",212,-0.188779807654858,"Evaporation anomaly",2022-07-01,2022,"July"
"214",213,-0.196582302451134,"Evaporation anomaly",2022-07-01,2022,"July"
"215",214,-0.197175815130481,"Evaporation anomaly",2022-07-01,2022,"July"
"216",215,-0.200007915496826,"Evaporation anomaly",2022-07-01,2022,"July"
"217",216,-0.198887467117708,"Evaporation anomaly",2022-07-01,2022,"July"
"218",217,-0.0450488973948018,"Evaporation anomaly",2022-07-01,2022,"July"
"219",218,-0.0454628850722114,"Evaporation anomaly",2022-07-01,2022,"July"
"220",219,-0.0453469852328389,"Evaporation anomaly",2022-07-01,2022,"July"
"221",220,-0.0439050449064061,"Evaporation anomaly",2022-07-01,2022,"July"
"222",221,-0.0437368808789724,"Evaporation anomaly",2022-07-01,2022,"July"
"223",222,-0.0418047903144435,"Evaporation anomaly",2022-07-01,2022,"July"
"224",223,-0.0417114957902824,"Evaporation anomaly",2022-07-01,2022,"July"
"225",224,-0.0398481181359904,"Evaporation anomaly",2022-07-01,2022,"July"
"226",225,-0.039825426866331,"Evaporation anomaly",2022-07-01,2022,"July"
"227",226,-0.0394125002320872,"Evaporation anomaly",2022-07-01,2022,"July"
"228",227,-0.0393697344920737,"Evaporation anomaly",2022-07-01,2022,"July"
"229",228,-0.0372420231383903,"Evaporation anomaly",2022-07-01,2022,"July"
"230",229,-0.037188328846814,"Evaporation anomaly",2022-07-01,2022,"July"
"231",230,-0.0349478857827539,"Evaporation anomaly",2022-07-01,2022,"July"
"232",231,-0.0349464875530073,"Evaporation anomaly",2022-07-01,2022,"July"
"233",232,-0.0306620949837778,"Evaporation anomaly",2022-07-01,2022,"July"
"234",233,-0.0306359680669538,"Evaporation anomaly",2022-07-01,2022,"July"
"235",234,0.0505026810873999,"Evaporation anomaly",2022-07-01,2022,"July"
"236",235,0.0506351746160318,"Evaporation anomaly",2022-07-01,2022,"July"
"237",236,0.026717036647473,"Evaporation anomaly",2022-07-01,2022,"July"
"238",237,0.0257166819822669,"Evaporation anomaly",2022-07-01,2022,"July"
"239",238,-0.0542864447794137,"Evaporation anomaly",2022-07-01,2022,"July"
"240",239,-0.0569556453392317,"Evaporation anomaly",2022-07-01,2022,"July"
"241",240,-0.121277338437344,"Evaporation anomaly",2022-07-01,2022,"July"
"242",241,-0.125655273768416,"Evaporation anomaly",2022-07-01,2022,"July"
"243",242,-0.182979159186745,"Evaporation anomaly",2022-07-01,2022,"July"
"244",243,-0.186822649685502,"Evaporation anomaly",2022-07-01,2022,"July"
"245",244,-0.21443386866262,"Evaporation anomaly",2022-07-01,2022,"July"
"246",245,-0.217464536785827,"Evaporation anomaly",2022-07-01,2022,"July"
"247",246,-0.215931711051603,"Evaporation anomaly",2022-07-01,2022,"July"
"248",247,-0.216028428669533,"Evaporation anomaly",2022-07-01,2022,"July"
"249",248,-0.197339223168035,"Evaporation anomaly",2022-07-01,2022,"July"
"250",249,-0.195160027114334,"Evaporation anomaly",2022-07-01,2022,"July"
"251",250,-0.190158709699905,"Evaporation anomaly",2022-07-01,2022,"July"
"252",251,-0.189306488892807,"Evaporation anomaly",2022-07-01,2022,"July"
"253",252,-0.181178048397683,"Evaporation anomaly",2022-07-01,2022,"July"
"254",253,-0.179281593726427,"Evaporation anomaly",2022-07-01,2022,"July"
"255",254,-0.182229759028947,"Evaporation anomaly",2022-07-01,2022,"July"
"256",255,-0.182500922496906,"Evaporation anomaly",2022-07-01,2022,"July"
"257",256,-0.190967195725782,"Evaporation anomaly",2022-07-01,2022,"July"
"258",257,-0.192915231816179,"Evaporation anomaly",2022-07-01,2022,"July"
"259",258,-0.197690096716743,"Evaporation anomaly",2022-07-01,2022,"July"
"260",259,-0.199193308288105,"Evaporation anomaly",2022-07-01,2022,"July"
"261",260,-0.201695874276432,"Evaporation anomaly",2022-07-01,2022,"July"
"262",261,-0.202347366196082,"Evaporation anomaly",2022-07-01,2022,"July"
"263",262,-0.196301786781732,"Evaporation anomaly",2022-07-01,2022,"July"
"264",263,-0.046347301453352,"Evaporation anomaly",2022-07-01,2022,"July"
"265",264,-0.0461459830362917,"Evaporation anomaly",2022-07-01,2022,"July"
"266",265,-0.0460493043065071,"Evaporation anomaly",2022-07-01,2022,"July"
"267",266,-0.0446033525942622,"Evaporation anomaly",2022-07-01,2022,"July"
"268",267,-0.0437469221651554,"Evaporation anomaly",2022-07-01,2022,"July"
"269",268,-0.0423641627211556,"Evaporation anomaly",2022-07-01,2022,"July"
"270",269,-0.0415651649236679,"Evaporation anomaly",2022-07-01,2022,"July"
"271",270,-0.0404454788375461,"Evaporation anomaly",2022-07-01,2022,"July"
"272",271,-0.0396490506827831,"Evaporation anomaly",2022-07-01,2022,"July"
"273",272,-0.0392957410974994,"Evaporation anomaly",2022-07-01,2022,"July"
"274",273,-0.039050567895174,"Evaporation anomaly",2022-07-01,2022,"July"
"275",274,-0.0382911863672528,"Evaporation anomaly",2022-07-01,2022,"July"
"276",275,-0.0376418866217136,"Evaporation anomaly",2022-07-01,2022,"July"
"277",276,-0.0363474874283517,"Evaporation anomaly",2022-07-01,2022,"July"
"278",277,-0.0352680683135986,"Evaporation anomaly",2022-07-01,2022,"July"
"279",278,-0.0332551080095226,"Evaporation anomaly",2022-07-01,2022,"July"
"280",279,-0.0311768893152475,"Evaporation anomaly",2022-07-01,2022,"July"
"281",280,0.0136795397116024,"Evaporation anomaly",2022-07-01,2022,"July"
"282",281,0.0588211603462696,"Evaporation anomaly",2022-07-01,2022,"July"
"283",282,0.0543252681465196,"Evaporation anomaly",2022-07-01,2022,"July"
"284",283,0.0487288273870945,"Evaporation anomaly",2022-07-01,2022,"July"
"285",284,0.0132976125209088,"Evaporation anomaly",2022-07-01,2022,"July"
"286",285,-0.0297392383217812,"Evaporation anomaly",2022-07-01,2022,"July"
"287",286,-0.0585658592701474,"Evaporation anomaly",2022-07-01,2022,"July"
"288",287,-0.101725786924362,"Evaporation anomaly",2022-07-01,2022,"July"
"289",288,-0.124903392322364,"Evaporation anomaly",2022-07-01,2022,"July"
"290",289,-0.158788904547691,"Evaporation anomaly",2022-07-01,2022,"July"
"291",290,-0.171878944126351,"Evaporation anomaly",2022-07-01,2022,"July"
"292",291,-0.195470899343491,"Evaporation anomaly",2022-07-01,2022,"July"
"293",292,-0.195281326365196,"Evaporation anomaly",2022-07-01,2022,"July"
"294",293,-0.194858863949776,"Evaporation anomaly",2022-07-01,2022,"July"
"295",294,-0.187282050664383,"Evaporation anomaly",2022-07-01,2022,"July"
"296",295,-0.17078885436058,"Evaporation anomaly",2022-07-01,2022,"July"
"297",296,-0.17214470955455,"Evaporation anomaly",2022-07-01,2022,"July"
"298",297,-0.175820827484131,"Evaporation anomaly",2022-07-01,2022,"July"
"299",298,-0.178922379439064,"Evaporation anomaly",2022-07-01,2022,"July"
"300",299,-0.187135726213455,"Evaporation anomaly",2022-07-01,2022,"July"
"301",300,-0.190266925289569,"Evaporation anomaly",2022-07-01,2022,"July"
"302",301,-0.200715765357018,"Evaporation anomaly",2022-07-01,2022,"July"
"303",302,-0.201682805810331,"Evaporation anomaly",2022-07-01,2022,"July"
"304",303,-0.204834133386612,"Evaporation anomaly",2022-07-01,2022,"July"
"305",304,-0.204953695487712,"Evaporation anomaly",2022-07-01,2022,"July"
"306",305,-0.205453187227249,"Evaporation anomaly",2022-07-01,2022,"July"
"307",306,-0.206142419807113,"Evaporation anomaly",2022-07-01,2022,"July"
"308",307,-0.208952829241753,"Evaporation anomaly",2022-07-01,2022,"July"
"309",308,-0.207782336836066,"Evaporation anomaly",2022-07-01,2022,"July"
"310",309,-0.201499626040459,"Evaporation anomaly",2022-07-01,2022,"July"
"311",310,-0.0456487401919981,"Evaporation anomaly",2022-07-01,2022,"July"
"312",311,-0.0463566715946636,"Evaporation anomaly",2022-07-01,2022,"July"
"313",312,-0.0463269344446135,"Evaporation anomaly",2022-07-01,2022,"July"
"314",313,-0.0460503279817304,"Evaporation anomaly",2022-07-01,2022,"July"
"315",314,-0.0458843789634741,"Evaporation anomaly",2022-07-01,2022,"July"
"316",315,-0.0437477099056948,"Evaporation anomaly",2022-07-01,2022,"July"
"317",316,-0.0435807369508431,"Evaporation anomaly",2022-07-01,2022,"July"
"318",317,-0.0415551954509348,"Evaporation anomaly",2022-07-01,2022,"July"
"319",318,-0.0414674540344558,"Evaporation anomaly",2022-07-01,2022,"July"
"320",319,-0.0396433011379298,"Evaporation anomaly",2022-07-01,2022,"July"
"321",320,-0.0396133861668796,"Evaporation anomaly",2022-07-01,2022,"July"
"322",321,-0.03904717010211,"Evaporation anomaly",2022-07-01,2022,"July"
"323",322,-0.039018131435029,"Evaporation anomaly",2022-07-01,2022,"July"
"324",323,-0.0376403695146152,"Evaporation anomaly",2022-07-01,2022,"July"
"325",324,-0.0375820834038326,"Evaporation anomaly",2022-07-01,2022,"July"
"326",325,-0.0352771569959565,"Evaporation anomaly",2022-07-01,2022,"July"
"327",326,-0.0352767588251103,"Evaporation anomaly",2022-07-01,2022,"July"
"328",327,-0.0308832227295075,"Evaporation anomaly",2022-07-01,2022,"July"
"329",328,-0.0308122456803711,"Evaporation anomaly",2022-07-01,2022,"July"
"330",329,0.058788603873225,"Evaporation anomaly",2022-07-01,2022,"July"
"331",330,0.0587920067425983,"Evaporation anomaly",2022-07-01,2022,"July"
"332",331,0.0489153679454307,"Evaporation anomaly",2022-07-01,2022,"July"
"333",332,0.048658689381026,"Evaporation anomaly",2022-07-01,2022,"July"
"334",333,-0.0279422130978808,"Evaporation anomaly",2022-07-01,2022,"July"
"335",334,-0.02972497866004,"Evaporation anomaly",2022-07-01,2022,"July"
"336",335,-0.0978886305594346,"Evaporation anomaly",2022-07-01,2022,"July"
"337",336,-0.101664326739032,"Evaporation anomaly",2022-07-01,2022,"July"
"338",337,-0.15602195910707,"Evaporation anomaly",2022-07-01,2022,"July"
"339",338,-0.158773509045885,"Evaporation anomaly",2022-07-01,2022,"July"
"340",339,-0.192551797234524,"Evaporation anomaly",2022-07-01,2022,"July"
"341",340,-0.19547022824636,"Evaporation anomaly",2022-07-01,2022,"July"
"342",341,-0.194927960416698,"Evaporation anomaly",2022-07-01,2022,"July"
"343",342,-0.194858863949776,"Evaporation anomaly",2022-07-01,2022,"July"
"344",343,-0.17339828798806,"Evaporation anomaly",2022-07-01,2022,"July"
"345",344,-0.17078885436058,"Evaporation anomaly",2022-07-01,2022,"July"
"346",345,-0.175096347926938,"Evaporation anomaly",2022-07-01,2022,"July"
"347",346,-0.175820827484131,"Evaporation anomaly",2022-07-01,2022,"July"
"348",347,-0.185558109210667,"Evaporation anomaly",2022-07-01,2022,"July"
"349",348,-0.187135726213455,"Evaporation anomaly",2022-07-01,2022,"July"
"350",349,-0.198311684365156,"Evaporation anomaly",2022-07-01,2022,"July"
"351",350,-0.200715765357018,"Evaporation anomaly",2022-07-01,2022,"July"
"352",351,-0.204124004984491,"Evaporation anomaly",2022-07-01,2022,"July"
"353",352,-0.204834133386612,"Evaporation anomaly",2022-07-01,2022,"July"
"354",353,-0.205321824885961,"Evaporation anomaly",2022-07-01,2022,"July"
"355",354,-0.205453187227249,"Evaporation anomaly",2022-07-01,2022,"July"
