"","FID","value","parameter","date","year","month"
"96",95,0.27874889010884,"Evaporation anomaly",2022-05-01,2022,"May"
"97",96,0.264870206568213,"Evaporation anomaly",2022-05-01,2022,"May"
"98",97,0.271213660334744,"Evaporation anomaly",2022-05-01,2022,"May"
"99",98,0.276523452254491,"Evaporation anomaly",2022-05-01,2022,"May"
"100",99,0.28125649442688,"Evaporation anomaly",2022-05-01,2022,"May"
"101",100,0.285080902338965,"Evaporation anomaly",2022-05-01,2022,"May"
"102",101,0.288602292994096,"Evaporation anomaly",2022-05-01,2022,"May"
"103",102,0.292352062882707,"Evaporation anomaly",2022-05-01,2022,"May"
"104",103,0.291277189104205,"Evaporation anomaly",2022-05-01,2022,"May"
"105",104,0.290053808510375,"Evaporation anomaly",2022-05-01,2022,"May"
"106",105,0.260354022116824,"Evaporation anomaly",2022-05-01,2022,"May"
"107",106,0.220716591728161,"Evaporation anomaly",2022-05-01,2022,"May"
"108",107,0.216045631030977,"Evaporation anomaly",2022-05-01,2022,"May"
"109",108,0.20980463345114,"Evaporation anomaly",2022-05-01,2022,"May"
"110",109,0.199268450799482,"Evaporation anomaly",2022-05-01,2022,"May"
"111",110,0.182255012057623,"Evaporation anomaly",2022-05-01,2022,"May"
"112",111,0.176575215279861,"Evaporation anomaly",2022-05-01,2022,"May"
"113",112,0.167332528724845,"Evaporation anomaly",2022-05-01,2022,"May"
"114",113,0.155420591773576,"Evaporation anomaly",2022-05-01,2022,"May"
"115",114,0.132241627360712,"Evaporation anomaly",2022-05-01,2022,"May"
"116",115,0.124173255834395,"Evaporation anomaly",2022-05-01,2022,"May"
"117",116,0.103827477658666,"Evaporation anomaly",2022-05-01,2022,"May"
"118",117,0.0946053079633761,"Evaporation anomaly",2022-05-01,2022,"May"
"119",118,0.0696335470676422,"Evaporation anomaly",2022-05-01,2022,"May"
"120",119,0.0808152518652938,"Evaporation anomaly",2022-05-01,2022,"May"
"121",120,0.112138402185089,"Evaporation anomaly",2022-05-01,2022,"May"
"122",121,0.112567068592212,"Evaporation anomaly",2022-05-01,2022,"May"
"123",122,0.111368431030415,"Evaporation anomaly",2022-05-01,2022,"May"
"124",123,0.098157025316344,"Evaporation anomaly",2022-05-01,2022,"May"
"125",124,0.0466428412165438,"Evaporation anomaly",2022-05-01,2022,"May"
"126",125,0.055830520860871,"Evaporation anomaly",2022-05-01,2022,"May"
"127",126,0.0974894670964712,"Evaporation anomaly",2022-05-01,2022,"May"
"128",127,0.105232721240415,"Evaporation anomaly",2022-05-01,2022,"May"
"129",128,0.151269978907904,"Evaporation anomaly",2022-05-01,2022,"May"
"130",129,0.156415300390174,"Evaporation anomaly",2022-05-01,2022,"May"
"131",130,0.343758793345019,"Evaporation anomaly",2022-05-01,2022,"May"
"132",131,0.331881374120712,"Evaporation anomaly",2022-05-01,2022,"May"
"133",132,0.331735214548037,"Evaporation anomaly",2022-05-01,2022,"May"
"134",133,0.330111652612686,"Evaporation anomaly",2022-05-01,2022,"May"
"135",134,0.329368352413165,"Evaporation anomaly",2022-05-01,2022,"May"
"136",135,0.314913153648376,"Evaporation anomaly",2022-05-01,2022,"May"
"137",136,0.313036127371535,"Evaporation anomaly",2022-05-01,2022,"May"
"138",137,0.27802762389183,"Evaporation anomaly",2022-05-01,2022,"May"
"139",138,0.278694038446109,"Evaporation anomaly",2022-05-01,2022,"May"
"140",139,0.312100380659103,"Evaporation anomaly",2022-05-01,2022,"May"
"141",140,0.312766064617752,"Evaporation anomaly",2022-05-01,2022,"May"
"142",141,0.343162655830383,"Evaporation anomaly",2022-05-01,2022,"May"
"143",142,0.343162655830383,"Evaporation anomaly",2022-05-01,2022,"May"
"144",143,0.359440887409505,"Evaporation anomaly",2022-05-01,2022,"May"
"145",144,0.359568208456039,"Evaporation anomaly",2022-05-01,2022,"May"
"146",145,0.382256105639584,"Evaporation anomaly",2022-05-01,2022,"May"
"147",146,0.382393151521683,"Evaporation anomaly",2022-05-01,2022,"May"
"148",147,0.29862106500754,"Evaporation anomaly",2022-05-01,2022,"May"
"149",148,0.295467257499695,"Evaporation anomaly",2022-05-01,2022,"May"
"150",149,0.257801523009037,"Evaporation anomaly",2022-05-01,2022,"May"
"151",150,0.256460100412369,"Evaporation anomaly",2022-05-01,2022,"May"
"152",151,0.241820418995557,"Evaporation anomaly",2022-05-01,2022,"May"
"153",152,0.240768402814865,"Evaporation anomaly",2022-05-01,2022,"May"
"154",153,0.215272828516296,"Evaporation anomaly",2022-05-01,2022,"May"
"155",154,0.213496640324593,"Evaporation anomaly",2022-05-01,2022,"May"
"156",155,0.206423490439744,"Evaporation anomaly",2022-05-01,2022,"May"
"157",156,0.205631317701841,"Evaporation anomaly",2022-05-01,2022,"May"
"158",157,0.169950776932841,"Evaporation anomaly",2022-05-01,2022,"May"
"159",158,0.16421244224515,"Evaporation anomaly",2022-05-01,2022,"May"
"160",159,0.0930490259057918,"Evaporation anomaly",2022-05-01,2022,"May"
"161",160,0.08184858045115,"Evaporation anomaly",2022-05-01,2022,"May"
"162",161,0.0414934001513336,"Evaporation anomaly",2022-05-01,2022,"May"
"163",162,0.0329813267352482,"Evaporation anomaly",2022-05-01,2022,"May"
"164",163,0.0218719126946719,"Evaporation anomaly",2022-05-01,2022,"May"
"165",164,0.0197980631425313,"Evaporation anomaly",2022-05-01,2022,"May"
"166",165,0.0580512685642828,"Evaporation anomaly",2022-05-01,2022,"May"
"167",166,0.0689944996014944,"Evaporation anomaly",2022-05-01,2022,"May"
"168",167,0.139401008874254,"Evaporation anomaly",2022-05-01,2022,"May"
"169",168,0.158562976050286,"Evaporation anomaly",2022-05-01,2022,"May"
"170",169,0.188629518602961,"Evaporation anomaly",2022-05-01,2022,"May"
"171",170,0.198732197549319,"Evaporation anomaly",2022-05-01,2022,"May"
"172",171,0.205537786648467,"Evaporation anomaly",2022-05-01,2022,"May"
"173",172,0.207360922432185,"Evaporation anomaly",2022-05-01,2022,"May"
"174",173,0.344798356294632,"Evaporation anomaly",2022-05-01,2022,"May"
"175",174,0.336606301342069,"Evaporation anomaly",2022-05-01,2022,"May"
"176",175,0.331881374120712,"Evaporation anomaly",2022-05-01,2022,"May"
"177",176,0.330751989446605,"Evaporation anomaly",2022-05-01,2022,"May"
"178",177,0.330111652612686,"Evaporation anomaly",2022-05-01,2022,"May"
"179",178,0.321188255945038,"Evaporation anomaly",2022-05-01,2022,"May"
"180",179,0.314913153648376,"Evaporation anomaly",2022-05-01,2022,"May"
"181",180,0.293103883478799,"Evaporation anomaly",2022-05-01,2022,"May"
"182",181,0.27802762389183,"Evaporation anomaly",2022-05-01,2022,"May"
"183",182,0.296361076165005,"Evaporation anomaly",2022-05-01,2022,"May"
"184",183,0.312100380659103,"Evaporation anomaly",2022-05-01,2022,"May"
"185",184,0.328949772510818,"Evaporation anomaly",2022-05-01,2022,"May"
"186",185,0.343162655830383,"Evaporation anomaly",2022-05-01,2022,"May"
"187",186,0.35115418686624,"Evaporation anomaly",2022-05-01,2022,"May"
"188",187,0.359568208456039,"Evaporation anomaly",2022-05-01,2022,"May"
"189",188,0.370787207097827,"Evaporation anomaly",2022-05-01,2022,"May"
"190",189,0.382393151521683,"Evaporation anomaly",2022-05-01,2022,"May"
"191",190,0.344409846653561,"Evaporation anomaly",2022-05-01,2022,"May"
"192",191,0.295467257499695,"Evaporation anomaly",2022-05-01,2022,"May"
"193",192,0.278260635174122,"Evaporation anomaly",2022-05-01,2022,"May"
"194",193,0.256460100412369,"Evaporation anomaly",2022-05-01,2022,"May"
"195",194,0.25036185606315,"Evaporation anomaly",2022-05-01,2022,"May"
"196",195,0.240768402814865,"Evaporation anomaly",2022-05-01,2022,"May"
"197",196,0.230063224499381,"Evaporation anomaly",2022-05-01,2022,"May"
"198",197,0.213496640324593,"Evaporation anomaly",2022-05-01,2022,"May"
"199",198,0.210807372997457,"Evaporation anomaly",2022-05-01,2022,"May"
"200",199,0.205635994672775,"Evaporation anomaly",2022-05-01,2022,"May"
"201",200,0.193478042139749,"Evaporation anomaly",2022-05-01,2022,"May"
"202",201,0.164281085133553,"Evaporation anomaly",2022-05-01,2022,"May"
"203",202,0.139786824348617,"Evaporation anomaly",2022-05-01,2022,"May"
"204",203,0.0818942487239838,"Evaporation anomaly",2022-05-01,2022,"May"
"205",204,0.0694427307378407,"Evaporation anomaly",2022-05-01,2022,"May"
"206",205,0.0323345586657524,"Evaporation anomaly",2022-05-01,2022,"May"
"207",206,0.0288003146575117,"Evaporation anomaly",2022-05-01,2022,"May"
"208",207,0.0184347871690989,"Evaporation anomaly",2022-05-01,2022,"May"
"209",208,0.0291802361009033,"Evaporation anomaly",2022-05-01,2022,"May"
"210",209,0.069538377225399,"Evaporation anomaly",2022-05-01,2022,"May"
"211",210,0.0889740947417964,"Evaporation anomaly",2022-05-01,2022,"May"
"212",211,0.160824820399284,"Evaporation anomaly",2022-05-01,2022,"May"
"213",212,0.167742560835575,"Evaporation anomaly",2022-05-01,2022,"May"
"214",213,0.20128233730793,"Evaporation anomaly",2022-05-01,2022,"May"
"215",214,0.202607521680421,"Evaporation anomaly",2022-05-01,2022,"May"
"216",215,0.208930984139442,"Evaporation anomaly",2022-05-01,2022,"May"
"217",216,0.211601246928481,"Evaporation anomaly",2022-05-01,2022,"May"
"218",217,0.375206992452467,"Evaporation anomaly",2022-05-01,2022,"May"
"219",218,0.357212832347265,"Evaporation anomaly",2022-05-01,2022,"May"
"220",219,0.355976957219137,"Evaporation anomaly",2022-05-01,2022,"May"
"221",220,0.340088045297408,"Evaporation anomaly",2022-05-01,2022,"May"
"222",221,0.339652549804597,"Evaporation anomaly",2022-05-01,2022,"May"
"223",222,0.334246234707868,"Evaporation anomaly",2022-05-01,2022,"May"
"224",223,0.333704288847352,"Evaporation anomaly",2022-05-01,2022,"May"
"225",224,0.322376110072998,"Evaporation anomaly",2022-05-01,2022,"May"
"226",225,0.321056885512078,"Evaporation anomaly",2022-05-01,2022,"May"
"227",226,0.295571384357459,"Evaporation anomaly",2022-05-01,2022,"May"
"228",227,0.296357080370822,"Evaporation anomaly",2022-05-01,2022,"May"
"229",228,0.334394399804907,"Evaporation anomaly",2022-05-01,2022,"May"
"230",229,0.335184109481855,"Evaporation anomaly",2022-05-01,2022,"May"
"231",230,0.370090824420847,"Evaporation anomaly",2022-05-01,2022,"May"
"232",231,0.369994770306451,"Evaporation anomaly",2022-05-01,2022,"May"
"233",232,0.396890973514093,"Evaporation anomaly",2022-05-01,2022,"May"
"234",233,0.396830453710568,"Evaporation anomaly",2022-05-01,2022,"May"
"235",234,0.428461058636205,"Evaporation anomaly",2022-05-01,2022,"May"
"236",235,0.428203362918124,"Evaporation anomaly",2022-05-01,2022,"May"
"237",236,0.365055750432391,"Evaporation anomaly",2022-05-01,2022,"May"
"238",237,0.362413055388571,"Evaporation anomaly",2022-05-01,2022,"May"
"239",238,0.311758299141582,"Evaporation anomaly",2022-05-01,2022,"May"
"240",239,0.309679607288104,"Evaporation anomaly",2022-05-01,2022,"May"
"241",240,0.281347743398955,"Evaporation anomaly",2022-05-01,2022,"May"
"242",241,0.279068776182302,"Evaporation anomaly",2022-05-01,2022,"May"
"243",242,0.250951284449717,"Evaporation anomaly",2022-05-01,2022,"May"
"244",243,0.248732461213022,"Evaporation anomaly",2022-05-01,2022,"May"
"245",244,0.23740815471877,"Evaporation anomaly",2022-05-01,2022,"May"
"246",245,0.235790485232007,"Evaporation anomaly",2022-05-01,2022,"May"
"247",246,0.197032722388268,"Evaporation anomaly",2022-05-01,2022,"May"
"248",247,0.190999867473097,"Evaporation anomaly",2022-05-01,2022,"May"
"249",248,0.116936025856086,"Evaporation anomaly",2022-05-01,2022,"May"
"250",249,0.106137196892266,"Evaporation anomaly",2022-05-01,2022,"May"
"251",250,0.0495775177889069,"Evaporation anomaly",2022-05-01,2022,"May"
"252",251,0.0389151671098617,"Evaporation anomaly",2022-05-01,2022,"May"
"253",252,0.0300975754175849,"Evaporation anomaly",2022-05-01,2022,"May"
"254",253,0.0281293772891737,"Evaporation anomaly",2022-05-01,2022,"May"
"255",254,0.0712885406003338,"Evaporation anomaly",2022-05-01,2022,"May"
"256",255,0.0814108434716541,"Evaporation anomaly",2022-05-01,2022,"May"
"257",256,0.148733472274068,"Evaporation anomaly",2022-05-01,2022,"May"
"258",257,0.164949547698922,"Evaporation anomaly",2022-05-01,2022,"May"
"259",258,0.194608039197923,"Evaporation anomaly",2022-05-01,2022,"May"
"260",259,0.203725392989916,"Evaporation anomaly",2022-05-01,2022,"May"
"261",260,0.20660920451335,"Evaporation anomaly",2022-05-01,2022,"May"
"262",261,0.207746665551053,"Evaporation anomaly",2022-05-01,2022,"May"
"263",262,0.219655982941229,"Evaporation anomaly",2022-05-01,2022,"May"
"264",263,0.390398353338242,"Evaporation anomaly",2022-05-01,2022,"May"
"265",264,0.375238233187294,"Evaporation anomaly",2022-05-01,2022,"May"
"266",265,0.367957919836044,"Evaporation anomaly",2022-05-01,2022,"May"
"267",266,0.35478700647901,"Evaporation anomaly",2022-05-01,2022,"May"
"268",267,0.346985936164856,"Evaporation anomaly",2022-05-01,2022,"May"
"269",268,0.34106768107397,"Evaporation anomaly",2022-05-01,2022,"May"
"270",269,0.337647944688797,"Evaporation anomaly",2022-05-01,2022,"May"
"271",270,0.332262981540951,"Evaporation anomaly",2022-05-01,2022,"May"
"272",271,0.328432679176331,"Evaporation anomaly",2022-05-01,2022,"May"
"273",272,0.317391115769863,"Evaporation anomaly",2022-05-01,2022,"May"
"274",273,0.309729009866714,"Evaporation anomaly",2022-05-01,2022,"May"
"275",274,0.332745142230186,"Evaporation anomaly",2022-05-01,2022,"May"
"276",275,0.352424800395966,"Evaporation anomaly",2022-05-01,2022,"May"
"277",276,0.374051529416796,"Evaporation anomaly",2022-05-01,2022,"May"
"278",277,0.392086386680603,"Evaporation anomaly",2022-05-01,2022,"May"
"279",278,0.40985001089212,"Evaporation anomaly",2022-05-01,2022,"May"
"280",279,0.428189516067505,"Evaporation anomaly",2022-05-01,2022,"May"
"281",280,0.447994157352482,"Evaporation anomaly",2022-05-01,2022,"May"
"282",281,0.46792471408844,"Evaporation anomaly",2022-05-01,2022,"May"
"283",282,0.447765770325015,"Evaporation anomaly",2022-05-01,2022,"May"
"284",283,0.422672122716904,"Evaporation anomaly",2022-05-01,2022,"May"
"285",284,0.394285933857685,"Evaporation anomaly",2022-05-01,2022,"May"
"286",285,0.359806388616562,"Evaporation anomaly",2022-05-01,2022,"May"
"287",286,0.342708543085946,"Evaporation anomaly",2022-05-01,2022,"May"
"288",287,0.317109227180481,"Evaporation anomaly",2022-05-01,2022,"May"
"289",288,0.304442009176007,"Evaporation anomaly",2022-05-01,2022,"May"
"290",289,0.2859226167202,"Evaporation anomaly",2022-05-01,2022,"May"
"291",290,0.280199968108025,"Evaporation anomaly",2022-05-01,2022,"May"
"292",291,0.269886136054993,"Evaporation anomaly",2022-05-01,2022,"May"
"293",292,0.25555734420822,"Evaporation anomaly",2022-05-01,2022,"May"
"294",293,0.223625704646111,"Evaporation anomaly",2022-05-01,2022,"May"
"295",294,0.196793874050134,"Evaporation anomaly",2022-05-01,2022,"May"
"296",295,0.138386383652687,"Evaporation anomaly",2022-05-01,2022,"May"
"297",296,0.114177610042813,"Evaporation anomaly",2022-05-01,2022,"May"
"298",297,0.0485405810177326,"Evaporation anomaly",2022-05-01,2022,"May"
"299",298,0.0472615763195327,"Evaporation anomaly",2022-05-01,2022,"May"
"300",299,0.043874591588974,"Evaporation anomaly",2022-05-01,2022,"May"
"301",300,0.0575222672078248,"Evaporation anomaly",2022-05-01,2022,"May"
"302",301,0.103064686059952,"Evaporation anomaly",2022-05-01,2022,"May"
"303",302,0.119605437871924,"Evaporation anomaly",2022-05-01,2022,"May"
"304",303,0.17350734770298,"Evaporation anomaly",2022-05-01,2022,"May"
"305",304,0.180474810150043,"Evaporation anomaly",2022-05-01,2022,"May"
"306",305,0.209582611918449,"Evaporation anomaly",2022-05-01,2022,"May"
"307",306,0.208562466585408,"Evaporation anomaly",2022-05-01,2022,"May"
"308",307,0.204402729868889,"Evaporation anomaly",2022-05-01,2022,"May"
"309",308,0.205326999886942,"Evaporation anomaly",2022-05-01,2022,"May"
"310",309,0.210288092494011,"Evaporation anomaly",2022-05-01,2022,"May"
"311",310,0.40485921986969,"Evaporation anomaly",2022-05-01,2022,"May"
"312",311,0.390590070568962,"Evaporation anomaly",2022-05-01,2022,"May"
"313",312,0.388265835039113,"Evaporation anomaly",2022-05-01,2022,"May"
"314",313,0.368153518179296,"Evaporation anomaly",2022-05-01,2022,"May"
"315",314,0.366662884477387,"Evaporation anomaly",2022-05-01,2022,"May"
"316",315,0.347205486380887,"Evaporation anomaly",2022-05-01,2022,"May"
"317",316,0.3465074732922,"Evaporation anomaly",2022-05-01,2022,"May"
"318",317,0.337882927570867,"Evaporation anomaly",2022-05-01,2022,"May"
"319",318,0.337473323534366,"Evaporation anomaly",2022-05-01,2022,"May"
"320",319,0.328680061513703,"Evaporation anomaly",2022-05-01,2022,"May"
"321",320,0.327754573164138,"Evaporation anomaly",2022-05-01,2022,"May"
"322",321,0.310211990487345,"Evaporation anomaly",2022-05-01,2022,"May"
"323",322,0.311092438103587,"Evaporation anomaly",2022-05-01,2022,"May"
"324",323,0.352779179758886,"Evaporation anomaly",2022-05-01,2022,"May"
"325",324,0.353745347314784,"Evaporation anomaly",2022-05-01,2022,"May"
"326",325,0.392452123271467,"Evaporation anomaly",2022-05-01,2022,"May"
"327",326,0.392436100525582,"Evaporation anomaly",2022-05-01,2022,"May"
"328",327,0.428476085654528,"Evaporation anomaly",2022-05-01,2022,"May"
"329",328,0.428584348050393,"Evaporation anomaly",2022-05-01,2022,"May"
"330",329,0.468129815521818,"Evaporation anomaly",2022-05-01,2022,"May"
"331",330,0.468108377899103,"Evaporation anomaly",2022-05-01,2022,"May"
"332",331,0.424218709680732,"Evaporation anomaly",2022-05-01,2022,"May"
"333",332,0.422965712516125,"Evaporation anomaly",2022-05-01,2022,"May"
"334",333,0.36157460168632,"Evaporation anomaly",2022-05-01,2022,"May"
"335",334,0.360081643573933,"Evaporation anomaly",2022-05-01,2022,"May"
"336",335,0.319515993321434,"Evaporation anomaly",2022-05-01,2022,"May"
"337",336,0.317238870881502,"Evaporation anomaly",2022-05-01,2022,"May"
"338",337,0.287486909897705,"Evaporation anomaly",2022-05-01,2022,"May"
"339",338,0.285959737341277,"Evaporation anomaly",2022-05-01,2022,"May"
"340",339,0.271170704506738,"Evaporation anomaly",2022-05-01,2022,"May"
"341",340,0.26988707619026,"Evaporation anomaly",2022-05-01,2022,"May"
"342",341,0.228848331313552,"Evaporation anomaly",2022-05-01,2022,"May"
"343",342,0.223625704646111,"Evaporation anomaly",2022-05-01,2022,"May"
"344",343,0.14762719220989,"Evaporation anomaly",2022-05-01,2022,"May"
"345",344,0.138386383652687,"Evaporation anomaly",2022-05-01,2022,"May"
"346",345,0.0614761523553407,"Evaporation anomaly",2022-05-01,2022,"May"
"347",346,0.0485405810177326,"Evaporation anomaly",2022-05-01,2022,"May"
"348",347,0.0445251625250232,"Evaporation anomaly",2022-05-01,2022,"May"
"349",348,0.043874591588974,"Evaporation anomaly",2022-05-01,2022,"May"
"350",349,0.0925862345974892,"Evaporation anomaly",2022-05-01,2022,"May"
"351",350,0.103064686059952,"Evaporation anomaly",2022-05-01,2022,"May"
"352",351,0.161360950296477,"Evaporation anomaly",2022-05-01,2022,"May"
"353",352,0.17350734770298,"Evaporation anomaly",2022-05-01,2022,"May"
"354",353,0.201927492349097,"Evaporation anomaly",2022-05-01,2022,"May"
"355",354,0.209582611918449,"Evaporation anomaly",2022-05-01,2022,"May"
"356",355,0.20547794113007,"Evaporation anomaly",2022-05-01,2022,"May"
"357",356,0.204402729868889,"Evaporation anomaly",2022-05-01,2022,"May"
"358",357,0.20881947567297,"Evaporation anomaly",2022-05-01,2022,"May"
"359",358,0.210288092494011,"Evaporation anomaly",2022-05-01,2022,"May"
"360",359,0.441024846371775,"Evaporation anomaly",2022-05-01,2022,"May"
"361",360,0.426918976493296,"Evaporation anomaly",2022-05-01,2022,"May"
"362",361,0.419598519453725,"Evaporation anomaly",2022-05-01,2022,"May"
"363",362,0.400359214714944,"Evaporation anomaly",2022-05-01,2022,"May"
"364",363,0.39068124484138,"Evaporation anomaly",2022-05-01,2022,"May"
"365",364,0.37665921464958,"Evaporation anomaly",2022-05-01,2022,"May"
"366",365,0.368115648829173,"Evaporation anomaly",2022-05-01,2022,"May"
