"","FID","value","parameter","date","year","month"
"49",48,-0.247657770394959,"Evaporation anomaly",2022-12-01,2022,"December"
"50",49,-0.271384839552048,"Evaporation anomaly",2022-12-01,2022,"December"
"51",50,-0.272017049935938,"Evaporation anomaly",2022-12-01,2022,"December"
"52",51,-0.277485450340315,"Evaporation anomaly",2022-12-01,2022,"December"
"53",52,0.157367259263992,"Evaporation anomaly",2022-12-01,2022,"December"
"54",53,0.15518449954404,"Evaporation anomaly",2022-12-01,2022,"December"
"55",54,0.114216379821301,"Evaporation anomaly",2022-12-01,2022,"December"
"56",55,0.112551303364447,"Evaporation anomaly",2022-12-01,2022,"December"
"57",56,0.0818904787302017,"Evaporation anomaly",2022-12-01,2022,"December"
"58",57,0.0811082007390706,"Evaporation anomaly",2022-12-01,2022,"December"
"59",58,0.0408261343836784,"Evaporation anomaly",2022-12-01,2022,"December"
"60",59,0.0401780161115825,"Evaporation anomaly",2022-12-01,2022,"December"
"61",60,0.0081889983266592,"Evaporation anomaly",2022-12-01,2022,"December"
"62",61,0.0081889983266592,"Evaporation anomaly",2022-12-01,2022,"December"
"63",62,-0.0247551854921305,"Evaporation anomaly",2022-12-01,2022,"December"
"64",63,-0.0250977482646704,"Evaporation anomaly",2022-12-01,2022,"December"
"65",64,-0.0647193106915774,"Evaporation anomaly",2022-12-01,2022,"December"
"66",65,-0.0650998651981354,"Evaporation anomaly",2022-12-01,2022,"December"
"67",66,-0.0705250957876965,"Evaporation anomaly",2022-12-01,2022,"December"
"68",67,-0.0707582756876945,"Evaporation anomaly",2022-12-01,2022,"December"
"69",68,-0.0965967330461607,"Evaporation anomaly",2022-12-01,2022,"December"
"70",69,-0.0976845473051071,"Evaporation anomaly",2022-12-01,2022,"December"
"71",70,-0.138678644080577,"Evaporation anomaly",2022-12-01,2022,"December"
"72",71,-0.141987040638924,"Evaporation anomaly",2022-12-01,2022,"December"
"73",72,-0.188559520760902,"Evaporation anomaly",2022-12-01,2022,"December"
"74",73,-0.192275524139404,"Evaporation anomaly",2022-12-01,2022,"December"
"75",74,-0.220037719872787,"Evaporation anomaly",2022-12-01,2022,"December"
"76",75,-0.223498970270157,"Evaporation anomaly",2022-12-01,2022,"December"
"77",76,-0.229051276815011,"Evaporation anomaly",2022-12-01,2022,"December"
"78",77,-0.230035036802292,"Evaporation anomaly",2022-12-01,2022,"December"
"79",78,-0.223106511998815,"Evaporation anomaly",2022-12-01,2022,"December"
"80",79,-0.2218858897686,"Evaporation anomaly",2022-12-01,2022,"December"
"81",80,-0.217268878140334,"Evaporation anomaly",2022-12-01,2022,"December"
"82",81,-0.216170236468315,"Evaporation anomaly",2022-12-01,2022,"December"
"83",82,-0.222693000938858,"Evaporation anomaly",2022-12-01,2022,"December"
"84",83,-0.224239110946655,"Evaporation anomaly",2022-12-01,2022,"December"
"85",84,-0.23916818839918,"Evaporation anomaly",2022-12-01,2022,"December"
"86",85,-0.24380162358284,"Evaporation anomaly",2022-12-01,2022,"December"
"87",86,-0.270442388840827,"Evaporation anomaly",2022-12-01,2022,"December"
"88",87,-0.278690040111542,"Evaporation anomaly",2022-12-01,2022,"December"
"89",88,-0.286414619263304,"Evaporation anomaly",2022-12-01,2022,"December"
"90",89,-0.289486795663834,"Evaporation anomaly",2022-12-01,2022,"December"
"91",90,0.20580845829294,"Evaporation anomaly",2022-12-01,2022,"December"
"92",91,0.177183244890447,"Evaporation anomaly",2022-12-01,2022,"December"
"93",92,0.161382340875101,"Evaporation anomaly",2022-12-01,2022,"December"
"94",93,0.135836315019123,"Evaporation anomaly",2022-12-01,2022,"December"
"95",94,0.118082681545535,"Evaporation anomaly",2022-12-01,2022,"December"
"96",95,0.0966376788343768,"Evaporation anomaly",2022-12-01,2022,"December"
"97",96,0.0820003144500328,"Evaporation anomaly",2022-12-01,2022,"December"
"98",97,0.0590765471646022,"Evaporation anomaly",2022-12-01,2022,"December"
"99",98,0.0393537449244541,"Evaporation anomaly",2022-12-01,2022,"December"
"100",99,0.0249452904222833,"Evaporation anomaly",2022-12-01,2022,"December"
"101",100,0.0125030435315143,"Evaporation anomaly",2022-12-01,2022,"December"
"102",101,0.000359321618138253,"Evaporation anomaly",2022-12-01,2022,"December"
"103",102,-0.01269844697711,"Evaporation anomaly",2022-12-01,2022,"December"
"104",103,-0.0338672267552349,"Evaporation anomaly",2022-12-01,2022,"December"
"105",104,-0.0563608339363587,"Evaporation anomaly",2022-12-01,2022,"December"
"106",105,-0.0570811453753327,"Evaporation anomaly",2022-12-01,2022,"December"
"107",106,-0.0578855694154655,"Evaporation anomaly",2022-12-01,2022,"December"
"108",107,-0.0677043188038847,"Evaporation anomaly",2022-12-01,2022,"December"
"109",108,-0.0804887035694792,"Evaporation anomaly",2022-12-01,2022,"December"
"110",109,-0.0987267674690679,"Evaporation anomaly",2022-12-01,2022,"December"
"111",110,-0.128797669072112,"Evaporation anomaly",2022-12-01,2022,"December"
"112",111,-0.148439097363581,"Evaporation anomaly",2022-12-01,2022,"December"
"113",112,-0.180365952781492,"Evaporation anomaly",2022-12-01,2022,"December"
"114",113,-0.192435991046233,"Evaporation anomaly",2022-12-01,2022,"December"
"115",114,-0.217411670585114,"Evaporation anomaly",2022-12-01,2022,"December"
"116",115,-0.220217631068824,"Evaporation anomaly",2022-12-01,2022,"December"
"117",116,-0.227843567186943,"Evaporation anomaly",2022-12-01,2022,"December"
"118",117,-0.225996813945946,"Evaporation anomaly",2022-12-01,2022,"December"
"119",118,-0.221531670331955,"Evaporation anomaly",2022-12-01,2022,"December"
"120",119,-0.220242321803964,"Evaporation anomaly",2022-12-01,2022,"December"
"121",120,-0.216032631781787,"Evaporation anomaly",2022-12-01,2022,"December"
"122",121,-0.217899701065493,"Evaporation anomaly",2022-12-01,2022,"December"
"123",122,-0.223710074132372,"Evaporation anomaly",2022-12-01,2022,"December"
"124",123,-0.227528685675892,"Evaporation anomaly",2022-12-01,2022,"December"
"125",124,-0.244684915774584,"Evaporation anomaly",2022-12-01,2022,"December"
"126",125,-0.251267794549436,"Evaporation anomaly",2022-12-01,2022,"December"
"127",126,-0.280000407712055,"Evaporation anomaly",2022-12-01,2022,"December"
"128",127,-0.281418912101518,"Evaporation anomaly",2022-12-01,2022,"December"
"129",128,-0.290827384260417,"Evaporation anomaly",2022-12-01,2022,"December"
"130",129,-0.28438273602095,"Evaporation anomaly",2022-12-01,2022,"December"
"131",130,0.2404597534336,"Evaporation anomaly",2022-12-01,2022,"December"
"132",131,0.226519867777824,"Evaporation anomaly",2022-12-01,2022,"December"
"133",132,0.222190035041318,"Evaporation anomaly",2022-12-01,2022,"December"
"134",133,0.174093618988991,"Evaporation anomaly",2022-12-01,2022,"December"
"135",134,0.171943562634834,"Evaporation anomaly",2022-12-01,2022,"December"
"136",135,0.130130723118782,"Evaporation anomaly",2022-12-01,2022,"December"
"137",136,0.127698799175402,"Evaporation anomaly",2022-12-01,2022,"December"
"138",137,0.0823408737778664,"Evaporation anomaly",2022-12-01,2022,"December"
"139",138,0.0814103145414227,"Evaporation anomaly",2022-12-01,2022,"December"
"140",139,0.0347628034651279,"Evaporation anomaly",2022-12-01,2022,"December"
"141",140,0.0345787479758451,"Evaporation anomaly",2022-12-01,2022,"December"
"142",141,0.0261743701994419,"Evaporation anomaly",2022-12-01,2022,"December"
"143",142,0.0261743701994419,"Evaporation anomaly",2022-12-01,2022,"December"
"144",143,0.0276690915593148,"Evaporation anomaly",2022-12-01,2022,"December"
"145",144,0.0276807826012373,"Evaporation anomaly",2022-12-01,2022,"December"
"146",145,-0.0264543165040983,"Evaporation anomaly",2022-12-01,2022,"December"
"147",146,-0.0267813187092543,"Evaporation anomaly",2022-12-01,2022,"December"
"148",147,-0.0125779242302425,"Evaporation anomaly",2022-12-01,2022,"December"
"149",148,-0.0120432022958994,"Evaporation anomaly",2022-12-01,2022,"December"
"150",149,-0.0150873893635912,"Evaporation anomaly",2022-12-01,2022,"December"
"151",150,-0.0151958046481013,"Evaporation anomaly",2022-12-01,2022,"December"
"152",151,-0.0706238967635081,"Evaporation anomaly",2022-12-01,2022,"December"
"153",152,-0.0746069923043251,"Evaporation anomaly",2022-12-01,2022,"December"
"154",153,-0.123135053866975,"Evaporation anomaly",2022-12-01,2022,"December"
"155",154,-0.126515835523605,"Evaporation anomaly",2022-12-01,2022,"December"
"156",155,-0.180494159879564,"Evaporation anomaly",2022-12-01,2022,"December"
"157",156,-0.186505856739165,"Evaporation anomaly",2022-12-01,2022,"December"
"158",157,-0.211154491561063,"Evaporation anomaly",2022-12-01,2022,"December"
"159",158,-0.215100171367412,"Evaporation anomaly",2022-12-01,2022,"December"
"160",159,-0.218576505316071,"Evaporation anomaly",2022-12-01,2022,"December"
"161",160,-0.219127538732354,"Evaporation anomaly",2022-12-01,2022,"December"
"162",161,-0.215655011812151,"Evaporation anomaly",2022-12-01,2022,"December"
"163",162,-0.21491782778273,"Evaporation anomaly",2022-12-01,2022,"December"
"164",163,-0.217833713380717,"Evaporation anomaly",2022-12-01,2022,"December"
"165",164,-0.218456210672282,"Evaporation anomaly",2022-12-01,2022,"December"
"166",165,-0.247716055277636,"Evaporation anomaly",2022-12-01,2022,"December"
"167",166,-0.255819526358508,"Evaporation anomaly",2022-12-01,2022,"December"
"168",167,-0.292069326382404,"Evaporation anomaly",2022-12-01,2022,"December"
"169",168,-0.301924880432156,"Evaporation anomaly",2022-12-01,2022,"December"
"170",169,-0.31725674469271,"Evaporation anomaly",2022-12-01,2022,"December"
"171",170,-0.322560719660828,"Evaporation anomaly",2022-12-01,2022,"December"
"172",171,-0.302349114244235,"Evaporation anomaly",2022-12-01,2022,"December"
"173",172,-0.295168586544504,"Evaporation anomaly",2022-12-01,2022,"December"
"174",173,0.241679832339287,"Evaporation anomaly",2022-12-01,2022,"December"
"175",174,0.232065259748394,"Evaporation anomaly",2022-12-01,2022,"December"
"176",175,0.226519867777824,"Evaporation anomaly",2022-12-01,2022,"December"
"177",176,0.193062964172091,"Evaporation anomaly",2022-12-01,2022,"December"
"178",177,0.174093618988991,"Evaporation anomaly",2022-12-01,2022,"December"
"179",178,0.148281967494352,"Evaporation anomaly",2022-12-01,2022,"December"
"180",179,0.130130723118782,"Evaporation anomaly",2022-12-01,2022,"December"
"181",180,0.101874066849545,"Evaporation anomaly",2022-12-01,2022,"December"
"182",181,0.0823408737778664,"Evaporation anomaly",2022-12-01,2022,"December"
"183",182,0.0567406475535492,"Evaporation anomaly",2022-12-01,2022,"December"
"184",183,0.0347628034651279,"Evaporation anomaly",2022-12-01,2022,"December"
"185",184,0.0301041016576169,"Evaporation anomaly",2022-12-01,2022,"December"
"186",185,0.0261743701994419,"Evaporation anomaly",2022-12-01,2022,"December"
"187",186,0.0269081791564727,"Evaporation anomaly",2022-12-01,2022,"December"
"188",187,0.0276807826012373,"Evaporation anomaly",2022-12-01,2022,"December"
"189",188,0.000911373412610719,"Evaporation anomaly",2022-12-01,2022,"December"
"190",189,-0.0267813187092543,"Evaporation anomaly",2022-12-01,2022,"December"
"191",190,-0.0203413231796284,"Evaporation anomaly",2022-12-01,2022,"December"
"192",191,-0.0120432022958994,"Evaporation anomaly",2022-12-01,2022,"December"
"193",192,-0.0134338608844146,"Evaporation anomaly",2022-12-01,2022,"December"
"194",193,-0.0151958046481013,"Evaporation anomaly",2022-12-01,2022,"December"
"195",194,-0.0382846984502997,"Evaporation anomaly",2022-12-01,2022,"December"
"196",195,-0.0746069923043251,"Evaporation anomaly",2022-12-01,2022,"December"
"197",196,-0.094983138620908,"Evaporation anomaly",2022-12-01,2022,"December"
"198",197,-0.126515835523605,"Evaporation anomaly",2022-12-01,2022,"December"
"199",198,-0.14703881982724,"Evaporation anomaly",2022-12-01,2022,"December"
"200",199,-0.186503887176514,"Evaporation anomaly",2022-12-01,2022,"December"
"201",200,-0.194906665666323,"Evaporation anomaly",2022-12-01,2022,"December"
"202",201,-0.215085685253143,"Evaporation anomaly",2022-12-01,2022,"December"
"203",202,-0.216284688096409,"Evaporation anomaly",2022-12-01,2022,"December"
"204",203,-0.219118550419807,"Evaporation anomaly",2022-12-01,2022,"December"
"205",204,-0.218060860373749,"Evaporation anomaly",2022-12-01,2022,"December"
"206",205,-0.214908719062805,"Evaporation anomaly",2022-12-01,2022,"December"
"207",206,-0.215790838520629,"Evaporation anomaly",2022-12-01,2022,"December"
"208",207,-0.218377992510796,"Evaporation anomaly",2022-12-01,2022,"December"
"209",208,-0.226307717541363,"Evaporation anomaly",2022-12-01,2022,"December"
"210",209,-0.256090462207794,"Evaporation anomaly",2022-12-01,2022,"December"
"211",210,-0.266021903913897,"Evaporation anomaly",2022-12-01,2022,"December"
"212",211,-0.302736848592758,"Evaporation anomaly",2022-12-01,2022,"December"
"213",212,-0.306418027052866,"Evaporation anomaly",2022-12-01,2022,"December"
"214",213,-0.324265748262405,"Evaporation anomaly",2022-12-01,2022,"December"
"215",214,-0.319820024897175,"Evaporation anomaly",2022-12-01,2022,"December"
"216",215,-0.298606097698212,"Evaporation anomaly",2022-12-01,2022,"December"
"217",216,-0.293852606584297,"Evaporation anomaly",2022-12-01,2022,"December"
"218",217,0.236339763814349,"Evaporation anomaly",2022-12-01,2022,"December"
"219",218,0.241891688346282,"Evaporation anomaly",2022-12-01,2022,"December"
"220",219,0.241625910321756,"Evaporation anomaly",2022-12-01,2022,"December"
"221",220,0.238172547425188,"Evaporation anomaly",2022-12-01,2022,"December"
"222",221,0.234504146339296,"Evaporation anomaly",2022-12-01,2022,"December"
"223",222,0.191259305897188,"Evaporation anomaly",2022-12-01,2022,"December"
"224",223,0.188886289465519,"Evaporation anomaly",2022-12-01,2022,"December"
"225",224,0.140077920787246,"Evaporation anomaly",2022-12-01,2022,"December"
"226",225,0.138223599241002,"Evaporation anomaly",2022-12-01,2022,"December"
"227",226,0.102561437255252,"Evaporation anomaly",2022-12-01,2022,"December"
"228",227,0.101829302110174,"Evaporation anomaly",2022-12-01,2022,"December"
"229",228,0.0656135438952288,"Evaporation anomaly",2022-12-01,2022,"December"
"230",229,0.065289446243076,"Evaporation anomaly",2022-12-01,2022,"December"
"231",230,0.0538806136523665,"Evaporation anomaly",2022-12-01,2022,"December"
"232",231,0.0537817841063029,"Evaporation anomaly",2022-12-01,2022,"December"
"233",232,0.0532283621467125,"Evaporation anomaly",2022-12-01,2022,"December"
"234",233,0.0530871023004044,"Evaporation anomaly",2022-12-01,2022,"December"
"235",234,0.0073185700431413,"Evaporation anomaly",2022-12-01,2022,"December"
"236",235,0.00695536703471782,"Evaporation anomaly",2022-12-01,2022,"December"
"237",236,0.0195019966576221,"Evaporation anomaly",2022-12-01,2022,"December"
"238",237,0.0196235393424918,"Evaporation anomaly",2022-12-01,2022,"December"
"239",238,0.0148407962849061,"Evaporation anomaly",2022-12-01,2022,"December"
"240",239,0.0143704714120899,"Evaporation anomaly",2022-12-01,2022,"December"
"241",240,-0.0398917116798607,"Evaporation anomaly",2022-12-01,2022,"December"
"242",241,-0.0437248797719094,"Evaporation anomaly",2022-12-01,2022,"December"
"243",242,-0.0960012566630741,"Evaporation anomaly",2022-12-01,2022,"December"
"244",243,-0.0995397179040416,"Evaporation anomaly",2022-12-01,2022,"December"
"245",244,-0.157814570658158,"Evaporation anomaly",2022-12-01,2022,"December"
"246",245,-0.163928522433309,"Evaporation anomaly",2022-12-01,2022,"December"
"247",246,-0.193058643978317,"Evaporation anomaly",2022-12-01,2022,"December"
"248",247,-0.197529005541509,"Evaporation anomaly",2022-12-01,2022,"December"
"249",248,-0.20973941565765,"Evaporation anomaly",2022-12-01,2022,"December"
"250",249,-0.211516333869597,"Evaporation anomaly",2022-12-01,2022,"December"
"251",250,-0.210893248295726,"Evaporation anomaly",2022-12-01,2022,"December"
"252",251,-0.210825541007128,"Evaporation anomaly",2022-12-01,2022,"December"
"253",252,-0.216639934921308,"Evaporation anomaly",2022-12-01,2022,"December"
"254",253,-0.217677739111352,"Evaporation anomaly",2022-12-01,2022,"December"
"255",254,-0.25072520184196,"Evaporation anomaly",2022-12-01,2022,"December"
"256",255,-0.258640935995435,"Evaporation anomaly",2022-12-01,2022,"December"
"257",256,-0.29611521215698,"Evaporation anomaly",2022-12-01,2022,"December"
"258",257,-0.305011959600412,"Evaporation anomaly",2022-12-01,2022,"December"
"259",258,-0.323443934404994,"Evaporation anomaly",2022-12-01,2022,"December"
"260",259,-0.328831090751256,"Evaporation anomaly",2022-12-01,2022,"December"
"261",260,-0.313609215892125,"Evaporation anomaly",2022-12-01,2022,"December"
"262",261,-0.308218320528037,"Evaporation anomaly",2022-12-01,2022,"December"
"263",262,-0.284995770503713,"Evaporation anomaly",2022-12-01,2022,"December"
"264",263,0.231947332620621,"Evaporation anomaly",2022-12-01,2022,"December"
"265",264,0.238789335062792,"Evaporation anomaly",2022-12-01,2022,"December"
"266",265,0.242075055837631,"Evaporation anomaly",2022-12-01,2022,"December"
"267",266,0.245775267514924,"Evaporation anomaly",2022-12-01,2022,"December"
"268",267,0.247966885566711,"Evaporation anomaly",2022-12-01,2022,"December"
"269",268,0.220977524230778,"Evaporation anomaly",2022-12-01,2022,"December"
"270",269,0.20538230240345,"Evaporation anomaly",2022-12-01,2022,"December"
"271",270,0.171938803068255,"Evaporation anomaly",2022-12-01,2022,"December"
"272",271,0.148150578141212,"Evaporation anomaly",2022-12-01,2022,"December"
"273",272,0.130870459540375,"Evaporation anomaly",2022-12-01,2022,"December"
"274",273,0.118879213929176,"Evaporation anomaly",2022-12-01,2022,"December"
"275",274,0.103615384151691,"Evaporation anomaly",2022-12-01,2022,"December"
"276",275,0.0905642360448837,"Evaporation anomaly",2022-12-01,2022,"December"
"277",276,0.0829016622560389,"Evaporation anomaly",2022-12-01,2022,"December"
"278",277,0.0765117257833481,"Evaporation anomaly",2022-12-01,2022,"December"
"279",278,0.0755064017544931,"Evaporation anomaly",2022-12-01,2022,"December"
"280",279,0.0744684860110283,"Evaporation anomaly",2022-12-01,2022,"December"
"281",280,0.0553988363157271,"Evaporation anomaly",2022-12-01,2022,"December"
"282",281,0.0362079441547394,"Evaporation anomaly",2022-12-01,2022,"December"
"283",282,0.0415177399763479,"Evaporation anomaly",2022-12-01,2022,"December"
"284",283,0.048127319663763,"Evaporation anomaly",2022-12-01,2022,"December"
"285",284,0.045459303613243,"Evaporation anomaly",2022-12-01,2022,"December"
"286",285,0.0422185733914375,"Evaporation anomaly",2022-12-01,2022,"December"
"287",286,0.0200856349602687,"Evaporation anomaly",2022-12-01,2022,"December"
"288",287,-0.0130523461848497,"Evaporation anomaly",2022-12-01,2022,"December"
"289",288,-0.0366165982186501,"Evaporation anomaly",2022-12-01,2022,"December"
"290",289,-0.0710673853754997,"Evaporation anomaly",2022-12-01,2022,"December"
"291",290,-0.095096078021068,"Evaporation anomaly",2022-12-01,2022,"December"
"292",291,-0.138402581214905,"Evaporation anomaly",2022-12-01,2022,"December"
"293",292,-0.150076215949271,"Evaporation anomaly",2022-12-01,2022,"December"
"294",293,-0.176090851426125,"Evaporation anomaly",2022-12-01,2022,"December"
"295",294,-0.184058820369271,"Evaporation anomaly",2022-12-01,2022,"December"
"296",295,-0.201403483748436,"Evaporation anomaly",2022-12-01,2022,"December"
"297",296,-0.202332976707671,"Evaporation anomaly",2022-12-01,2022,"December"
"298",297,-0.204853102564812,"Evaporation anomaly",2022-12-01,2022,"December"
"299",298,-0.208056744769783,"Evaporation anomaly",2022-12-01,2022,"December"
"300",299,-0.216540440917015,"Evaporation anomaly",2022-12-01,2022,"December"
"301",300,-0.22732027267935,"Evaporation anomaly",2022-12-01,2022,"December"
"302",301,-0.263292670249939,"Evaporation anomaly",2022-12-01,2022,"December"
"303",302,-0.274197222727063,"Evaporation anomaly",2022-12-01,2022,"December"
"304",303,-0.309732258319855,"Evaporation anomaly",2022-12-01,2022,"December"
"305",304,-0.315534905473471,"Evaporation anomaly",2022-12-01,2022,"December"
"306",305,-0.339776486158371,"Evaporation anomaly",2022-12-01,2022,"December"
"307",306,-0.33890639741412,"Evaporation anomaly",2022-12-01,2022,"December"
"308",307,-0.335358530282974,"Evaporation anomaly",2022-12-01,2022,"December"
"309",308,-0.332421899592942,"Evaporation anomaly",2022-12-01,2022,"December"
"310",309,-0.316659301519394,"Evaporation anomaly",2022-12-01,2022,"December"
"311",310,0.241419814638878,"Evaporation anomaly",2022-12-01,2022,"December"
"312",311,0.231852490961434,"Evaporation anomaly",2022-12-01,2022,"December"
"313",312,0.232900081241616,"Evaporation anomaly",2022-12-01,2022,"December"
"314",313,0.242025750472207,"Evaporation anomaly",2022-12-01,2022,"December"
"315",314,0.242445161752066,"Evaporation anomaly",2022-12-01,2022,"December"
"316",315,0.247817315471531,"Evaporation anomaly",2022-12-01,2022,"December"
"317",316,0.244545563551245,"Evaporation anomaly",2022-12-01,2022,"December"
"318",317,0.205208850286887,"Evaporation anomaly",2022-12-01,2022,"December"
"319",318,0.202593571414581,"Evaporation anomaly",2022-12-01,2022,"December"
"320",319,0.148381381866731,"Evaporation anomaly",2022-12-01,2022,"December"
"321",320,0.146929542038853,"Evaporation anomaly",2022-12-01,2022,"December"
"322",321,0.119379033012449,"Evaporation anomaly",2022-12-01,2022,"December"
"323",322,0.118795814096869,"Evaporation anomaly",2022-12-01,2022,"December"
"324",323,0.0913580553809017,"Evaporation anomaly",2022-12-01,2022,"December"
"325",324,0.0909942934332763,"Evaporation anomaly",2022-12-01,2022,"December"
"326",325,0.077369666098503,"Evaporation anomaly",2022-12-01,2022,"December"
"327",326,0.077332080141839,"Evaporation anomaly",2022-12-01,2022,"December"
"328",327,0.0749652451869353,"Evaporation anomaly",2022-12-01,2022,"December"
"329",328,0.0748901600558503,"Evaporation anomaly",2022-12-01,2022,"December"
"330",329,0.0368022417902566,"Evaporation anomaly",2022-12-01,2022,"December"
"331",330,0.0367401245818053,"Evaporation anomaly",2022-12-01,2022,"December"
"332",331,0.0481632450162358,"Evaporation anomaly",2022-12-01,2022,"December"
"333",332,0.0484295566991057,"Evaporation anomaly",2022-12-01,2022,"December"
"334",333,0.0425817022261984,"Evaporation anomaly",2022-12-01,2022,"December"
"335",334,0.0424026089693814,"Evaporation anomaly",2022-12-01,2022,"December"
"336",335,-0.0100229634784555,"Evaporation anomaly",2022-12-01,2022,"December"
"337",336,-0.0129458776752928,"Evaporation anomaly",2022-12-01,2022,"December"
"338",337,-0.0682122195951711,"Evaporation anomaly",2022-12-01,2022,"December"
"339",338,-0.0710285478062323,"Evaporation anomaly",2022-12-01,2022,"December"
"340",339,-0.133048186279053,"Evaporation anomaly",2022-12-01,2022,"December"
"341",340,-0.138401660571768,"Evaporation anomaly",2022-12-01,2022,"December"
"342",341,-0.17183598913755,"Evaporation anomaly",2022-12-01,2022,"December"
"343",342,-0.176090851426125,"Evaporation anomaly",2022-12-01,2022,"December"
"344",343,-0.198659337189744,"Evaporation anomaly",2022-12-01,2022,"December"
"345",344,-0.201403483748436,"Evaporation anomaly",2022-12-01,2022,"December"
"346",345,-0.204356442854752,"Evaporation anomaly",2022-12-01,2022,"December"
"347",346,-0.204853102564812,"Evaporation anomaly",2022-12-01,2022,"December"
"348",347,-0.214910895293775,"Evaporation anomaly",2022-12-01,2022,"December"
"349",348,-0.216540440917015,"Evaporation anomaly",2022-12-01,2022,"December"
"350",349,-0.2550161001548,"Evaporation anomaly",2022-12-01,2022,"December"
"351",350,-0.263292670249939,"Evaporation anomaly",2022-12-01,2022,"December"
"352",351,-0.301724700414818,"Evaporation anomaly",2022-12-01,2022,"December"
"353",352,-0.309732258319855,"Evaporation anomaly",2022-12-01,2022,"December"
"354",353,-0.333401143898949,"Evaporation anomaly",2022-12-01,2022,"December"
"355",354,-0.339776486158371,"Evaporation anomaly",2022-12-01,2022,"December"
"356",355,-0.336275585123833,"Evaporation anomaly",2022-12-01,2022,"December"
"357",356,-0.335358530282974,"Evaporation anomaly",2022-12-01,2022,"December"
"358",357,-0.321325454423118,"Evaporation anomaly",2022-12-01,2022,"December"
