"","FID","value","parameter","date","year","month"
"91",90,0.234424125722027,"Evaporation anomaly",2022-10-01,2022,"October"
"92",91,0.233665113970307,"Evaporation anomaly",2022-10-01,2022,"October"
"93",92,0.233180209779763,"Evaporation anomaly",2022-10-01,2022,"October"
"94",93,0.22970843299128,"Evaporation anomaly",2022-10-01,2022,"October"
"95",94,0.227309214966364,"Evaporation anomaly",2022-10-01,2022,"October"
"96",95,0.226974586757643,"Evaporation anomaly",2022-10-01,2022,"October"
"97",96,0.226773828405172,"Evaporation anomaly",2022-10-01,2022,"October"
"98",97,0.224948708468011,"Evaporation anomaly",2022-10-01,2022,"October"
"99",98,0.223384671706165,"Evaporation anomaly",2022-10-01,2022,"October"
"100",99,0.220894208150391,"Evaporation anomaly",2022-10-01,2022,"October"
"101",100,0.218768397006079,"Evaporation anomaly",2022-10-01,2022,"October"
"102",101,0.217737597777547,"Evaporation anomaly",2022-10-01,2022,"October"
"103",102,0.216626109692235,"Evaporation anomaly",2022-10-01,2022,"October"
"104",103,0.204650241602665,"Evaporation anomaly",2022-10-01,2022,"October"
"105",104,0.191931581255737,"Evaporation anomaly",2022-10-01,2022,"October"
"106",105,0.168787511657417,"Evaporation anomaly",2022-10-01,2022,"October"
"107",106,0.137979301142881,"Evaporation anomaly",2022-10-01,2022,"October"
"108",107,0.111863029323689,"Evaporation anomaly",2022-10-01,2022,"October"
"109",108,0.0773682115112367,"Evaporation anomaly",2022-10-01,2022,"October"
"110",109,0.06121446951095,"Evaporation anomaly",2022-10-01,2022,"October"
"111",110,0.0347642978397961,"Evaporation anomaly",2022-10-01,2022,"October"
"112",111,0.0324683085076145,"Evaporation anomaly",2022-10-01,2022,"October"
"113",112,0.028766163086031,"Evaporation anomaly",2022-10-01,2022,"October"
"114",113,0.0290817135041041,"Evaporation anomaly",2022-10-01,2022,"October"
"115",114,0.0299547365911638,"Evaporation anomaly",2022-10-01,2022,"October"
"116",115,0.0283059219098498,"Evaporation anomaly",2022-10-01,2022,"October"
"117",116,0.0242694000806373,"Evaporation anomaly",2022-10-01,2022,"October"
"118",117,0.0192136895693111,"Evaporation anomaly",2022-10-01,2022,"October"
"119",118,0.00661583013646304,"Evaporation anomaly",2022-10-01,2022,"October"
"120",119,-2.39515733348838e-05,"Evaporation anomaly",2022-10-01,2022,"October"
"121",120,-0.0210223259255745,"Evaporation anomaly",2022-10-01,2022,"October"
"122",121,-0.0286444527186069,"Evaporation anomaly",2022-10-01,2022,"October"
"123",122,-0.0518132265796498,"Evaporation anomaly",2022-10-01,2022,"October"
"124",123,-0.059152453702787,"Evaporation anomaly",2022-10-01,2022,"October"
"125",124,-0.0886339448787093,"Evaporation anomaly",2022-10-01,2022,"October"
"126",125,-0.10160211165655,"Evaporation anomaly",2022-10-01,2022,"October"
"127",126,-0.153324583834941,"Evaporation anomaly",2022-10-01,2022,"October"
"128",127,-0.165621678893588,"Evaporation anomaly",2022-10-01,2022,"October"
"129",128,-0.231159594261642,"Evaporation anomaly",2022-10-01,2022,"October"
"130",129,-0.229032799371771,"Evaporation anomaly",2022-10-01,2022,"October"
"131",130,0.237050917271789,"Evaporation anomaly",2022-10-01,2022,"October"
"132",131,0.237149283289909,"Evaporation anomaly",2022-10-01,2022,"October"
"133",132,0.237462431565026,"Evaporation anomaly",2022-10-01,2022,"October"
"134",133,0.240940928459167,"Evaporation anomaly",2022-10-01,2022,"October"
"135",134,0.240584225197296,"Evaporation anomaly",2022-10-01,2022,"October"
"136",135,0.233647301793098,"Evaporation anomaly",2022-10-01,2022,"October"
"137",136,0.23347921654254,"Evaporation anomaly",2022-10-01,2022,"October"
"138",137,0.230344250798225,"Evaporation anomaly",2022-10-01,2022,"October"
"139",138,0.230245180904542,"Evaporation anomaly",2022-10-01,2022,"October"
"140",139,0.225278958678246,"Evaporation anomaly",2022-10-01,2022,"October"
"141",140,0.225177156219065,"Evaporation anomaly",2022-10-01,2022,"October"
"142",141,0.22052863240242,"Evaporation anomaly",2022-10-01,2022,"October"
"143",142,0.22052863240242,"Evaporation anomaly",2022-10-01,2022,"October"
"144",143,0.226100228639059,"Evaporation anomaly",2022-10-01,2022,"October"
"145",144,0.226143807172775,"Evaporation anomaly",2022-10-01,2022,"October"
"146",145,0.194770808122013,"Evaporation anomaly",2022-10-01,2022,"October"
"147",146,0.194581300020218,"Evaporation anomaly",2022-10-01,2022,"October"
"148",147,0.149372863432839,"Evaporation anomaly",2022-10-01,2022,"October"
"149",148,0.14767087996006,"Evaporation anomaly",2022-10-01,2022,"October"
"150",149,0.0889040255303836,"Evaporation anomaly",2022-10-01,2022,"October"
"151",150,0.0868111103773117,"Evaporation anomaly",2022-10-01,2022,"October"
"152",151,0.0579187936823451,"Evaporation anomaly",2022-10-01,2022,"October"
"153",152,0.055842574685812,"Evaporation anomaly",2022-10-01,2022,"October"
"154",153,0.0481028146834751,"Evaporation anomaly",2022-10-01,2022,"October"
"155",154,0.0475636124610901,"Evaporation anomaly",2022-10-01,2022,"October"
"156",155,0.0500979514599176,"Evaporation anomaly",2022-10-01,2022,"October"
"157",156,0.0503788128824363,"Evaporation anomaly",2022-10-01,2022,"October"
"158",157,0.043858636181832,"Evaporation anomaly",2022-10-01,2022,"October"
"159",158,0.0428052316571017,"Evaporation anomaly",2022-10-01,2022,"October"
"160",159,0.0293055960616357,"Evaporation anomaly",2022-10-01,2022,"October"
"161",160,0.027158006696891,"Evaporation anomaly",2022-10-01,2022,"October"
"162",161,0.00854207920806039,"Evaporation anomaly",2022-10-01,2022,"October"
"163",162,0.0045220380092855,"Evaporation anomaly",2022-10-01,2022,"October"
"164",163,-0.00605034387152811,"Evaporation anomaly",2022-10-01,2022,"October"
"165",164,-0.00837810484903952,"Evaporation anomaly",2022-10-01,2022,"October"
"166",165,-0.0339846622773615,"Evaporation anomaly",2022-10-01,2022,"October"
"167",166,-0.0412301350139783,"Evaporation anomaly",2022-10-01,2022,"October"
"168",167,-0.0711235632131727,"Evaporation anomaly",2022-10-01,2022,"October"
"169",168,-0.0795040040576705,"Evaporation anomaly",2022-10-01,2022,"October"
"170",169,-0.115057450818555,"Evaporation anomaly",2022-10-01,2022,"October"
"171",170,-0.127822113223265,"Evaporation anomaly",2022-10-01,2022,"October"
"172",171,-0.168695297085691,"Evaporation anomaly",2022-10-01,2022,"October"
"173",172,-0.184189890656247,"Evaporation anomaly",2022-10-01,2022,"October"
"174",173,0.237042307853699,"Evaporation anomaly",2022-10-01,2022,"October"
"175",174,0.237110152543752,"Evaporation anomaly",2022-10-01,2022,"October"
"176",175,0.237149283289909,"Evaporation anomaly",2022-10-01,2022,"October"
"177",176,0.239569000699903,"Evaporation anomaly",2022-10-01,2022,"October"
"178",177,0.240940928459167,"Evaporation anomaly",2022-10-01,2022,"October"
"179",178,0.236658668478106,"Evaporation anomaly",2022-10-01,2022,"October"
"180",179,0.233647301793098,"Evaporation anomaly",2022-10-01,2022,"October"
"181",180,0.231694310145519,"Evaporation anomaly",2022-10-01,2022,"October"
"182",181,0.230344250798225,"Evaporation anomaly",2022-10-01,2022,"October"
"183",182,0.22761878035961,"Evaporation anomaly",2022-10-01,2022,"October"
"184",183,0.225278958678246,"Evaporation anomaly",2022-10-01,2022,"October"
"185",184,0.222702196081059,"Evaporation anomaly",2022-10-01,2022,"October"
"186",185,0.22052863240242,"Evaporation anomaly",2022-10-01,2022,"October"
"187",186,0.223263916270814,"Evaporation anomaly",2022-10-01,2022,"October"
"188",187,0.226143807172775,"Evaporation anomaly",2022-10-01,2022,"October"
"189",188,0.210630089401056,"Evaporation anomaly",2022-10-01,2022,"October"
"190",189,0.194581300020218,"Evaporation anomaly",2022-10-01,2022,"October"
"191",190,0.174083233170472,"Evaporation anomaly",2022-10-01,2022,"October"
"192",191,0.14767087996006,"Evaporation anomaly",2022-10-01,2022,"October"
"193",192,0.120824753550812,"Evaporation anomaly",2022-10-01,2022,"October"
"194",193,0.0868111103773117,"Evaporation anomaly",2022-10-01,2022,"October"
"195",194,0.074775847996629,"Evaporation anomaly",2022-10-01,2022,"October"
"196",195,0.055842574685812,"Evaporation anomaly",2022-10-01,2022,"October"
"197",196,0.052592774937284,"Evaporation anomaly",2022-10-01,2022,"October"
"198",197,0.0475636124610901,"Evaporation anomaly",2022-10-01,2022,"October"
"199",198,0.0485271881206462,"Evaporation anomaly",2022-10-01,2022,"October"
"200",199,0.0503801144659519,"Evaporation anomaly",2022-10-01,2022,"October"
"201",200,0.0481593650996089,"Evaporation anomaly",2022-10-01,2022,"October"
"202",201,0.0428263023495674,"Evaporation anomaly",2022-10-01,2022,"October"
"203",202,0.0381908271352159,"Evaporation anomaly",2022-10-01,2022,"October"
"204",203,0.0272348076105118,"Evaporation anomaly",2022-10-01,2022,"October"
"205",204,0.0215808247317945,"Evaporation anomaly",2022-10-01,2022,"October"
"206",205,0.00473075313493609,"Evaporation anomaly",2022-10-01,2022,"October"
"207",206,0.00156203335846775,"Evaporation anomaly",2022-10-01,2022,"October"
"208",207,-0.00773145398125052,"Evaporation anomaly",2022-10-01,2022,"October"
"209",208,-0.0145326172473285,"Evaporation anomaly",2022-10-01,2022,"October"
"210",209,-0.040076669305563,"Evaporation anomaly",2022-10-01,2022,"October"
"211",210,-0.0478890304459006,"Evaporation anomaly",2022-10-01,2022,"October"
"212",211,-0.0767700746655464,"Evaporation anomaly",2022-10-01,2022,"October"
"213",212,-0.0845499713635484,"Evaporation anomaly",2022-10-01,2022,"October"
"214",213,-0.122269801795483,"Evaporation anomaly",2022-10-01,2022,"October"
"215",214,-0.132594211335282,"Evaporation anomaly",2022-10-01,2022,"October"
"216",215,-0.181859821081161,"Evaporation anomaly",2022-10-01,2022,"October"
"217",216,-0.182701131633859,"Evaporation anomaly",2022-10-01,2022,"October"
"218",217,0.249718147942981,"Evaporation anomaly",2022-10-01,2022,"October"
"219",218,0.242666376735699,"Evaporation anomaly",2022-10-01,2022,"October"
"220",219,0.242914194784902,"Evaporation anomaly",2022-10-01,2022,"October"
"221",220,0.24541307286561,"Evaporation anomaly",2022-10-01,2022,"October"
"222",221,0.245458448564549,"Evaporation anomaly",2022-10-01,2022,"October"
"223",222,0.245600238655002,"Evaporation anomaly",2022-10-01,2022,"October"
"224",223,0.245378565643446,"Evaporation anomaly",2022-10-01,2022,"October"
"225",224,0.240512254368776,"Evaporation anomaly",2022-10-01,2022,"October"
"226",225,0.24028813227638,"Evaporation anomaly",2022-10-01,2022,"October"
"227",226,0.235897419772993,"Evaporation anomaly",2022-10-01,2022,"October"
"228",227,0.235747579960271,"Evaporation anomaly",2022-10-01,2022,"October"
"229",228,0.228542853776716,"Evaporation anomaly",2022-10-01,2022,"October"
"230",229,0.228427994423916,"Evaporation anomaly",2022-10-01,2022,"October"
"231",230,0.223782502531147,"Evaporation anomaly",2022-10-01,2022,"October"
"232",231,0.223770895814837,"Evaporation anomaly",2022-10-01,2022,"October"
"233",232,0.230772139207555,"Evaporation anomaly",2022-10-01,2022,"October"
"234",233,0.230783897742716,"Evaporation anomaly",2022-10-01,2022,"October"
"235",234,0.19422230238826,"Evaporation anomaly",2022-10-01,2022,"October"
"236",235,0.194134804320348,"Evaporation anomaly",2022-10-01,2022,"October"
"237",236,0.154206003469582,"Evaporation anomaly",2022-10-01,2022,"October"
"238",237,0.152866413873544,"Evaporation anomaly",2022-10-01,2022,"October"
"239",238,0.0998785117141614,"Evaporation anomaly",2022-10-01,2022,"October"
"240",239,0.0981968717203352,"Evaporation anomaly",2022-10-01,2022,"October"
"241",240,0.0693585347012395,"Evaporation anomaly",2022-10-01,2022,"October"
"242",241,0.0673847226586732,"Evaporation anomaly",2022-10-01,2022,"October"
"243",242,0.0579766988190035,"Evaporation anomaly",2022-10-01,2022,"October"
"244",243,0.0572673433462535,"Evaporation anomaly",2022-10-01,2022,"October"
"245",244,0.0554741901803948,"Evaporation anomaly",2022-10-01,2022,"October"
"246",245,0.0552304353827262,"Evaporation anomaly",2022-10-01,2022,"October"
"247",246,0.0482680287723603,"Evaporation anomaly",2022-10-01,2022,"October"
"248",247,0.0471916957110522,"Evaporation anomaly",2022-10-01,2022,"October"
"249",248,0.0378593694858885,"Evaporation anomaly",2022-10-01,2022,"October"
"250",249,0.0363207550798111,"Evaporation anomaly",2022-10-01,2022,"October"
"251",250,0.0192344893975288,"Evaporation anomaly",2022-10-01,2022,"October"
"252",251,0.0156920691718112,"Evaporation anomaly",2022-10-01,2022,"October"
"253",252,0.00299684301545929,"Evaporation anomaly",2022-10-01,2022,"October"
"254",253,0.000457788268481633,"Evaporation anomaly",2022-10-01,2022,"October"
"255",254,-0.024691418155772,"Evaporation anomaly",2022-10-01,2022,"October"
"256",255,-0.0311425766170895,"Evaporation anomaly",2022-10-01,2022,"October"
"257",256,-0.0558426525044939,"Evaporation anomaly",2022-10-01,2022,"October"
"258",257,-0.0624695293882594,"Evaporation anomaly",2022-10-01,2022,"October"
"259",258,-0.0928724658777749,"Evaporation anomaly",2022-10-01,2022,"October"
"260",259,-0.10326183697627,"Evaporation anomaly",2022-10-01,2022,"October"
"261",260,-0.149899358280249,"Evaporation anomaly",2022-10-01,2022,"October"
"262",261,-0.164799960576641,"Evaporation anomaly",2022-10-01,2022,"October"
"263",262,-0.175494119038234,"Evaporation anomaly",2022-10-01,2022,"October"
"264",263,0.247595652937889,"Evaporation anomaly",2022-10-01,2022,"October"
"265",264,0.247554117314082,"Evaporation anomaly",2022-10-01,2022,"October"
"266",265,0.247534170746803,"Evaporation anomaly",2022-10-01,2022,"October"
"267",266,0.250564263359123,"Evaporation anomaly",2022-10-01,2022,"October"
"268",267,0.252358973026276,"Evaporation anomaly",2022-10-01,2022,"October"
"269",268,0.250504965076357,"Evaporation anomaly",2022-10-01,2022,"October"
"270",269,0.249433666467667,"Evaporation anomaly",2022-10-01,2022,"October"
"271",270,0.247475995962684,"Evaporation anomaly",2022-10-01,2022,"October"
"272",271,0.24608351290226,"Evaporation anomaly",2022-10-01,2022,"October"
"273",272,0.242715761378601,"Evaporation anomaly",2022-10-01,2022,"October"
"274",273,0.240378767251968,"Evaporation anomaly",2022-10-01,2022,"October"
"275",274,0.235421335706048,"Evaporation anomaly",2022-10-01,2022,"October"
"276",275,0.231182545423508,"Evaporation anomaly",2022-10-01,2022,"October"
"277",276,0.228596708718635,"Evaporation anomaly",2022-10-01,2022,"October"
"278",277,0.226440340280533,"Evaporation anomaly",2022-10-01,2022,"October"
"279",278,0.230498830294694,"Evaporation anomaly",2022-10-01,2022,"October"
"280",279,0.234688892960548,"Evaporation anomaly",2022-10-01,2022,"October"
"281",280,0.214283142373542,"Evaporation anomaly",2022-10-01,2022,"October"
"282",281,0.193747654557228,"Evaporation anomaly",2022-10-01,2022,"October"
"283",282,0.177619351153492,"Evaporation anomaly",2022-10-01,2022,"October"
"284",283,0.157543003559113,"Evaporation anomaly",2022-10-01,2022,"October"
"285",284,0.135588371802819,"Evaporation anomaly",2022-10-01,2022,"October"
"286",285,0.108920976519585,"Evaporation anomaly",2022-10-01,2022,"October"
"287",286,0.0968786335707576,"Evaporation anomaly",2022-10-01,2022,"October"
"288",287,0.0788485407829285,"Evaporation anomaly",2022-10-01,2022,"October"
"289",288,0.0742428202866764,"Evaporation anomaly",2022-10-01,2022,"October"
"290",289,0.0675092861056328,"Evaporation anomaly",2022-10-01,2022,"October"
"291",290,0.0650846209087625,"Evaporation anomaly",2022-10-01,2022,"October"
"292",291,0.0607146881520748,"Evaporation anomaly",2022-10-01,2022,"October"
"293",292,0.0581771320111208,"Evaporation anomaly",2022-10-01,2022,"October"
"294",293,0.0525222010910511,"Evaporation anomaly",2022-10-01,2022,"October"
"295",294,0.0512269151469337,"Evaporation anomaly",2022-10-01,2022,"October"
"296",295,0.0484073385596275,"Evaporation anomaly",2022-10-01,2022,"October"
"297",296,0.0439123467445628,"Evaporation anomaly",2022-10-01,2022,"October"
"298",297,0.0317251160740852,"Evaporation anomaly",2022-10-01,2022,"October"
"299",298,0.0268001460788243,"Evaporation anomaly",2022-10-01,2022,"October"
"300",299,0.0137581313028932,"Evaporation anomaly",2022-10-01,2022,"October"
"301",300,0.00716232359590255,"Evaporation anomaly",2022-10-01,2022,"October"
"302",301,-0.0148479472845793,"Evaporation anomaly",2022-10-01,2022,"October"
"303",302,-0.019063155255472,"Evaporation anomaly",2022-10-01,2022,"October"
"304",303,-0.0327993966639042,"Evaporation anomaly",2022-10-01,2022,"October"
"305",304,-0.0376067463095314,"Evaporation anomaly",2022-10-01,2022,"October"
"306",305,-0.0576902963221073,"Evaporation anomaly",2022-10-01,2022,"October"
"307",306,-0.0692983518899914,"Evaporation anomaly",2022-10-01,2022,"October"
"308",307,-0.116631269454956,"Evaporation anomaly",2022-10-01,2022,"October"
"309",308,-0.121856952101792,"Evaporation anomaly",2022-10-01,2022,"October"
"310",309,-0.14990621805191,"Evaporation anomaly",2022-10-01,2022,"October"
"311",310,0.259205279421398,"Evaporation anomaly",2022-10-01,2022,"October"
"312",311,0.247730797257164,"Evaporation anomaly",2022-10-01,2022,"October"
"313",312,0.247746670576494,"Evaporation anomaly",2022-10-01,2022,"October"
"314",313,0.247782070431815,"Evaporation anomaly",2022-10-01,2022,"October"
"315",314,0.248157971860265,"Evaporation anomaly",2022-10-01,2022,"October"
"316",315,0.252644761639352,"Evaporation anomaly",2022-10-01,2022,"October"
"317",316,0.252442796079693,"Evaporation anomaly",2022-10-01,2022,"October"
"318",317,0.249691961787323,"Evaporation anomaly",2022-10-01,2022,"October"
"319",318,0.24955061393913,"Evaporation anomaly",2022-10-01,2022,"October"
"320",319,0.246239486134742,"Evaporation anomaly",2022-10-01,2022,"October"
"321",320,0.245958979843815,"Evaporation anomaly",2022-10-01,2022,"October"
"322",321,0.240435690174375,"Evaporation anomaly",2022-10-01,2022,"October"
"323",322,0.240246183733766,"Evaporation anomaly",2022-10-01,2022,"October"
"324",323,0.231276205398178,"Evaporation anomaly",2022-10-01,2022,"October"
"325",324,0.231157511832308,"Evaporation anomaly",2022-10-01,2022,"October"
"326",325,0.226603266585675,"Evaporation anomaly",2022-10-01,2022,"October"
"327",326,0.226596128861831,"Evaporation anomaly",2022-10-01,2022,"October"
"328",327,0.23462507795805,"Evaporation anomaly",2022-10-01,2022,"October"
"329",328,0.234613794755249,"Evaporation anomaly",2022-10-01,2022,"October"
"330",329,0.193810757162594,"Evaporation anomaly",2022-10-01,2022,"October"
"331",330,0.193804161548786,"Evaporation anomaly",2022-10-01,2022,"October"
"332",331,0.158569746446978,"Evaporation anomaly",2022-10-01,2022,"October"
"333",332,0.157597553373879,"Evaporation anomaly",2022-10-01,2022,"October"
"334",333,0.110199241290705,"Evaporation anomaly",2022-10-01,2022,"October"
"335",334,0.109062131796223,"Evaporation anomaly",2022-10-01,2022,"October"
"336",335,0.0804962872639821,"Evaporation anomaly",2022-10-01,2022,"October"
"337",336,0.0789061027415105,"Evaporation anomaly",2022-10-01,2022,"October"
"338",337,0.0680713541757823,"Evaporation anomaly",2022-10-01,2022,"October"
"339",338,0.0675190903411007,"Evaporation anomaly",2022-10-01,2022,"October"
"340",339,0.0612556537950153,"Evaporation anomaly",2022-10-01,2022,"October"
"341",340,0.0607148325357219,"Evaporation anomaly",2022-10-01,2022,"October"
"342",341,0.0534471017046964,"Evaporation anomaly",2022-10-01,2022,"October"
"343",342,0.0525222010910511,"Evaporation anomaly",2022-10-01,2022,"October"
"344",343,0.0488534314713135,"Evaporation anomaly",2022-10-01,2022,"October"
"345",344,0.0484073385596275,"Evaporation anomaly",2022-10-01,2022,"October"
"346",345,0.0341269431233505,"Evaporation anomaly",2022-10-01,2022,"October"
"347",346,0.0317251160740852,"Evaporation anomaly",2022-10-01,2022,"October"
"348",347,0.0162632373000335,"Evaporation anomaly",2022-10-01,2022,"October"
"349",348,0.0137581313028932,"Evaporation anomaly",2022-10-01,2022,"October"
"350",349,-0.00978379915828775,"Evaporation anomaly",2022-10-01,2022,"October"
"351",350,-0.0148479472845793,"Evaporation anomaly",2022-10-01,2022,"October"
"352",351,-0.0297040360812938,"Evaporation anomaly",2022-10-01,2022,"October"
"353",352,-0.0327993966639042,"Evaporation anomaly",2022-10-01,2022,"October"
"354",353,-0.0524084829462099,"Evaporation anomaly",2022-10-01,2022,"October"
"355",354,-0.0576902963221073,"Evaporation anomaly",2022-10-01,2022,"October"
"356",355,-0.104396628308486,"Evaporation anomaly",2022-10-01,2022,"October"
"357",356,-0.116631269454956,"Evaporation anomaly",2022-10-01,2022,"October"
"358",357,-0.141602881054432,"Evaporation anomaly",2022-10-01,2022,"October"
"359",358,-0.14990621805191,"Evaporation anomaly",2022-10-01,2022,"October"
"360",359,0.261778823360304,"Evaporation anomaly",2022-10-01,2022,"October"
