"","FID","value","parameter","date","year","month"
"32",31,-0.132881726536615,"Evaporation anomaly",2022-11-01,2022,"November"
"33",32,-0.119995343762437,"Evaporation anomaly",2022-11-01,2022,"November"
"34",33,-0.0982694747823185,"Evaporation anomaly",2022-11-01,2022,"November"
"35",34,-0.096296436046927,"Evaporation anomaly",2022-11-01,2022,"November"
"36",35,-0.0933000547367362,"Evaporation anomaly",2022-11-01,2022,"November"
"37",36,-0.0867958698475443,"Evaporation anomaly",2022-11-01,2022,"November"
"38",37,-0.0734561669585274,"Evaporation anomaly",2022-11-01,2022,"November"
"39",38,-0.0649367602636731,"Evaporation anomaly",2022-11-01,2022,"November"
"40",39,-0.0456425045400813,"Evaporation anomaly",2022-11-01,2022,"November"
"41",40,-0.0409523712129293,"Evaporation anomaly",2022-11-01,2022,"November"
"42",41,-0.0319063580335538,"Evaporation anomaly",2022-11-01,2022,"November"
"43",42,-0.0365988488205372,"Evaporation anomaly",2022-11-01,2022,"November"
"44",43,-0.0548069454296109,"Evaporation anomaly",2022-11-01,2022,"November"
"45",44,-0.0565657449170745,"Evaporation anomaly",2022-11-01,2022,"November"
"46",45,-0.0639190242895278,"Evaporation anomaly",2022-11-01,2022,"November"
"47",46,-0.0638599250858767,"Evaporation anomaly",2022-11-01,2022,"November"
"48",47,-0.06541170956333,"Evaporation anomaly",2022-11-01,2022,"November"
"49",48,-0.0791303863202833,"Evaporation anomaly",2022-11-01,2022,"November"
"50",49,-0.143210490057069,"Evaporation anomaly",2022-11-01,2022,"November"
"51",50,-0.147955176435894,"Evaporation anomaly",2022-11-01,2022,"November"
"52",51,-0.18651014687919,"Evaporation anomaly",2022-11-01,2022,"November"
"53",52,-0.411105573177338,"Evaporation anomaly",2022-11-01,2022,"November"
"54",53,-0.409143237548665,"Evaporation anomaly",2022-11-01,2022,"November"
"55",54,-0.372312247753143,"Evaporation anomaly",2022-11-01,2022,"November"
"56",55,-0.370488982261226,"Evaporation anomaly",2022-11-01,2022,"November"
"57",56,-0.336915254592896,"Evaporation anomaly",2022-11-01,2022,"November"
"58",57,-0.336450113143974,"Evaporation anomaly",2022-11-01,2022,"November"
"59",58,-0.312498450279236,"Evaporation anomaly",2022-11-01,2022,"November"
"60",59,-0.312283240111135,"Evaporation anomaly",2022-11-01,2022,"November"
"61",60,-0.301661163568497,"Evaporation anomaly",2022-11-01,2022,"November"
"62",61,-0.301661163568497,"Evaporation anomaly",2022-11-01,2022,"November"
"63",62,-0.294986924452812,"Evaporation anomaly",2022-11-01,2022,"November"
"64",63,-0.294917523860931,"Evaporation anomaly",2022-11-01,2022,"November"
"65",64,-0.281899997764243,"Evaporation anomaly",2022-11-01,2022,"November"
"66",65,-0.281774967908859,"Evaporation anomaly",2022-11-01,2022,"November"
"67",66,-0.23914002575745,"Evaporation anomaly",2022-11-01,2022,"November"
"68",67,-0.237307548522949,"Evaporation anomaly",2022-11-01,2022,"November"
"69",68,-0.156889125598081,"Evaporation anomaly",2022-11-01,2022,"November"
"70",69,-0.153503462672234,"Evaporation anomaly",2022-11-01,2022,"November"
"71",70,-0.122236572098934,"Evaporation anomaly",2022-11-01,2022,"November"
"72",71,-0.119713202118874,"Evaporation anomaly",2022-11-01,2022,"November"
"73",72,-0.117604263320158,"Evaporation anomaly",2022-11-01,2022,"November"
"74",73,-0.117435991764069,"Evaporation anomaly",2022-11-01,2022,"November"
"75",74,-0.102752992975551,"Evaporation anomaly",2022-11-01,2022,"November"
"76",75,-0.100922390818596,"Evaporation anomaly",2022-11-01,2022,"November"
"77",76,-0.0706247830793986,"Evaporation anomaly",2022-11-01,2022,"November"
"78",77,-0.0652566403150558,"Evaporation anomaly",2022-11-01,2022,"November"
"79",78,-0.0445929941570915,"Evaporation anomaly",2022-11-01,2022,"November"
"80",79,-0.0409526079893112,"Evaporation anomaly",2022-11-01,2022,"November"
"81",80,-0.0595898574203723,"Evaporation anomaly",2022-11-01,2022,"November"
"82",81,-0.0640246868133545,"Evaporation anomaly",2022-11-01,2022,"November"
"83",82,-0.072508913473897,"Evaporation anomaly",2022-11-01,2022,"November"
"84",83,-0.0745199546217918,"Evaporation anomaly",2022-11-01,2022,"November"
"85",84,-0.0762134116672745,"Evaporation anomaly",2022-11-01,2022,"November"
"86",85,-0.0767389982938766,"Evaporation anomaly",2022-11-01,2022,"November"
"87",86,-0.157843726490238,"Evaporation anomaly",2022-11-01,2022,"November"
"88",87,-0.182952746748924,"Evaporation anomaly",2022-11-01,2022,"November"
"89",88,-0.232272438026299,"Evaporation anomaly",2022-11-01,2022,"November"
"90",89,-0.251887589693069,"Evaporation anomaly",2022-11-01,2022,"November"
"91",90,-0.420902174439284,"Evaporation anomaly",2022-11-01,2022,"November"
"92",91,-0.412468516436612,"Evaporation anomaly",2022-11-01,2022,"November"
"93",92,-0.407695336188065,"Evaporation anomaly",2022-11-01,2022,"November"
"94",93,-0.389155581836952,"Evaporation anomaly",2022-11-01,2022,"November"
"95",94,-0.376041673236986,"Evaporation anomaly",2022-11-01,2022,"November"
"96",95,-0.354253622741391,"Evaporation anomaly",2022-11-01,2022,"November"
"97",96,-0.339295007324958,"Evaporation anomaly",2022-11-01,2022,"November"
"98",97,-0.325954257693511,"Evaporation anomaly",2022-11-01,2022,"November"
"99",98,-0.314461087415289,"Evaporation anomaly",2022-11-01,2022,"November"
"100",99,-0.307708027859529,"Evaporation anomaly",2022-11-01,2022,"November"
"101",100,-0.301981881358151,"Evaporation anomaly",2022-11-01,2022,"November"
"102",101,-0.299039403130844,"Evaporation anomaly",2022-11-01,2022,"November"
"103",102,-0.295878729424157,"Evaporation anomaly",2022-11-01,2022,"November"
"104",103,-0.290971043088337,"Evaporation anomaly",2022-11-01,2022,"November"
"105",104,-0.285730418983849,"Evaporation anomaly",2022-11-01,2022,"November"
"106",105,-0.271627643571971,"Evaporation anomaly",2022-11-01,2022,"November"
"107",106,-0.253161659196618,"Evaporation anomaly",2022-11-01,2022,"November"
"108",107,-0.219738459350536,"Evaporation anomaly",2022-11-01,2022,"November"
"109",108,-0.175837145923155,"Evaporation anomaly",2022-11-01,2022,"November"
"110",109,-0.164105881503133,"Evaporation anomaly",2022-11-01,2022,"November"
"111",110,-0.145430253821825,"Evaporation anomaly",2022-11-01,2022,"November"
"112",111,-0.143728590761424,"Evaporation anomaly",2022-11-01,2022,"November"
"113",112,-0.141480169255609,"Evaporation anomaly",2022-11-01,2022,"November"
"114",113,-0.134764718946924,"Evaporation anomaly",2022-11-01,2022,"November"
"115",114,-0.121933583097324,"Evaporation anomaly",2022-11-01,2022,"November"
"116",115,-0.110632192777922,"Evaporation anomaly",2022-11-01,2022,"November"
"117",116,-0.0828354777241775,"Evaporation anomaly",2022-11-01,2022,"November"
"118",117,-0.074316312667641,"Evaporation anomaly",2022-11-01,2022,"November"
"119",118,-0.0531595057249069,"Evaporation anomaly",2022-11-01,2022,"November"
"120",119,-0.0572053775919935,"Evaporation anomaly",2022-11-01,2022,"November"
"121",120,-0.0706365969584961,"Evaporation anomaly",2022-11-01,2022,"November"
"122",121,-0.0725905805435964,"Evaporation anomaly",2022-11-01,2022,"November"
"123",122,-0.0806449613161822,"Evaporation anomaly",2022-11-01,2022,"November"
"124",123,-0.0806414221809289,"Evaporation anomaly",2022-11-01,2022,"November"
"125",124,-0.0886765023128659,"Evaporation anomaly",2022-11-01,2022,"November"
"126",125,-0.107573012539782,"Evaporation anomaly",2022-11-01,2022,"November"
"127",126,-0.19317579002945,"Evaporation anomaly",2022-11-01,2022,"November"
"128",127,-0.201954243843358,"Evaporation anomaly",2022-11-01,2022,"November"
"129",128,-0.258499712895616,"Evaporation anomaly",2022-11-01,2022,"November"
"130",129,-0.251236881930074,"Evaporation anomaly",2022-11-01,2022,"November"
"131",130,-0.370610281642323,"Evaporation anomaly",2022-11-01,2022,"November"
"132",131,-0.404687345027924,"Evaporation anomaly",2022-11-01,2022,"November"
"133",132,-0.404044107041923,"Evaporation anomaly",2022-11-01,2022,"November"
"134",133,-0.396898925304413,"Evaporation anomaly",2022-11-01,2022,"November"
"135",134,-0.396447240754263,"Evaporation anomaly",2022-11-01,2022,"November"
"136",135,-0.387663185596466,"Evaporation anomaly",2022-11-01,2022,"November"
"137",136,-0.385577319098134,"Evaporation anomaly",2022-11-01,2022,"November"
"138",137,-0.346673727035522,"Evaporation anomaly",2022-11-01,2022,"November"
"139",138,-0.346163383280438,"Evaporation anomaly",2022-11-01,2022,"November"
"140",139,-0.320580631494522,"Evaporation anomaly",2022-11-01,2022,"November"
"141",140,-0.320203829964764,"Evaporation anomaly",2022-11-01,2022,"November"
"142",141,-0.302998244762421,"Evaporation anomaly",2022-11-01,2022,"November"
"143",142,-0.302998244762421,"Evaporation anomaly",2022-11-01,2022,"November"
"144",143,-0.29903992569354,"Evaporation anomaly",2022-11-01,2022,"November"
"145",144,-0.299008965492249,"Evaporation anomaly",2022-11-01,2022,"November"
"146",145,-0.29911800916439,"Evaporation anomaly",2022-11-01,2022,"November"
"147",146,-0.299118667840958,"Evaporation anomaly",2022-11-01,2022,"November"
"148",147,-0.309240367067321,"Evaporation anomaly",2022-11-01,2022,"November"
"149",148,-0.309621423482895,"Evaporation anomaly",2022-11-01,2022,"November"
"150",149,-0.262322985667449,"Evaporation anomaly",2022-11-01,2022,"November"
"151",150,-0.260638505220413,"Evaporation anomaly",2022-11-01,2022,"November"
"152",151,-0.251732902459905,"Evaporation anomaly",2022-11-01,2022,"November"
"153",152,-0.251092940568924,"Evaporation anomaly",2022-11-01,2022,"November"
"154",153,-0.250256209381356,"Evaporation anomaly",2022-11-01,2022,"November"
"155",154,-0.250197917222977,"Evaporation anomaly",2022-11-01,2022,"November"
"156",155,-0.230778348421903,"Evaporation anomaly",2022-11-01,2022,"November"
"157",156,-0.228609454312163,"Evaporation anomaly",2022-11-01,2022,"November"
"158",157,-0.191111712545698,"Evaporation anomaly",2022-11-01,2022,"November"
"159",158,-0.185056417308547,"Evaporation anomaly",2022-11-01,2022,"November"
"160",159,-0.142766719761065,"Evaporation anomaly",2022-11-01,2022,"November"
"161",160,-0.136009246713602,"Evaporation anomaly",2022-11-01,2022,"November"
"162",161,-0.126390683638974,"Evaporation anomaly",2022-11-01,2022,"November"
"163",162,-0.124202969276105,"Evaporation anomaly",2022-11-01,2022,"November"
"164",163,-0.138616937006552,"Evaporation anomaly",2022-11-01,2022,"November"
"165",164,-0.141472389570069,"Evaporation anomaly",2022-11-01,2022,"November"
"166",165,-0.218202330774739,"Evaporation anomaly",2022-11-01,2022,"November"
"167",166,-0.23915836985098,"Evaporation anomaly",2022-11-01,2022,"November"
"168",167,-0.337999603081772,"Evaporation anomaly",2022-11-01,2022,"November"
"169",168,-0.364223085027104,"Evaporation anomaly",2022-11-01,2022,"November"
"170",169,-0.402656134989068,"Evaporation anomaly",2022-11-01,2022,"November"
"171",170,-0.41501657707747,"Evaporation anomaly",2022-11-01,2022,"November"
"172",171,-0.394512186702302,"Evaporation anomaly",2022-11-01,2022,"November"
"173",172,-0.386264915601116,"Evaporation anomaly",2022-11-01,2022,"November"
"174",173,-0.367627710103989,"Evaporation anomaly",2022-11-01,2022,"November"
"175",174,-0.391131231416559,"Evaporation anomaly",2022-11-01,2022,"November"
"176",175,-0.404687345027924,"Evaporation anomaly",2022-11-01,2022,"November"
"177",176,-0.399717002614526,"Evaporation anomaly",2022-11-01,2022,"November"
"178",177,-0.396898925304413,"Evaporation anomaly",2022-11-01,2022,"November"
"179",178,-0.391476405019568,"Evaporation anomaly",2022-11-01,2022,"November"
"180",179,-0.387663185596466,"Evaporation anomaly",2022-11-01,2022,"November"
"181",180,-0.363427389560442,"Evaporation anomaly",2022-11-01,2022,"November"
"182",181,-0.346673727035522,"Evaporation anomaly",2022-11-01,2022,"November"
"183",182,-0.332633873288796,"Evaporation anomaly",2022-11-01,2022,"November"
"184",183,-0.320580631494522,"Evaporation anomaly",2022-11-01,2022,"November"
"185",184,-0.311043257876395,"Evaporation anomaly",2022-11-01,2022,"November"
"186",185,-0.302998244762421,"Evaporation anomaly",2022-11-01,2022,"November"
"187",186,-0.301054972882117,"Evaporation anomaly",2022-11-01,2022,"November"
"188",187,-0.299008965492249,"Evaporation anomaly",2022-11-01,2022,"November"
"189",188,-0.299062886787808,"Evaporation anomaly",2022-11-01,2022,"November"
"190",189,-0.299118667840958,"Evaporation anomaly",2022-11-01,2022,"November"
"191",190,-0.303707972029215,"Evaporation anomaly",2022-11-01,2022,"November"
"192",191,-0.309621423482895,"Evaporation anomaly",2022-11-01,2022,"November"
"193",192,-0.288014348323327,"Evaporation anomaly",2022-11-01,2022,"November"
"194",193,-0.260638505220413,"Evaporation anomaly",2022-11-01,2022,"November"
"195",194,-0.256928824649886,"Evaporation anomaly",2022-11-01,2022,"November"
"196",195,-0.251092940568924,"Evaporation anomaly",2022-11-01,2022,"November"
"197",196,-0.250741610708292,"Evaporation anomaly",2022-11-01,2022,"November"
"198",197,-0.250197917222977,"Evaporation anomaly",2022-11-01,2022,"November"
"199",198,-0.242814444126265,"Evaporation anomaly",2022-11-01,2022,"November"
"200",199,-0.228616252541542,"Evaporation anomaly",2022-11-01,2022,"November"
"201",200,-0.215844234433729,"Evaporation anomaly",2022-11-01,2022,"November"
"202",201,-0.185172617435455,"Evaporation anomaly",2022-11-01,2022,"November"
"203",202,-0.170648047947911,"Evaporation anomaly",2022-11-01,2022,"November"
"204",203,-0.136318996548653,"Evaporation anomaly",2022-11-01,2022,"November"
"205",204,-0.133384893820013,"Evaporation anomaly",2022-11-01,2022,"November"
"206",205,-0.124640643596649,"Evaporation anomaly",2022-11-01,2022,"November"
"207",206,-0.129150649302673,"Evaporation anomaly",2022-11-01,2022,"November"
"208",207,-0.142377972602844,"Evaporation anomaly",2022-11-01,2022,"November"
"209",208,-0.163497717377217,"Evaporation anomaly",2022-11-01,2022,"November"
"210",209,-0.242820009589195,"Evaporation anomaly",2022-11-01,2022,"November"
"211",210,-0.270016548674332,"Evaporation anomaly",2022-11-01,2022,"November"
"212",211,-0.37055778503418,"Evaporation anomaly",2022-11-01,2022,"November"
"213",212,-0.379597639064381,"Evaporation anomaly",2022-11-01,2022,"November"
"214",213,-0.42342621088028,"Evaporation anomaly",2022-11-01,2022,"November"
"215",214,-0.41920507271911,"Evaporation anomaly",2022-11-01,2022,"November"
"216",215,-0.399062812328339,"Evaporation anomaly",2022-11-01,2022,"November"
"217",216,-0.397808396084924,"Evaporation anomaly",2022-11-01,2022,"November"
"218",217,-0.295394447059247,"Evaporation anomaly",2022-11-01,2022,"November"
"219",218,-0.335224867807383,"Evaporation anomaly",2022-11-01,2022,"November"
"220",219,-0.338154541806104,"Evaporation anomaly",2022-11-01,2022,"November"
"221",220,-0.376174471744916,"Evaporation anomaly",2022-11-01,2022,"November"
"222",221,-0.375197658352513,"Evaporation anomaly",2022-11-01,2022,"November"
"223",222,-0.365600667283487,"Evaporation anomaly",2022-11-01,2022,"November"
"224",223,-0.36495614835952,"Evaporation anomaly",2022-11-01,2022,"November"
"225",224,-0.354184166318361,"Evaporation anomaly",2022-11-01,2022,"November"
"226",225,-0.353867906954147,"Evaporation anomaly",2022-11-01,2022,"November"
"227",226,-0.347662751126255,"Evaporation anomaly",2022-11-01,2022,"November"
"228",227,-0.347586545565978,"Evaporation anomaly",2022-11-01,2022,"November"
"229",228,-0.342870350220466,"Evaporation anomaly",2022-11-01,2022,"November"
"230",229,-0.342373052534686,"Evaporation anomaly",2022-11-01,2022,"November"
"231",230,-0.322955683417953,"Evaporation anomaly",2022-11-01,2022,"November"
"232",231,-0.322884494243344,"Evaporation anomaly",2022-11-01,2022,"November"
"233",232,-0.316169535348431,"Evaporation anomaly",2022-11-01,2022,"November"
"234",233,-0.316041292659004,"Evaporation anomaly",2022-11-01,2022,"November"
"235",234,-0.324775536584953,"Evaporation anomaly",2022-11-01,2022,"November"
"236",235,-0.324609298490929,"Evaporation anomaly",2022-11-01,2022,"November"
"237",236,-0.332187893983595,"Evaporation anomaly",2022-11-01,2022,"November"
"238",237,-0.332229528862959,"Evaporation anomaly",2022-11-01,2022,"November"
"239",238,-0.324263120069347,"Evaporation anomaly",2022-11-01,2022,"November"
"240",239,-0.323325617256456,"Evaporation anomaly",2022-11-01,2022,"November"
"241",240,-0.30825162383491,"Evaporation anomaly",2022-11-01,2022,"November"
"242",241,-0.306584136870637,"Evaporation anomaly",2022-11-01,2022,"November"
"243",242,-0.307142188942254,"Evaporation anomaly",2022-11-01,2022,"November"
"244",243,-0.306316465744111,"Evaporation anomaly",2022-11-01,2022,"November"
"245",244,-0.291701344823554,"Evaporation anomaly",2022-11-01,2022,"November"
"246",245,-0.289203010687758,"Evaporation anomaly",2022-11-01,2022,"November"
"247",246,-0.253716078245986,"Evaporation anomaly",2022-11-01,2022,"November"
"248",247,-0.247441633479417,"Evaporation anomaly",2022-11-01,2022,"November"
"249",248,-0.201270104298315,"Evaporation anomaly",2022-11-01,2022,"November"
"250",249,-0.193630951720468,"Evaporation anomaly",2022-11-01,2022,"November"
"251",250,-0.183641000925024,"Evaporation anomaly",2022-11-01,2022,"November"
"252",251,-0.180396737916463,"Evaporation anomaly",2022-11-01,2022,"November"
"253",252,-0.222847095825846,"Evaporation anomaly",2022-11-01,2022,"November"
"254",253,-0.227744697250703,"Evaporation anomaly",2022-11-01,2022,"November"
"255",254,-0.315233502431545,"Evaporation anomaly",2022-11-01,2022,"November"
"256",255,-0.333620463636506,"Evaporation anomaly",2022-11-01,2022,"November"
"257",256,-0.413597543401327,"Evaporation anomaly",2022-11-01,2022,"November"
"258",257,-0.431423447633677,"Evaporation anomaly",2022-11-01,2022,"November"
"259",258,-0.462826255697156,"Evaporation anomaly",2022-11-01,2022,"November"
"260",259,-0.471090493812228,"Evaporation anomaly",2022-11-01,2022,"November"
"261",260,-0.456821038486842,"Evaporation anomaly",2022-11-01,2022,"November"
"262",261,-0.449702960392865,"Evaporation anomaly",2022-11-01,2022,"November"
"263",262,-0.440265039626289,"Evaporation anomaly",2022-11-01,2022,"November"
"264",263,-0.263893008232117,"Evaporation anomaly",2022-11-01,2022,"November"
"265",264,-0.293135979950688,"Evaporation anomaly",2022-11-01,2022,"November"
"266",265,-0.307179272174835,"Evaporation anomaly",2022-11-01,2022,"November"
"267",266,-0.335458882545637,"Evaporation anomaly",2022-11-01,2022,"November"
"268",267,-0.352208763360977,"Evaporation anomaly",2022-11-01,2022,"November"
"269",268,-0.344376095892329,"Evaporation anomaly",2022-11-01,2022,"November"
"270",269,-0.339850157499313,"Evaporation anomaly",2022-11-01,2022,"November"
"271",270,-0.332349456048522,"Evaporation anomaly",2022-11-01,2022,"November"
"272",271,-0.327014237642288,"Evaporation anomaly",2022-11-01,2022,"November"
"273",272,-0.339675095229788,"Evaporation anomaly",2022-11-01,2022,"November"
"274",273,-0.348460882902145,"Evaporation anomaly",2022-11-01,2022,"November"
"275",274,-0.355165000405195,"Evaporation anomaly",2022-11-01,2022,"November"
"276",275,-0.360897272825241,"Evaporation anomaly",2022-11-01,2022,"November"
"277",276,-0.349097444812005,"Evaporation anomaly",2022-11-01,2022,"November"
"278",277,-0.339257389307022,"Evaporation anomaly",2022-11-01,2022,"November"
"279",278,-0.334887190519953,"Evaporation anomaly",2022-11-01,2022,"November"
"280",279,-0.33037531375885,"Evaporation anomaly",2022-11-01,2022,"November"
"281",280,-0.338517694858187,"Evaporation anomaly",2022-11-01,2022,"November"
"282",281,-0.346711844205856,"Evaporation anomaly",2022-11-01,2022,"November"
"283",282,-0.349325732704044,"Evaporation anomaly",2022-11-01,2022,"November"
"284",283,-0.352579474449158,"Evaporation anomaly",2022-11-01,2022,"November"
"285",284,-0.366030908400462,"Evaporation anomaly",2022-11-01,2022,"November"
"286",285,-0.382369816303253,"Evaporation anomaly",2022-11-01,2022,"November"
"287",286,-0.374092199162841,"Evaporation anomaly",2022-11-01,2022,"November"
"288",287,-0.361698746681213,"Evaporation anomaly",2022-11-01,2022,"November"
"289",288,-0.363262053193433,"Evaporation anomaly",2022-11-01,2022,"November"
"290",289,-0.365547597408295,"Evaporation anomaly",2022-11-01,2022,"November"
"291",290,-0.362750162957229,"Evaporation anomaly",2022-11-01,2022,"November"
"292",291,-0.357708394527435,"Evaporation anomaly",2022-11-01,2022,"November"
"293",292,-0.34710557272817,"Evaporation anomaly",2022-11-01,2022,"November"
"294",293,-0.323477238416672,"Evaporation anomaly",2022-11-01,2022,"November"
"295",294,-0.306602688309165,"Evaporation anomaly",2022-11-01,2022,"November"
"296",295,-0.269870191812515,"Evaporation anomaly",2022-11-01,2022,"November"
"297",296,-0.267736332943768,"Evaporation anomaly",2022-11-01,2022,"November"
"298",297,-0.261950820684433,"Evaporation anomaly",2022-11-01,2022,"November"
"299",298,-0.290579101431052,"Evaporation anomaly",2022-11-01,2022,"November"
"300",299,-0.366390824317932,"Evaporation anomaly",2022-11-01,2022,"November"
"301",300,-0.397019747570947,"Evaporation anomaly",2022-11-01,2022,"November"
"302",301,-0.499228745698929,"Evaporation anomaly",2022-11-01,2022,"November"
"303",302,-0.512959601166966,"Evaporation anomaly",2022-11-01,2022,"November"
"304",303,-0.55770480632782,"Evaporation anomaly",2022-11-01,2022,"November"
"305",304,-0.563047100251901,"Evaporation anomaly",2022-11-01,2022,"November"
"306",305,-0.585365474224091,"Evaporation anomaly",2022-11-01,2022,"November"
"307",306,-0.586807193700388,"Evaporation anomaly",2022-11-01,2022,"November"
"308",307,-0.59268593788147,"Evaporation anomaly",2022-11-01,2022,"November"
"309",308,-0.59177670105816,"Evaporation anomaly",2022-11-01,2022,"November"
"310",309,-0.586896300315857,"Evaporation anomaly",2022-11-01,2022,"November"
"311",310,-0.234490024765796,"Evaporation anomaly",2022-11-01,2022,"November"
"312",311,-0.263204178279276,"Evaporation anomaly",2022-11-01,2022,"November"
"313",312,-0.267634783553354,"Evaporation anomaly",2022-11-01,2022,"November"
"314",313,-0.306260747786386,"Evaporation anomaly",2022-11-01,2022,"November"
"315",314,-0.309405212056641,"Evaporation anomaly",2022-11-01,2022,"November"
"316",315,-0.350983589236285,"Evaporation anomaly",2022-11-01,2022,"November"
"317",316,-0.349943138083758,"Evaporation anomaly",2022-11-01,2022,"November"
"318",317,-0.33854159621554,"Evaporation anomaly",2022-11-01,2022,"November"
"319",318,-0.337899507647041,"Evaporation anomaly",2022-11-01,2022,"November"
"320",319,-0.326104107625213,"Evaporation anomaly",2022-11-01,2022,"November"
"321",320,-0.327151521374886,"Evaporation anomaly",2022-11-01,2022,"November"
"322",321,-0.348042405366086,"Evaporation anomaly",2022-11-01,2022,"November"
"323",322,-0.348298400430445,"Evaporation anomaly",2022-11-01,2022,"November"
"324",323,-0.36112800921585,"Evaporation anomaly",2022-11-01,2022,"November"
"325",324,-0.3605909662188,"Evaporation anomaly",2022-11-01,2022,"November"
"326",325,-0.340050322116565,"Evaporation anomaly",2022-11-01,2022,"November"
"327",326,-0.340015584107766,"Evaporation anomaly",2022-11-01,2022,"November"
"328",327,-0.331199971162913,"Evaporation anomaly",2022-11-01,2022,"November"
"329",328,-0.331133379771287,"Evaporation anomaly",2022-11-01,2022,"November"
"330",329,-0.347407792607679,"Evaporation anomaly",2022-11-01,2022,"November"
"331",330,-0.347335050652531,"Evaporation anomaly",2022-11-01,2022,"November"
"332",331,-0.353090596693497,"Evaporation anomaly",2022-11-01,2022,"November"
"333",332,-0.353150763762979,"Evaporation anomaly",2022-11-01,2022,"November"
"334",333,-0.382258527138968,"Evaporation anomaly",2022-11-01,2022,"November"
"335",334,-0.382822950644826,"Evaporation anomaly",2022-11-01,2022,"November"
"336",335,-0.363215071968568,"Evaporation anomaly",2022-11-01,2022,"November"
"337",336,-0.362011593128183,"Evaporation anomaly",2022-11-01,2022,"November"
"338",337,-0.365500800971134,"Evaporation anomaly",2022-11-01,2022,"November"
"339",338,-0.365623635458823,"Evaporation anomaly",2022-11-01,2022,"November"
"340",339,-0.358361797155312,"Evaporation anomaly",2022-11-01,2022,"November"
"341",340,-0.357710812567503,"Evaporation anomaly",2022-11-01,2022,"November"
"342",341,-0.327341805678945,"Evaporation anomaly",2022-11-01,2022,"November"
"343",342,-0.323477238416672,"Evaporation anomaly",2022-11-01,2022,"November"
"344",343,-0.275681740393766,"Evaporation anomaly",2022-11-01,2022,"November"
"345",344,-0.269870191812515,"Evaporation anomaly",2022-11-01,2022,"November"
"346",345,-0.263091014073239,"Evaporation anomaly",2022-11-01,2022,"November"
"347",346,-0.261950820684433,"Evaporation anomaly",2022-11-01,2022,"November"
"348",347,-0.351828933005866,"Evaporation anomaly",2022-11-01,2022,"November"
"349",348,-0.366390824317932,"Evaporation anomaly",2022-11-01,2022,"November"
"350",349,-0.475712383307453,"Evaporation anomaly",2022-11-01,2022,"November"
"351",350,-0.499228745698929,"Evaporation anomaly",2022-11-01,2022,"November"
"352",351,-0.547621804712058,"Evaporation anomaly",2022-11-01,2022,"November"
"353",352,-0.55770480632782,"Evaporation anomaly",2022-11-01,2022,"November"
"354",353,-0.579495919981899,"Evaporation anomaly",2022-11-01,2022,"November"
"355",354,-0.585365474224091,"Evaporation anomaly",2022-11-01,2022,"November"
"356",355,-0.591166396531652,"Evaporation anomaly",2022-11-01,2022,"November"
