"","FID","value","parameter","date","year","month"
"42",41,-0.496254981714857,"Evaporation anomaly",2022-06-01,2022,"June"
"43",42,-0.487376564021357,"Evaporation anomaly",2022-06-01,2022,"June"
"44",43,-0.456813421797492,"Evaporation anomaly",2022-06-01,2022,"June"
"45",44,-0.453723545232957,"Evaporation anomaly",2022-06-01,2022,"June"
"46",45,-0.443444076580369,"Evaporation anomaly",2022-06-01,2022,"June"
"47",46,-0.443145610583379,"Evaporation anomaly",2022-06-01,2022,"June"
"48",47,-0.442866452828334,"Evaporation anomaly",2022-06-01,2022,"June"
"49",48,-0.445153236928721,"Evaporation anomaly",2022-06-01,2022,"June"
"50",49,-0.453271498982667,"Evaporation anomaly",2022-06-01,2022,"June"
"51",50,-0.455351120503036,"Evaporation anomaly",2022-06-01,2022,"June"
"52",51,-0.469575301101131,"Evaporation anomaly",2022-06-01,2022,"June"
"53",52,-0.179513171315193,"Evaporation anomaly",2022-06-01,2022,"June"
"54",53,-0.1794005504227,"Evaporation anomaly",2022-06-01,2022,"June"
"55",54,-0.177286773920059,"Evaporation anomaly",2022-06-01,2022,"June"
"56",55,-0.17708385199858,"Evaporation anomaly",2022-06-01,2022,"June"
"57",56,-0.173347234725952,"Evaporation anomaly",2022-06-01,2022,"June"
"58",57,-0.173231508583545,"Evaporation anomaly",2022-06-01,2022,"June"
"59",58,-0.167272388935089,"Evaporation anomaly",2022-06-01,2022,"June"
"60",59,-0.166908573322619,"Evaporation anomaly",2022-06-01,2022,"June"
"61",60,-0.148951813578606,"Evaporation anomaly",2022-06-01,2022,"June"
"62",61,-0.148951813578606,"Evaporation anomaly",2022-06-01,2022,"June"
"63",62,-0.143216729711809,"Evaporation anomaly",2022-06-01,2022,"June"
"64",63,-0.143157094717026,"Evaporation anomaly",2022-06-01,2022,"June"
"65",64,-0.196581949770899,"Evaporation anomaly",2022-06-01,2022,"June"
"66",65,-0.197095081210136,"Evaporation anomaly",2022-06-01,2022,"June"
"67",66,-0.293044695933616,"Evaporation anomaly",2022-06-01,2022,"June"
"68",67,-0.297168672084808,"Evaporation anomaly",2022-06-01,2022,"June"
"69",68,-0.38329361737078,"Evaporation anomaly",2022-06-01,2022,"June"
"70",69,-0.386919528245926,"Evaporation anomaly",2022-06-01,2022,"June"
"71",70,-0.456703763923071,"Evaporation anomaly",2022-06-01,2022,"June"
"72",71,-0.462335646152496,"Evaporation anomaly",2022-06-01,2022,"June"
"73",72,-0.492813379799157,"Evaporation anomaly",2022-06-01,2022,"June"
"74",73,-0.495245188474655,"Evaporation anomaly",2022-06-01,2022,"June"
"75",74,-0.523394846876697,"Evaporation anomaly",2022-06-01,2022,"June"
"76",75,-0.526904404163361,"Evaporation anomaly",2022-06-01,2022,"June"
"77",76,-0.525748241149188,"Evaporation anomaly",2022-06-01,2022,"June"
"78",77,-0.525543391704559,"Evaporation anomaly",2022-06-01,2022,"June"
"79",78,-0.505997573224441,"Evaporation anomaly",2022-06-01,2022,"June"
"80",79,-0.50255411863327,"Evaporation anomaly",2022-06-01,2022,"June"
"81",80,-0.467807781233644,"Evaporation anomaly",2022-06-01,2022,"June"
"82",81,-0.459539711475372,"Evaporation anomaly",2022-06-01,2022,"June"
"83",82,-0.446264346975752,"Evaporation anomaly",2022-06-01,2022,"June"
"84",83,-0.443117648363113,"Evaporation anomaly",2022-06-01,2022,"June"
"85",84,-0.437682574351354,"Evaporation anomaly",2022-06-01,2022,"June"
"86",85,-0.435995727777481,"Evaporation anomaly",2022-06-01,2022,"June"
"87",86,-0.452314496777691,"Evaporation anomaly",2022-06-01,2022,"June"
"88",87,-0.457366585731506,"Evaporation anomaly",2022-06-01,2022,"June"
"89",88,-0.473316794014431,"Evaporation anomaly",2022-06-01,2022,"June"
"90",89,-0.479660421609879,"Evaporation anomaly",2022-06-01,2022,"June"
"91",90,-0.179415969311088,"Evaporation anomaly",2022-06-01,2022,"June"
"92",91,-0.179511971965329,"Evaporation anomaly",2022-06-01,2022,"June"
"93",92,-0.179554942955359,"Evaporation anomaly",2022-06-01,2022,"June"
"94",93,-0.178160512359472,"Evaporation anomaly",2022-06-01,2022,"June"
"95",94,-0.177195212966543,"Evaporation anomaly",2022-06-01,2022,"June"
"96",95,-0.175053200635778,"Evaporation anomaly",2022-06-01,2022,"June"
"97",96,-0.173567233214457,"Evaporation anomaly",2022-06-01,2022,"June"
"98",97,-0.170700702647196,"Evaporation anomaly",2022-06-01,2022,"June"
"99",98,-0.168215003762962,"Evaporation anomaly",2022-06-01,2022,"June"
"100",99,-0.158731334502387,"Evaporation anomaly",2022-06-01,2022,"June"
"101",100,-0.150616436484039,"Evaporation anomaly",2022-06-01,2022,"June"
"102",101,-0.145392800855401,"Evaporation anomaly",2022-06-01,2022,"June"
"103",102,-0.139790557754941,"Evaporation anomaly",2022-06-01,2022,"June"
"104",103,-0.162684612421679,"Evaporation anomaly",2022-06-01,2022,"June"
"105",104,-0.187075499612137,"Evaporation anomaly",2022-06-01,2022,"June"
"106",105,-0.22581707876241,"Evaporation anomaly",2022-06-01,2022,"June"
"107",106,-0.277161500931678,"Evaporation anomaly",2022-06-01,2022,"June"
"108",107,-0.316010546708038,"Evaporation anomaly",2022-06-01,2022,"June"
"109",108,-0.367216023029481,"Evaporation anomaly",2022-06-01,2022,"June"
"110",109,-0.395195315258166,"Evaporation anomaly",2022-06-01,2022,"June"
"111",110,-0.440894495157591,"Evaporation anomaly",2022-06-01,2022,"June"
"112",111,-0.456532412991568,"Evaporation anomaly",2022-06-01,2022,"June"
"113",112,-0.482236172755729,"Evaporation anomaly",2022-06-01,2022,"June"
"114",113,-0.493198841695941,"Evaporation anomaly",2022-06-01,2022,"June"
"115",114,-0.515117978037437,"Evaporation anomaly",2022-06-01,2022,"June"
"116",115,-0.515613326140979,"Evaporation anomaly",2022-06-01,2022,"June"
"117",116,-0.5162144871591,"Evaporation anomaly",2022-06-01,2022,"June"
"118",117,-0.510658034641384,"Evaporation anomaly",2022-06-01,2022,"June"
"119",118,-0.495963618755341,"Evaporation anomaly",2022-06-01,2022,"June"
"120",119,-0.486773757564002,"Evaporation anomaly",2022-06-01,2022,"June"
"121",120,-0.457086431167735,"Evaporation anomaly",2022-06-01,2022,"June"
"122",121,-0.45334718770383,"Evaporation anomaly",2022-06-01,2022,"June"
"123",122,-0.44009572833859,"Evaporation anomaly",2022-06-01,2022,"June"
"124",123,-0.439095922120378,"Evaporation anomaly",2022-06-01,2022,"June"
"125",124,-0.435176152924964,"Evaporation anomaly",2022-06-01,2022,"June"
"126",125,-0.43937776658186,"Evaporation anomaly",2022-06-01,2022,"June"
"127",126,-0.457349030300181,"Evaporation anomaly",2022-06-01,2022,"June"
"128",127,-0.460686365909114,"Evaporation anomaly",2022-06-01,2022,"June"
"129",128,-0.479668429612623,"Evaporation anomaly",2022-06-01,2022,"June"
"130",129,-0.476112793771358,"Evaporation anomaly",2022-06-01,2022,"June"
"131",130,-0.179335917083963,"Evaporation anomaly",2022-06-01,2022,"June"
"132",131,-0.178778797388077,"Evaporation anomaly",2022-06-01,2022,"June"
"133",132,-0.178853820406078,"Evaporation anomaly",2022-06-01,2022,"June"
"134",133,-0.179687187075615,"Evaporation anomaly",2022-06-01,2022,"June"
"135",134,-0.179551360328049,"Evaporation anomaly",2022-06-01,2022,"June"
"136",135,-0.176909893751144,"Evaporation anomaly",2022-06-01,2022,"June"
"137",136,-0.176774505140179,"Evaporation anomaly",2022-06-01,2022,"June"
"138",137,-0.174249365925789,"Evaporation anomaly",2022-06-01,2022,"June"
"139",138,-0.174188826872242,"Evaporation anomaly",2022-06-01,2022,"June"
"140",139,-0.171154096722603,"Evaporation anomaly",2022-06-01,2022,"June"
"141",140,-0.17082701342299,"Evaporation anomaly",2022-06-01,2022,"June"
"142",141,-0.155891671776772,"Evaporation anomaly",2022-06-01,2022,"June"
"143",142,-0.155891671776772,"Evaporation anomaly",2022-06-01,2022,"June"
"144",143,-0.129037227887434,"Evaporation anomaly",2022-06-01,2022,"June"
"145",144,-0.128827184438705,"Evaporation anomaly",2022-06-01,2022,"June"
"146",145,-0.153015520773519,"Evaporation anomaly",2022-06-01,2022,"June"
"147",146,-0.153161630034447,"Evaporation anomaly",2022-06-01,2022,"June"
"148",147,-0.203997970235915,"Evaporation anomaly",2022-06-01,2022,"June"
"149",148,-0.205911830067635,"Evaporation anomaly",2022-06-01,2022,"June"
"150",149,-0.289427187458962,"Evaporation anomaly",2022-06-01,2022,"June"
"151",150,-0.292401492595673,"Evaporation anomaly",2022-06-01,2022,"June"
"152",151,-0.348750750385195,"Evaporation anomaly",2022-06-01,2022,"June"
"153",152,-0.352800041437149,"Evaporation anomaly",2022-06-01,2022,"June"
"154",153,-0.418815741634919,"Evaporation anomaly",2022-06-01,2022,"June"
"155",154,-0.423414826393127,"Evaporation anomaly",2022-06-01,2022,"June"
"156",155,-0.452081679295122,"Evaporation anomaly",2022-06-01,2022,"June"
"157",156,-0.455277143742414,"Evaporation anomaly",2022-06-01,2022,"June"
"158",157,-0.461015500397141,"Evaporation anomaly",2022-06-01,2022,"June"
"159",158,-0.461966907200551,"Evaporation anomaly",2022-06-01,2022,"June"
"160",159,-0.45263568102428,"Evaporation anomaly",2022-06-01,2022,"June"
"161",160,-0.451233072166072,"Evaporation anomaly",2022-06-01,2022,"June"
"162",161,-0.439625000136247,"Evaporation anomaly",2022-06-01,2022,"June"
"163",162,-0.43721118733144,"Evaporation anomaly",2022-06-01,2022,"June"
"164",163,-0.41473650366603,"Evaporation anomaly",2022-06-01,2022,"June"
"165",164,-0.410085047101456,"Evaporation anomaly",2022-06-01,2022,"June"
"166",165,-0.421554812294792,"Evaporation anomaly",2022-06-01,2022,"June"
"167",166,-0.424844750799537,"Evaporation anomaly",2022-06-01,2022,"June"
"168",167,-0.45009179823278,"Evaporation anomaly",2022-06-01,2022,"June"
"169",168,-0.45705530083447,"Evaporation anomaly",2022-06-01,2022,"June"
"170",169,-0.473929676309566,"Evaporation anomaly",2022-06-01,2022,"June"
"171",170,-0.479857988615009,"Evaporation anomaly",2022-06-01,2022,"June"
"172",171,-0.478998299648573,"Evaporation anomaly",2022-06-01,2022,"June"
"173",172,-0.47884512391636,"Evaporation anomaly",2022-06-01,2022,"June"
"174",173,-0.179384678602219,"Evaporation anomaly",2022-06-01,2022,"June"
"175",174,-0.179000423817769,"Evaporation anomaly",2022-06-01,2022,"June"
"176",175,-0.178778797388077,"Evaporation anomaly",2022-06-01,2022,"June"
"177",176,-0.179358505204572,"Evaporation anomaly",2022-06-01,2022,"June"
"178",177,-0.179687187075615,"Evaporation anomaly",2022-06-01,2022,"June"
"179",178,-0.178056572759368,"Evaporation anomaly",2022-06-01,2022,"June"
"180",179,-0.176909893751144,"Evaporation anomaly",2022-06-01,2022,"June"
"181",180,-0.175336806133322,"Evaporation anomaly",2022-06-01,2022,"June"
"182",181,-0.174249365925789,"Evaporation anomaly",2022-06-01,2022,"June"
"183",182,-0.172583901326114,"Evaporation anomaly",2022-06-01,2022,"June"
"184",183,-0.171154096722603,"Evaporation anomaly",2022-06-01,2022,"June"
"185",184,-0.162875161032874,"Evaporation anomaly",2022-06-01,2022,"June"
"186",185,-0.155891671776772,"Evaporation anomaly",2022-06-01,2022,"June"
"187",186,-0.142707922623851,"Evaporation anomaly",2022-06-01,2022,"June"
"188",187,-0.128827184438705,"Evaporation anomaly",2022-06-01,2022,"June"
"189",188,-0.140788139228477,"Evaporation anomaly",2022-06-01,2022,"June"
"190",189,-0.153161630034447,"Evaporation anomaly",2022-06-01,2022,"June"
"191",190,-0.176211458307805,"Evaporation anomaly",2022-06-01,2022,"June"
"192",191,-0.205911830067635,"Evaporation anomaly",2022-06-01,2022,"June"
"193",192,-0.244063673711471,"Evaporation anomaly",2022-06-01,2022,"June"
"194",193,-0.292401492595673,"Evaporation anomaly",2022-06-01,2022,"June"
"195",194,-0.315874103311302,"Evaporation anomaly",2022-06-01,2022,"June"
"196",195,-0.352800041437149,"Evaporation anomaly",2022-06-01,2022,"June"
"197",196,-0.380518963708232,"Evaporation anomaly",2022-06-01,2022,"June"
"198",197,-0.423414826393127,"Evaporation anomaly",2022-06-01,2022,"June"
"199",198,-0.434314189779485,"Evaporation anomaly",2022-06-01,2022,"June"
"200",199,-0.455273330211639,"Evaporation anomaly",2022-06-01,2022,"June"
"201",200,-0.457223049304715,"Evaporation anomaly",2022-06-01,2022,"June"
"202",201,-0.461905241012573,"Evaporation anomaly",2022-06-01,2022,"June"
"203",202,-0.458682600510031,"Evaporation anomaly",2022-06-01,2022,"June"
"204",203,-0.451065838336945,"Evaporation anomaly",2022-06-01,2022,"June"
"205",204,-0.447544155817854,"Evaporation anomaly",2022-06-01,2022,"June"
"206",205,-0.43704879283905,"Evaporation anomaly",2022-06-01,2022,"June"
"207",206,-0.430079215951111,"Evaporation anomaly",2022-06-01,2022,"June"
"208",207,-0.409638255834579,"Evaporation anomaly",2022-06-01,2022,"June"
"209",208,-0.412782835298552,"Evaporation anomaly",2022-06-01,2022,"June"
"210",209,-0.424593359231949,"Evaporation anomaly",2022-06-01,2022,"June"
"211",210,-0.431502487020417,"Evaporation anomaly",2022-06-01,2022,"June"
"212",211,-0.457044422626495,"Evaporation anomaly",2022-06-01,2022,"June"
"213",212,-0.460947004818292,"Evaporation anomaly",2022-06-01,2022,"June"
"214",213,-0.479868173599243,"Evaporation anomaly",2022-06-01,2022,"June"
"215",214,-0.479980897351165,"Evaporation anomaly",2022-06-01,2022,"June"
"216",215,-0.480518788099289,"Evaporation anomaly",2022-06-01,2022,"June"
"217",216,-0.477584164550045,"Evaporation anomaly",2022-06-01,2022,"June"
"218",217,-0.176831828887732,"Evaporation anomaly",2022-06-01,2022,"June"
"219",218,-0.177789995472084,"Evaporation anomaly",2022-06-01,2022,"June"
"220",219,-0.177700836956041,"Evaporation anomaly",2022-06-01,2022,"June"
"221",220,-0.176757372794397,"Evaporation anomaly",2022-06-01,2022,"June"
"222",221,-0.176746589249493,"Evaporation anomaly",2022-06-01,2022,"June"
"223",222,-0.176760355984545,"Evaporation anomaly",2022-06-01,2022,"June"
"224",223,-0.176672581609655,"Evaporation anomaly",2022-06-01,2022,"June"
"225",224,-0.175067342717206,"Evaporation anomaly",2022-06-01,2022,"June"
"226",225,-0.174824446998184,"Evaporation anomaly",2022-06-01,2022,"June"
"227",226,-0.170374875966396,"Evaporation anomaly",2022-06-01,2022,"June"
"228",227,-0.170355509595351,"Evaporation anomaly",2022-06-01,2022,"June"
"229",228,-0.169322521541494,"Evaporation anomaly",2022-06-01,2022,"June"
"230",229,-0.169039279732462,"Evaporation anomaly",2022-06-01,2022,"June"
"231",230,-0.156743958266323,"Evaporation anomaly",2022-06-01,2022,"June"
"232",231,-0.156740918118097,"Evaporation anomaly",2022-06-01,2022,"June"
"233",232,-0.131680336938241,"Evaporation anomaly",2022-06-01,2022,"June"
"234",233,-0.131533255941898,"Evaporation anomaly",2022-06-01,2022,"June"
"235",234,-0.126261326202553,"Evaporation anomaly",2022-06-01,2022,"June"
"236",235,-0.126448736859709,"Evaporation anomaly",2022-06-01,2022,"June"
"237",236,-0.148766626449754,"Evaporation anomaly",2022-06-01,2022,"June"
"238",237,-0.149983988464579,"Evaporation anomaly",2022-06-01,2022,"June"
"239",238,-0.231946671855705,"Evaporation anomaly",2022-06-01,2022,"June"
"240",239,-0.234991677350902,"Evaporation anomaly",2022-06-01,2022,"June"
"241",240,-0.309844672795637,"Evaporation anomaly",2022-06-01,2022,"June"
"242",241,-0.315056476680751,"Evaporation anomaly",2022-06-01,2022,"June"
"243",242,-0.386092691782544,"Evaporation anomaly",2022-06-01,2022,"June"
"244",243,-0.39083875113325,"Evaporation anomaly",2022-06-01,2022,"June"
"245",244,-0.426975005444423,"Evaporation anomaly",2022-06-01,2022,"June"
"246",245,-0.430925924408839,"Evaporation anomaly",2022-06-01,2022,"June"
"247",246,-0.438379686128502,"Evaporation anomaly",2022-06-01,2022,"June"
"248",247,-0.439851120443828,"Evaporation anomaly",2022-06-01,2022,"June"
"249",248,-0.430026011660746,"Evaporation anomaly",2022-06-01,2022,"June"
"250",249,-0.429147496689469,"Evaporation anomaly",2022-06-01,2022,"June"
"251",250,-0.424079661303878,"Evaporation anomaly",2022-06-01,2022,"June"
"252",251,-0.423337522787225,"Evaporation anomaly",2022-06-01,2022,"June"
"253",252,-0.409350966357626,"Evaporation anomaly",2022-06-01,2022,"June"
"254",253,-0.406651792858631,"Evaporation anomaly",2022-06-01,2022,"June"
"255",254,-0.423131670612356,"Evaporation anomaly",2022-06-01,2022,"June"
"256",255,-0.426947639480936,"Evaporation anomaly",2022-06-01,2022,"June"
"257",256,-0.449732668021301,"Evaporation anomaly",2022-06-01,2022,"June"
"258",257,-0.455381272252643,"Evaporation anomaly",2022-06-01,2022,"June"
"259",258,-0.470851226861509,"Evaporation anomaly",2022-06-01,2022,"June"
"260",259,-0.475893255312305,"Evaporation anomaly",2022-06-01,2022,"June"
"261",260,-0.479576090425186,"Evaporation anomaly",2022-06-01,2022,"June"
"262",261,-0.480474125656718,"Evaporation anomaly",2022-06-01,2022,"June"
"263",262,-0.466759981628618,"Evaporation anomaly",2022-06-01,2022,"June"
"264",263,-0.175161823630333,"Evaporation anomaly",2022-06-01,2022,"June"
"265",264,-0.176004888072149,"Evaporation anomaly",2022-06-01,2022,"June"
"266",265,-0.176409751176834,"Evaporation anomaly",2022-06-01,2022,"June"
"267",266,-0.175561019790802,"Evaporation anomaly",2022-06-01,2022,"June"
"268",267,-0.17505832016468,"Evaporation anomaly",2022-06-01,2022,"June"
"269",268,-0.17461086841565,"Evaporation anomaly",2022-06-01,2022,"June"
"270",269,-0.174352318048477,"Evaporation anomaly",2022-06-01,2022,"June"
"271",270,-0.173896348223087,"Evaporation anomaly",2022-06-01,2022,"June"
"272",271,-0.173572018742561,"Evaporation anomaly",2022-06-01,2022,"June"
"273",272,-0.169838804878205,"Evaporation anomaly",2022-06-01,2022,"June"
"274",273,-0.167248204350471,"Evaporation anomaly",2022-06-01,2022,"June"
"275",274,-0.1675678860204,"Evaporation anomaly",2022-06-01,2022,"June"
"276",275,-0.167841225862503,"Evaporation anomaly",2022-06-01,2022,"June"
"277",276,-0.162169698559485,"Evaporation anomaly",2022-06-01,2022,"June"
"278",277,-0.15744012594223,"Evaporation anomaly",2022-06-01,2022,"June"
"279",278,-0.145813832282811,"Evaporation anomaly",2022-06-01,2022,"June"
"280",279,-0.133810624480247,"Evaporation anomaly",2022-06-01,2022,"June"
"281",280,-0.118596868593957,"Evaporation anomaly",2022-06-01,2022,"June"
"282",281,-0.103286385536194,"Evaporation anomaly",2022-06-01,2022,"June"
"283",282,-0.101663065654705,"Evaporation anomaly",2022-06-01,2022,"June"
"284",283,-0.0996423736214638,"Evaporation anomaly",2022-06-01,2022,"June"
"285",284,-0.136341349312908,"Evaporation anomaly",2022-06-01,2022,"June"
"286",285,-0.180918097496033,"Evaporation anomaly",2022-06-01,2022,"June"
"287",286,-0.219621446752414,"Evaporation anomaly",2022-06-01,2022,"June"
"288",287,-0.277569055557251,"Evaporation anomaly",2022-06-01,2022,"June"
"289",288,-0.309610895524872,"Evaporation anomaly",2022-06-01,2022,"June"
"290",289,-0.356455862522125,"Evaporation anomaly",2022-06-01,2022,"June"
"291",290,-0.373206660514561,"Evaporation anomaly",2022-06-01,2022,"June"
"292",291,-0.403396338224411,"Evaporation anomaly",2022-06-01,2022,"June"
"293",292,-0.406346592795982,"Evaporation anomaly",2022-06-01,2022,"June"
"294",293,-0.412921220064163,"Evaporation anomaly",2022-06-01,2022,"June"
"295",294,-0.408850895313756,"Evaporation anomaly",2022-06-01,2022,"June"
"296",295,-0.399990618228912,"Evaporation anomaly",2022-06-01,2022,"June"
"297",296,-0.400877511100469,"Evaporation anomaly",2022-06-01,2022,"June"
"298",297,-0.403282135725021,"Evaporation anomaly",2022-06-01,2022,"June"
"299",298,-0.402876249986592,"Evaporation anomaly",2022-06-01,2022,"June"
"300",299,-0.401801407337189,"Evaporation anomaly",2022-06-01,2022,"June"
"301",300,-0.408589526413895,"Evaporation anomaly",2022-06-01,2022,"June"
"302",301,-0.431241542100906,"Evaporation anomaly",2022-06-01,2022,"June"
"303",302,-0.43609958211216,"Evaporation anomaly",2022-06-01,2022,"June"
"304",303,-0.451930642127991,"Evaporation anomaly",2022-06-01,2022,"June"
"305",304,-0.454718139384256,"Evaporation anomaly",2022-06-01,2022,"June"
"306",305,-0.466363400220871,"Evaporation anomaly",2022-06-01,2022,"June"
"307",306,-0.469117583670127,"Evaporation anomaly",2022-06-01,2022,"June"
"308",307,-0.480348020792007,"Evaporation anomaly",2022-06-01,2022,"June"
"309",308,-0.47872993045789,"Evaporation anomaly",2022-06-01,2022,"June"
"310",309,-0.470044702291489,"Evaporation anomaly",2022-06-01,2022,"June"
"311",310,-0.175651132949404,"Evaporation anomaly",2022-06-01,2022,"June"
"312",311,-0.17517760482449,"Evaporation anomaly",2022-06-01,2022,"June"
"313",312,-0.175311225885382,"Evaporation anomaly",2022-06-01,2022,"June"
"314",313,-0.176406633068735,"Evaporation anomaly",2022-06-01,2022,"June"
"315",314,-0.176308807258469,"Evaporation anomaly",2022-06-01,2022,"June"
"316",315,-0.175040206368002,"Evaporation anomaly",2022-06-01,2022,"June"
"317",316,-0.17498476142349,"Evaporation anomaly",2022-06-01,2022,"June"
"318",317,-0.174308659757945,"Evaporation anomaly",2022-06-01,2022,"June"
"319",318,-0.17427119679892,"Evaporation anomaly",2022-06-01,2022,"June"
"320",319,-0.173525250742935,"Evaporation anomaly",2022-06-01,2022,"June"
"321",320,-0.173209464978866,"Evaporation anomaly",2022-06-01,2022,"June"
"322",321,-0.167269949512587,"Evaporation anomaly",2022-06-01,2022,"June"
"323",322,-0.167282190849574,"Evaporation anomaly",2022-06-01,2022,"June"
"324",323,-0.167782178620828,"Evaporation anomaly",2022-06-01,2022,"June"
"325",324,-0.167528014647782,"Evaporation anomaly",2022-06-01,2022,"June"
"326",325,-0.157360834124798,"Evaporation anomaly",2022-06-01,2022,"June"
"327",326,-0.157364307861562,"Evaporation anomaly",2022-06-01,2022,"June"
"328",327,-0.13382183858396,"Evaporation anomaly",2022-06-01,2022,"June"
"329",328,-0.133732787037588,"Evaporation anomaly",2022-06-01,2022,"June"
"330",329,-0.103092919162002,"Evaporation anomaly",2022-06-01,2022,"June"
"331",330,-0.103113140664454,"Evaporation anomaly",2022-06-01,2022,"June"
"332",331,-0.0995659301605255,"Evaporation anomaly",2022-06-01,2022,"June"
"333",332,-0.0994939228649308,"Evaporation anomaly",2022-06-01,2022,"June"
"334",333,-0.17894084245911,"Evaporation anomaly",2022-06-01,2022,"June"
"335",334,-0.180810220070661,"Evaporation anomaly",2022-06-01,2022,"June"
"336",335,-0.272400994970206,"Evaporation anomaly",2022-06-01,2022,"June"
"337",336,-0.277475001421017,"Evaporation anomaly",2022-06-01,2022,"June"
"338",337,-0.352638033022374,"Evaporation anomaly",2022-06-01,2022,"June"
"339",338,-0.356438619065942,"Evaporation anomaly",2022-06-01,2022,"June"
"340",339,-0.399661886032308,"Evaporation anomaly",2022-06-01,2022,"June"
"341",340,-0.403395556799526,"Evaporation anomaly",2022-06-01,2022,"June"
"342",341,-0.411845897150271,"Evaporation anomaly",2022-06-01,2022,"June"
"343",342,-0.412921220064163,"Evaporation anomaly",2022-06-01,2022,"June"
"344",343,-0.401392426862491,"Evaporation anomaly",2022-06-01,2022,"June"
"345",344,-0.399990618228912,"Evaporation anomaly",2022-06-01,2022,"June"
"346",345,-0.40280823869109,"Evaporation anomaly",2022-06-01,2022,"June"
"347",346,-0.403282135725021,"Evaporation anomaly",2022-06-01,2022,"June"
"348",347,-0.402007862767064,"Evaporation anomaly",2022-06-01,2022,"June"
"349",348,-0.401801407337189,"Evaporation anomaly",2022-06-01,2022,"June"
"350",349,-0.426029740600552,"Evaporation anomaly",2022-06-01,2022,"June"
"351",350,-0.431241542100906,"Evaporation anomaly",2022-06-01,2022,"June"
"352",351,-0.448363229638875,"Evaporation anomaly",2022-06-01,2022,"June"
"353",352,-0.451930642127991,"Evaporation anomaly",2022-06-01,2022,"June"
"354",353,-0.463300789556216,"Evaporation anomaly",2022-06-01,2022,"June"
"355",354,-0.466363400220871,"Evaporation anomaly",2022-06-01,2022,"June"
"356",355,-0.477445170615581,"Evaporation anomaly",2022-06-01,2022,"June"
"357",356,-0.480348020792007,"Evaporation anomaly",2022-06-01,2022,"June"
