"","FID","value","parameter","date","year","month"
"78",77,-0.0944923833012581,"Evaporation anomaly",2022-04-01,2022,"April"
"79",78,-0.100853100496773,"Evaporation anomaly",2022-04-01,2022,"April"
"80",79,-0.101973690092564,"Evaporation anomaly",2022-04-01,2022,"April"
"81",80,-0.0393797490946146,"Evaporation anomaly",2022-04-01,2022,"April"
"82",81,-0.0244851987808943,"Evaporation anomaly",2022-04-01,2022,"April"
"83",82,-0.00580246227319595,"Evaporation anomaly",2022-04-01,2022,"April"
"84",83,-0.00137403840199113,"Evaporation anomaly",2022-04-01,2022,"April"
"85",84,-0.0166052949656673,"Evaporation anomaly",2022-04-01,2022,"April"
"86",85,-0.0213325154036283,"Evaporation anomaly",2022-04-01,2022,"April"
"87",86,0.00681304553581895,"Evaporation anomaly",2022-04-01,2022,"April"
"88",87,0.0155265629291534,"Evaporation anomaly",2022-04-01,2022,"April"
"89",88,0.0645126793138633,"Evaporation anomaly",2022-04-01,2022,"April"
"90",89,0.0839951634407043,"Evaporation anomaly",2022-04-01,2022,"April"
"91",90,-0.793283529561785,"Evaporation anomaly",2022-04-01,2022,"April"
"92",91,-0.838369087877809,"Evaporation anomaly",2022-04-01,2022,"April"
"93",92,-0.863458040444902,"Evaporation anomaly",2022-04-01,2022,"April"
"94",93,-0.879671592640443,"Evaporation anomaly",2022-04-01,2022,"April"
"95",94,-0.891059233431654,"Evaporation anomaly",2022-04-01,2022,"April"
"96",95,-0.872711120561369,"Evaporation anomaly",2022-04-01,2022,"April"
"97",96,-0.860104439691321,"Evaporation anomaly",2022-04-01,2022,"April"
"98",97,-0.768179103091767,"Evaporation anomaly",2022-04-01,2022,"April"
"99",98,-0.688928553853542,"Evaporation anomaly",2022-04-01,2022,"April"
"100",99,-0.596803278394274,"Evaporation anomaly",2022-04-01,2022,"April"
"101",100,-0.517635510697007,"Evaporation anomaly",2022-04-01,2022,"April"
"102",101,-0.464040429714036,"Evaporation anomaly",2022-04-01,2022,"April"
"103",102,-0.406419470033453,"Evaporation anomaly",2022-04-01,2022,"April"
"104",103,-0.357403759990054,"Evaporation anomaly",2022-04-01,2022,"April"
"105",104,-0.305251833595415,"Evaporation anomaly",2022-04-01,2022,"April"
"106",105,-0.236301122193619,"Evaporation anomaly",2022-04-01,2022,"April"
"107",106,-0.144058239535357,"Evaporation anomaly",2022-04-01,2022,"April"
"108",107,-0.108915528846153,"Evaporation anomaly",2022-04-01,2022,"April"
"109",108,-0.0623005278185467,"Evaporation anomaly",2022-04-01,2022,"April"
"110",109,-0.0542037618660498,"Evaporation anomaly",2022-04-01,2022,"April"
"111",110,-0.040895087523756,"Evaporation anomaly",2022-04-01,2022,"April"
"112",111,-0.0460050774582283,"Evaporation anomaly",2022-04-01,2022,"April"
"113",112,-0.0543268447952098,"Evaporation anomaly",2022-04-01,2022,"April"
"114",113,-0.0593026411884719,"Evaporation anomaly",2022-04-01,2022,"April"
"115",114,-0.0692125584695753,"Evaporation anomaly",2022-04-01,2022,"April"
"116",115,-0.0766481309037985,"Evaporation anomaly",2022-04-01,2022,"April"
"117",116,-0.0959710825761348,"Evaporation anomaly",2022-04-01,2022,"April"
"118",117,-0.0985094961502771,"Evaporation anomaly",2022-04-01,2022,"April"
"119",118,-0.106058455526829,"Evaporation anomaly",2022-04-01,2022,"April"
"120",119,-0.0883475992285708,"Evaporation anomaly",2022-04-01,2022,"April"
"121",120,-0.0338600946610505,"Evaporation anomaly",2022-04-01,2022,"April"
"122",121,-0.0275699763890565,"Evaporation anomaly",2022-04-01,2022,"April"
"123",122,-0.00862266085158829,"Evaporation anomaly",2022-04-01,2022,"April"
"124",123,-0.0115721931653115,"Evaporation anomaly",2022-04-01,2022,"April"
"125",124,-0.0234232357772353,"Evaporation anomaly",2022-04-01,2022,"April"
"126",125,-0.0160907076454416,"Evaporation anomaly",2022-04-01,2022,"April"
"127",126,0.0152558467289214,"Evaporation anomaly",2022-04-01,2022,"April"
"128",127,0.0255379436471468,"Evaporation anomaly",2022-04-01,2022,"April"
"129",128,0.0837158207324308,"Evaporation anomaly",2022-04-01,2022,"April"
"130",129,0.0928021985253815,"Evaporation anomaly",2022-04-01,2022,"April"
"131",130,-0.773426848616476,"Evaporation anomaly",2022-04-01,2022,"April"
"132",131,-0.932048499584198,"Evaporation anomaly",2022-04-01,2022,"April"
"133",132,-0.938457334220534,"Evaporation anomaly",2022-04-01,2022,"April"
"134",133,-1.00964760780334,"Evaporation anomaly",2022-04-01,2022,"April"
"135",134,-1.01046262804694,"Evaporation anomaly",2022-04-01,2022,"April"
"136",135,-1.02631258964539,"Evaporation anomaly",2022-04-01,2022,"April"
"137",136,-1.02443123960781,"Evaporation anomaly",2022-04-01,2022,"April"
"138",137,-0.989342093467712,"Evaporation anomaly",2022-04-01,2022,"April"
"139",138,-0.985841970905316,"Evaporation anomaly",2022-04-01,2022,"April"
"140",139,-0.810386180877686,"Evaporation anomaly",2022-04-01,2022,"April"
"141",140,-0.807882660897115,"Evaporation anomaly",2022-04-01,2022,"April"
"142",141,-0.69356644153595,"Evaporation anomaly",2022-04-01,2022,"April"
"143",142,-0.69356644153595,"Evaporation anomaly",2022-04-01,2022,"April"
"144",143,-0.584180595580789,"Evaporation anomaly",2022-04-01,2022,"April"
"145",144,-0.583325028419495,"Evaporation anomaly",2022-04-01,2022,"April"
"146",145,-0.474633222818755,"Evaporation anomaly",2022-04-01,2022,"April"
"147",146,-0.473976671695709,"Evaporation anomaly",2022-04-01,2022,"April"
"148",147,-0.257632437650666,"Evaporation anomaly",2022-04-01,2022,"April"
"149",148,-0.24948762357235,"Evaporation anomaly",2022-04-01,2022,"April"
"150",149,-0.119514957144519,"Evaporation anomaly",2022-04-01,2022,"April"
"151",150,-0.114886127412319,"Evaporation anomaly",2022-04-01,2022,"April"
"152",151,-0.0874738504335637,"Evaporation anomaly",2022-04-01,2022,"April"
"153",152,-0.085503987967968,"Evaporation anomaly",2022-04-01,2022,"April"
"154",153,-0.0840827401997669,"Evaporation anomaly",2022-04-01,2022,"April"
"155",154,-0.0839837267994881,"Evaporation anomaly",2022-04-01,2022,"April"
"156",155,-0.0804552504895879,"Evaporation anomaly",2022-04-01,2022,"April"
"157",156,-0.0800617128811003,"Evaporation anomaly",2022-04-01,2022,"April"
"158",157,-0.101198828766378,"Evaporation anomaly",2022-04-01,2022,"April"
"159",158,-0.104569718863777,"Evaporation anomaly",2022-04-01,2022,"April"
"160",159,-0.12984721487792,"Evaporation anomaly",2022-04-01,2022,"April"
"161",160,-0.133782269190115,"Evaporation anomaly",2022-04-01,2022,"April"
"162",161,-0.114124874386822,"Evaporation anomaly",2022-04-01,2022,"April"
"163",162,-0.109810788504684,"Evaporation anomaly",2022-04-01,2022,"April"
"164",163,-0.0858736774214849,"Evaporation anomaly",2022-04-01,2022,"April"
"165",164,-0.0806087147437752,"Evaporation anomaly",2022-04-01,2022,"April"
"166",165,-0.0566800929870084,"Evaporation anomaly",2022-04-01,2022,"April"
"167",166,-0.0497784525645881,"Evaporation anomaly",2022-04-01,2022,"April"
"168",167,-0.00238609436965332,"Evaporation anomaly",2022-04-01,2022,"April"
"169",168,0.0107263468049665,"Evaporation anomaly",2022-04-01,2022,"April"
"170",169,0.0598446284919065,"Evaporation anomaly",2022-04-01,2022,"April"
"171",170,0.0771034447388623,"Evaporation anomaly",2022-04-01,2022,"April"
"172",171,0.122522170574271,"Evaporation anomaly",2022-04-01,2022,"April"
"173",172,0.138375615604775,"Evaporation anomaly",2022-04-01,2022,"April"
"174",173,-0.759543597698212,"Evaporation anomaly",2022-04-01,2022,"April"
"175",174,-0.868947606839747,"Evaporation anomaly",2022-04-01,2022,"April"
"176",175,-0.932048499584198,"Evaporation anomaly",2022-04-01,2022,"April"
"177",176,-0.981569988219331,"Evaporation anomaly",2022-04-01,2022,"April"
"178",177,-1.00964760780334,"Evaporation anomaly",2022-04-01,2022,"April"
"179",178,-1.01943201110428,"Evaporation anomaly",2022-04-01,2022,"April"
"180",179,-1.02631258964539,"Evaporation anomaly",2022-04-01,2022,"April"
"181",180,-1.00445308146524,"Evaporation anomaly",2022-04-01,2022,"April"
"182",181,-0.989342093467712,"Evaporation anomaly",2022-04-01,2022,"April"
"183",182,-0.893051684538344,"Evaporation anomaly",2022-04-01,2022,"April"
"184",183,-0.810386180877686,"Evaporation anomaly",2022-04-01,2022,"April"
"185",184,-0.747018589375437,"Evaporation anomaly",2022-04-01,2022,"April"
"186",185,-0.69356644153595,"Evaporation anomaly",2022-04-01,2022,"April"
"187",186,-0.63986525301402,"Evaporation anomaly",2022-04-01,2022,"April"
"188",187,-0.583325028419495,"Evaporation anomaly",2022-04-01,2022,"April"
"189",188,-0.529577728282197,"Evaporation anomaly",2022-04-01,2022,"April"
"190",189,-0.473976671695709,"Evaporation anomaly",2022-04-01,2022,"April"
"191",190,-0.375883507968601,"Evaporation anomaly",2022-04-01,2022,"April"
"192",191,-0.24948762357235,"Evaporation anomaly",2022-04-01,2022,"April"
"193",192,-0.190112952824165,"Evaporation anomaly",2022-04-01,2022,"April"
"194",193,-0.114886127412319,"Evaporation anomaly",2022-04-01,2022,"April"
"195",194,-0.103467384174303,"Evaporation anomaly",2022-04-01,2022,"April"
"196",195,-0.085503987967968,"Evaporation anomaly",2022-04-01,2022,"April"
"197",196,-0.0849072290712708,"Evaporation anomaly",2022-04-01,2022,"April"
"198",197,-0.0839837267994881,"Evaporation anomaly",2022-04-01,2022,"April"
"199",198,-0.0826421722998283,"Evaporation anomaly",2022-04-01,2022,"April"
"200",199,-0.0800624042749405,"Evaporation anomaly",2022-04-01,2022,"April"
"201",200,-0.0872701967521431,"Evaporation anomaly",2022-04-01,2022,"April"
"202",201,-0.104579493403435,"Evaporation anomaly",2022-04-01,2022,"April"
"203",202,-0.113292526797897,"Evaporation anomaly",2022-04-01,2022,"April"
"204",203,-0.13388592004776,"Evaporation anomaly",2022-04-01,2022,"April"
"205",204,-0.127993128988437,"Evaporation anomaly",2022-04-01,2022,"April"
"206",205,-0.110431358218193,"Evaporation anomaly",2022-04-01,2022,"April"
"207",206,-0.103120963568259,"Evaporation anomaly",2022-04-01,2022,"April"
"208",207,-0.0816804245114326,"Evaporation anomaly",2022-04-01,2022,"April"
"209",208,-0.0751073050008471,"Evaporation anomaly",2022-04-01,2022,"April"
"210",209,-0.0504197478294373,"Evaporation anomaly",2022-04-01,2022,"April"
"211",210,-0.0374369011112717,"Evaporation anomaly",2022-04-01,2022,"April"
"212",211,0.0105585977435112,"Evaporation anomaly",2022-04-01,2022,"April"
"213",212,0.0218762035586615,"Evaporation anomaly",2022-04-01,2022,"April"
"214",213,0.0767481625080109,"Evaporation anomaly",2022-04-01,2022,"April"
"215",214,0.0873535591447383,"Evaporation anomaly",2022-04-01,2022,"April"
"216",215,0.137959972023964,"Evaporation anomaly",2022-04-01,2022,"April"
"217",216,0.144717213035976,"Evaporation anomaly",2022-04-01,2022,"April"
"218",217,-0.565013477306167,"Evaporation anomaly",2022-04-01,2022,"April"
"219",218,-0.713386385756641,"Evaporation anomaly",2022-04-01,2022,"April"
"220",219,-0.726181358413166,"Evaporation anomaly",2022-04-01,2022,"April"
"221",220,-0.884893913443848,"Evaporation anomaly",2022-04-01,2022,"April"
"222",221,-0.890035202868636,"Evaporation anomaly",2022-04-01,2022,"April"
"223",222,-0.952466910993228,"Evaporation anomaly",2022-04-01,2022,"April"
"224",223,-0.953862238655937,"Evaporation anomaly",2022-04-01,2022,"April"
"225",224,-0.985402414257378,"Evaporation anomaly",2022-04-01,2022,"April"
"226",225,-0.985856630452259,"Evaporation anomaly",2022-04-01,2022,"April"
"227",226,-0.994003290268,"Evaporation anomaly",2022-04-01,2022,"April"
"228",227,-0.990983641107032,"Evaporation anomaly",2022-04-01,2022,"April"
"229",228,-0.842520994136496,"Evaporation anomaly",2022-04-01,2022,"April"
"230",229,-0.839803923400679,"Evaporation anomaly",2022-04-01,2022,"April"
"231",230,-0.726636223560083,"Evaporation anomaly",2022-04-01,2022,"April"
"232",231,-0.726518262005626,"Evaporation anomaly",2022-04-01,2022,"April"
"233",232,-0.633907776669957,"Evaporation anomaly",2022-04-01,2022,"April"
"234",233,-0.633147692526159,"Evaporation anomaly",2022-04-01,2022,"April"
"235",234,-0.500402837808789,"Evaporation anomaly",2022-04-01,2022,"April"
"236",235,-0.49988445199696,"Evaporation anomaly",2022-04-01,2022,"April"
"237",236,-0.275285911821246,"Evaporation anomaly",2022-04-01,2022,"April"
"238",237,-0.267836479174691,"Evaporation anomaly",2022-04-01,2022,"April"
"239",238,-0.141100991399917,"Evaporation anomaly",2022-04-01,2022,"April"
"240",239,-0.137135530548395,"Evaporation anomaly",2022-04-01,2022,"April"
"241",240,-0.109415855045267,"Evaporation anomaly",2022-04-01,2022,"April"
"242",241,-0.107379378257721,"Evaporation anomaly",2022-04-01,2022,"April"
"243",242,-0.101957085190614,"Evaporation anomaly",2022-04-01,2022,"April"
"244",243,-0.101372696930117,"Evaporation anomaly",2022-04-01,2022,"April"
"245",244,-0.0940530247254118,"Evaporation anomaly",2022-04-01,2022,"April"
"246",245,-0.0931217395638134,"Evaporation anomaly",2022-04-01,2022,"April"
"247",246,-0.111162959285992,"Evaporation anomaly",2022-04-01,2022,"April"
"248",247,-0.11359961759259,"Evaporation anomaly",2022-04-01,2022,"April"
"249",248,-0.137012122887647,"Evaporation anomaly",2022-04-01,2022,"April"
"250",249,-0.140147534189188,"Evaporation anomaly",2022-04-01,2022,"April"
"251",250,-0.134408936048803,"Evaporation anomaly",2022-04-01,2022,"April"
"252",251,-0.132552920659756,"Evaporation anomaly",2022-04-01,2022,"April"
"253",252,-0.118698774659577,"Evaporation anomaly",2022-04-01,2022,"April"
"254",253,-0.114976841634762,"Evaporation anomaly",2022-04-01,2022,"April"
"255",254,-0.0906648530249605,"Evaporation anomaly",2022-04-01,2022,"April"
"256",255,-0.083671792835061,"Evaporation anomaly",2022-04-01,2022,"April"
"257",256,-0.0325164177325675,"Evaporation anomaly",2022-04-01,2022,"April"
"258",257,-0.0192547926712504,"Evaporation anomaly",2022-04-01,2022,"April"
"259",258,0.0335222806680214,"Evaporation anomaly",2022-04-01,2022,"April"
"260",259,0.0507238056247909,"Evaporation anomaly",2022-04-01,2022,"April"
"261",260,0.098525373680908,"Evaporation anomaly",2022-04-01,2022,"April"
"262",261,0.114117737684993,"Evaporation anomaly",2022-04-01,2022,"April"
"263",262,0.155292060279665,"Evaporation anomaly",2022-04-01,2022,"April"
"264",263,-0.495344519615173,"Evaporation anomaly",2022-04-01,2022,"April"
"265",264,-0.615658061179559,"Evaporation anomaly",2022-04-01,2022,"April"
"266",265,-0.673435986042023,"Evaporation anomaly",2022-04-01,2022,"April"
"267",266,-0.78134526646765,"Evaporation anomaly",2022-04-01,2022,"April"
"268",267,-0.845259428024292,"Evaporation anomaly",2022-04-01,2022,"April"
"269",268,-0.88338924145173,"Evaporation anomaly",2022-04-01,2022,"April"
"270",269,-0.905421733856201,"Evaporation anomaly",2022-04-01,2022,"April"
"271",270,-0.932757736592366,"Evaporation anomaly",2022-04-01,2022,"April"
"272",271,-0.952201724052429,"Evaporation anomaly",2022-04-01,2022,"April"
"273",272,-0.979099541204999,"Evaporation anomaly",2022-04-01,2022,"April"
"274",273,-0.997764825820923,"Evaporation anomaly",2022-04-01,2022,"April"
"275",274,-0.928087186729047,"Evaporation anomaly",2022-04-01,2022,"April"
"276",275,-0.868510186672211,"Evaporation anomaly",2022-04-01,2022,"April"
"277",276,-0.805878180207619,"Evaporation anomaly",2022-04-01,2022,"April"
"278",277,-0.753648400306702,"Evaporation anomaly",2022-04-01,2022,"April"
"279",278,-0.714989503326105,"Evaporation anomaly",2022-04-01,2022,"April"
"280",279,-0.675077319145203,"Evaporation anomaly",2022-04-01,2022,"April"
"281",280,-0.598954998681845,"Evaporation anomaly",2022-04-01,2022,"April"
"282",281,-0.522348701953888,"Evaporation anomaly",2022-04-01,2022,"April"
"283",282,-0.416327148751984,"Evaporation anomaly",2022-04-01,2022,"April"
"284",283,-0.284352600574493,"Evaporation anomaly",2022-04-01,2022,"April"
"285",284,-0.227341283141052,"Evaporation anomaly",2022-04-01,2022,"April"
"286",285,-0.158091962337494,"Evaporation anomaly",2022-04-01,2022,"April"
"287",286,-0.146484817073593,"Evaporation anomaly",2022-04-01,2022,"April"
"288",287,-0.129106312990189,"Evaporation anomaly",2022-04-01,2022,"April"
"289",288,-0.125296320786417,"Evaporation anomaly",2022-04-01,2022,"April"
"290",289,-0.11972613632679,"Evaporation anomaly",2022-04-01,2022,"April"
"291",290,-0.115501644992901,"Evaporation anomaly",2022-04-01,2022,"April"
"292",291,-0.107887916266918,"Evaporation anomaly",2022-04-01,2022,"April"
"293",292,-0.113068663802015,"Evaporation anomaly",2022-04-01,2022,"April"
"294",293,-0.124613933265209,"Evaporation anomaly",2022-04-01,2022,"April"
"295",294,-0.132125619609684,"Evaporation anomaly",2022-04-01,2022,"April"
"296",295,-0.148477047681808,"Evaporation anomaly",2022-04-01,2022,"April"
"297",296,-0.152904871083417,"Evaporation anomaly",2022-04-01,2022,"April"
"298",297,-0.164909988641739,"Evaporation anomaly",2022-04-01,2022,"April"
"299",298,-0.166046007150637,"Evaporation anomaly",2022-04-01,2022,"April"
"300",299,-0.169054344296455,"Evaporation anomaly",2022-04-01,2022,"April"
"301",300,-0.163351076933746,"Evaporation anomaly",2022-04-01,2022,"April"
"302",301,-0.144319221377373,"Evaporation anomaly",2022-04-01,2022,"April"
"303",302,-0.129477031637554,"Evaporation anomaly",2022-04-01,2022,"April"
"304",303,-0.0811102837324142,"Evaporation anomaly",2022-04-01,2022,"April"
"305",304,-0.0676987131993926,"Evaporation anomaly",2022-04-01,2022,"April"
"306",305,-0.0116695147007704,"Evaporation anomaly",2022-04-01,2022,"April"
"307",306,-0.000154517798173806,"Evaporation anomaly",2022-04-01,2022,"April"
"308",307,0.0467989444732666,"Evaporation anomaly",2022-04-01,2022,"April"
"309",308,0.0572974523117868,"Evaporation anomaly",2022-04-01,2022,"April"
"310",309,0.113649025559425,"Evaporation anomaly",2022-04-01,2022,"April"
"311",310,-0.407473234997866,"Evaporation anomaly",2022-04-01,2022,"April"
"312",311,-0.493524364717434,"Evaporation anomaly",2022-04-01,2022,"April"
"313",312,-0.511920589441924,"Evaporation anomaly",2022-04-01,2022,"April"
"314",313,-0.670366409115445,"Evaporation anomaly",2022-04-01,2022,"April"
"315",314,-0.682414047555462,"Evaporation anomaly",2022-04-01,2022,"April"
"316",315,-0.841061722762902,"Evaporation anomaly",2022-04-01,2022,"April"
"317",316,-0.845344655875253,"Evaporation anomaly",2022-04-01,2022,"April"
"318",317,-0.900804059010803,"Evaporation anomaly",2022-04-01,2022,"April"
"319",318,-0.902733555902435,"Evaporation anomaly",2022-04-01,2022,"April"
"320",319,-0.94807337076945,"Evaporation anomaly",2022-04-01,2022,"April"
"321",320,-0.950250233825466,"Evaporation anomaly",2022-04-01,2022,"April"
"322",321,-0.994033418218529,"Evaporation anomaly",2022-04-01,2022,"April"
"323",322,-0.991366134196798,"Evaporation anomaly",2022-04-01,2022,"April"
"324",323,-0.86577791535582,"Evaporation anomaly",2022-04-01,2022,"April"
"325",324,-0.863019630626427,"Evaporation anomaly",2022-04-01,2022,"April"
"326",325,-0.751347323236121,"Evaporation anomaly",2022-04-01,2022,"April"
"327",326,-0.751448132326832,"Evaporation anomaly",2022-04-01,2022,"April"
"328",327,-0.673011581812677,"Evaporation anomaly",2022-04-01,2022,"April"
"329",328,-0.672818485019919,"Evaporation anomaly",2022-04-01,2022,"April"
"330",329,-0.52013714552781,"Evaporation anomaly",2022-04-01,2022,"April"
"331",330,-0.520368301943906,"Evaporation anomaly",2022-04-01,2022,"April"
"332",331,-0.289626373553889,"Evaporation anomaly",2022-04-01,2022,"April"
"333",332,-0.283447659761506,"Evaporation anomaly",2022-04-01,2022,"April"
"334",333,-0.160797720755445,"Evaporation anomaly",2022-04-01,2022,"April"
"335",334,-0.157965700086482,"Evaporation anomaly",2022-04-01,2022,"April"
"336",335,-0.130705038705089,"Evaporation anomaly",2022-04-01,2022,"April"
"337",336,-0.129169292257035,"Evaporation anomaly",2022-04-01,2022,"April"
"338",337,-0.12024083139258,"Evaporation anomaly",2022-04-01,2022,"April"
"339",338,-0.119761661274596,"Evaporation anomaly",2022-04-01,2022,"April"
"340",339,-0.108840160958473,"Evaporation anomaly",2022-04-01,2022,"April"
"341",340,-0.107888915594727,"Evaporation anomaly",2022-04-01,2022,"April"
"342",341,-0.122725629594989,"Evaporation anomaly",2022-04-01,2022,"April"
"343",342,-0.124613933265209,"Evaporation anomaly",2022-04-01,2022,"April"
"344",343,-0.145890043593408,"Evaporation anomaly",2022-04-01,2022,"April"
"345",344,-0.148477047681808,"Evaporation anomaly",2022-04-01,2022,"April"
"346",345,-0.162544051960895,"Evaporation anomaly",2022-04-01,2022,"April"
"347",346,-0.164909988641739,"Evaporation anomaly",2022-04-01,2022,"April"
"348",347,-0.168476503866515,"Evaporation anomaly",2022-04-01,2022,"April"
"349",348,-0.169054344296455,"Evaporation anomaly",2022-04-01,2022,"April"
"350",349,-0.148698092322624,"Evaporation anomaly",2022-04-01,2022,"April"
"351",350,-0.144319221377373,"Evaporation anomaly",2022-04-01,2022,"April"
"352",351,-0.0920093732666679,"Evaporation anomaly",2022-04-01,2022,"April"
"353",352,-0.0811102837324142,"Evaporation anomaly",2022-04-01,2022,"April"
"354",353,-0.0264047467631063,"Evaporation anomaly",2022-04-01,2022,"April"
"355",354,-0.0116695147007704,"Evaporation anomaly",2022-04-01,2022,"April"
"356",355,0.0346623851604601,"Evaporation anomaly",2022-04-01,2022,"April"
