"","FID","value","parameter","date","year","month"
"90",89,0.503867328166962,"Evaporation anomaly",2022-03-01,2022,"March"
"91",90,0.635928189207172,"Evaporation anomaly",2022-03-01,2022,"March"
"92",91,0.654887877522127,"Evaporation anomaly",2022-03-01,2022,"March"
"93",92,0.665368886182815,"Evaporation anomaly",2022-03-01,2022,"March"
"94",93,0.680057702051133,"Evaporation anomaly",2022-03-01,2022,"March"
"95",94,0.69018981195557,"Evaporation anomaly",2022-03-01,2022,"March"
"96",95,0.696829320788441,"Evaporation anomaly",2022-03-01,2022,"March"
"97",96,0.701327748365276,"Evaporation anomaly",2022-03-01,2022,"March"
"98",97,0.702209590351571,"Evaporation anomaly",2022-03-01,2022,"March"
"99",98,0.702962777585901,"Evaporation anomaly",2022-03-01,2022,"March"
"100",99,0.70013483734494,"Evaporation anomaly",2022-03-01,2022,"March"
"101",100,0.697741383180132,"Evaporation anomaly",2022-03-01,2022,"March"
"102",101,0.688400993171537,"Evaporation anomaly",2022-03-01,2022,"March"
"103",102,0.678369315541464,"Evaporation anomaly",2022-03-01,2022,"March"
"104",103,0.651026760574972,"Evaporation anomaly",2022-03-01,2022,"March"
"105",104,0.621955492235891,"Evaporation anomaly",2022-03-01,2022,"March"
"106",105,0.603072188739468,"Evaporation anomaly",2022-03-01,2022,"March"
"107",106,0.577740566013088,"Evaporation anomaly",2022-03-01,2022,"March"
"108",107,0.57443077956246,"Evaporation anomaly",2022-03-01,2022,"March"
"109",108,0.569937664052276,"Evaporation anomaly",2022-03-01,2022,"March"
"110",109,0.565976323703377,"Evaporation anomaly",2022-03-01,2022,"March"
"111",110,0.559298829849916,"Evaporation anomaly",2022-03-01,2022,"March"
"112",111,0.554535680883026,"Evaporation anomaly",2022-03-01,2022,"March"
"113",112,0.546972768440735,"Evaporation anomaly",2022-03-01,2022,"March"
"114",113,0.547296704195109,"Evaporation anomaly",2022-03-01,2022,"March"
"115",114,0.548273316156899,"Evaporation anomaly",2022-03-01,2022,"March"
"116",115,0.547285193671191,"Evaporation anomaly",2022-03-01,2022,"March"
"117",116,0.544967201373992,"Evaporation anomaly",2022-03-01,2022,"March"
"118",117,0.541190993832716,"Evaporation anomaly",2022-03-01,2022,"March"
"119",118,0.531662302017212,"Evaporation anomaly",2022-03-01,2022,"March"
"120",119,0.53020616167204,"Evaporation anomaly",2022-03-01,2022,"March"
"121",120,0.525204810990098,"Evaporation anomaly",2022-03-01,2022,"March"
"122",121,0.523746880822833,"Evaporation anomaly",2022-03-01,2022,"March"
"123",122,0.518901537268903,"Evaporation anomaly",2022-03-01,2022,"March"
"124",123,0.517432054655457,"Evaporation anomaly",2022-03-01,2022,"March"
"125",124,0.511203033886709,"Evaporation anomaly",2022-03-01,2022,"March"
"126",125,0.510038170508672,"Evaporation anomaly",2022-03-01,2022,"March"
"127",126,0.505142717381113,"Evaporation anomaly",2022-03-01,2022,"March"
"128",127,0.504951937405724,"Evaporation anomaly",2022-03-01,2022,"March"
"129",128,0.503898029914394,"Evaporation anomaly",2022-03-01,2022,"March"
"130",129,0.503360765463017,"Evaporation anomaly",2022-03-01,2022,"March"
"131",130,0.614236546555648,"Evaporation anomaly",2022-03-01,2022,"March"
"132",131,0.616223871707916,"Evaporation anomaly",2022-03-01,2022,"March"
"133",132,0.618964022799336,"Evaporation anomaly",2022-03-01,2022,"March"
"134",133,0.649402022361755,"Evaporation anomaly",2022-03-01,2022,"March"
"135",134,0.651005801305793,"Evaporation anomaly",2022-03-01,2022,"March"
"136",135,0.682195007801056,"Evaporation anomaly",2022-03-01,2022,"March"
"137",136,0.683100919844228,"Evaporation anomaly",2022-03-01,2022,"March"
"138",137,0.699997127056122,"Evaporation anomaly",2022-03-01,2022,"March"
"139",138,0.700051606375404,"Evaporation anomaly",2022-03-01,2022,"March"
"140",139,0.702782571315765,"Evaporation anomaly",2022-03-01,2022,"March"
"141",140,0.702619247456651,"Evaporation anomaly",2022-03-01,2022,"March"
"142",141,0.695161521434784,"Evaporation anomaly",2022-03-01,2022,"March"
"143",142,0.695161521434784,"Evaporation anomaly",2022-03-01,2022,"March"
"144",143,0.685062600350578,"Evaporation anomaly",2022-03-01,2022,"March"
"145",144,0.684983611106873,"Evaporation anomaly",2022-03-01,2022,"March"
"146",145,0.63068377266678,"Evaporation anomaly",2022-03-01,2022,"March"
"147",146,0.630355775356293,"Evaporation anomaly",2022-03-01,2022,"March"
"148",147,0.567575241860664,"Evaporation anomaly",2022-03-01,2022,"March"
"149",148,0.565211713314056,"Evaporation anomaly",2022-03-01,2022,"March"
"150",149,0.542105380927815,"Evaporation anomaly",2022-03-01,2022,"March"
"151",150,0.541282474994659,"Evaporation anomaly",2022-03-01,2022,"March"
"152",151,0.530509981009311,"Evaporation anomaly",2022-03-01,2022,"March"
"153",152,0.529735863208771,"Evaporation anomaly",2022-03-01,2022,"March"
"154",153,0.53888618964543,"Evaporation anomaly",2022-03-01,2022,"March"
"155",154,0.539523661136627,"Evaporation anomaly",2022-03-01,2022,"March"
"156",155,0.551842324805626,"Evaporation anomaly",2022-03-01,2022,"March"
"157",156,0.553213519933755,"Evaporation anomaly",2022-03-01,2022,"March"
"158",157,0.553392233235179,"Evaporation anomaly",2022-03-01,2022,"March"
"159",158,0.553415410478153,"Evaporation anomaly",2022-03-01,2022,"March"
"160",159,0.542608847611629,"Evaporation anomaly",2022-03-01,2022,"March"
"161",160,0.540899372451588,"Evaporation anomaly",2022-03-01,2022,"March"
"162",161,0.529737724376387,"Evaporation anomaly",2022-03-01,2022,"March"
"163",162,0.527347166702009,"Evaporation anomaly",2022-03-01,2022,"March"
"164",163,0.520118177639835,"Evaporation anomaly",2022-03-01,2022,"March"
"165",164,0.518594426427264,"Evaporation anomaly",2022-03-01,2022,"March"
"166",165,0.512862645470595,"Evaporation anomaly",2022-03-01,2022,"March"
"167",166,0.511280964954493,"Evaporation anomaly",2022-03-01,2022,"March"
"168",167,0.506745827325894,"Evaporation anomaly",2022-03-01,2022,"March"
"169",168,0.505507202769924,"Evaporation anomaly",2022-03-01,2022,"March"
"170",169,0.504854181878894,"Evaporation anomaly",2022-03-01,2022,"March"
"171",170,0.504624776994836,"Evaporation anomaly",2022-03-01,2022,"March"
"172",171,0.506325684487502,"Evaporation anomaly",2022-03-01,2022,"March"
"173",172,0.506949826669705,"Evaporation anomaly",2022-03-01,2022,"March"
"174",173,0.614062607288361,"Evaporation anomaly",2022-03-01,2022,"March"
"175",174,0.61543329872802,"Evaporation anomaly",2022-03-01,2022,"March"
"176",175,0.616223871707916,"Evaporation anomaly",2022-03-01,2022,"March"
"177",176,0.637397200219615,"Evaporation anomaly",2022-03-01,2022,"March"
"178",177,0.649402022361755,"Evaporation anomaly",2022-03-01,2022,"March"
"179",178,0.668655556390244,"Evaporation anomaly",2022-03-01,2022,"March"
"180",179,0.682195007801056,"Evaporation anomaly",2022-03-01,2022,"March"
"181",180,0.692720848991011,"Evaporation anomaly",2022-03-01,2022,"March"
"182",181,0.699997127056122,"Evaporation anomaly",2022-03-01,2022,"March"
"183",182,0.701495884839137,"Evaporation anomaly",2022-03-01,2022,"March"
"184",183,0.702782571315765,"Evaporation anomaly",2022-03-01,2022,"March"
"185",184,0.698648616057882,"Evaporation anomaly",2022-03-01,2022,"March"
"186",185,0.695161521434784,"Evaporation anomaly",2022-03-01,2022,"March"
"187",186,0.690203621623566,"Evaporation anomaly",2022-03-01,2022,"March"
"188",187,0.684983611106873,"Evaporation anomaly",2022-03-01,2022,"March"
"189",188,0.658132739526296,"Evaporation anomaly",2022-03-01,2022,"March"
"190",189,0.630355775356293,"Evaporation anomaly",2022-03-01,2022,"March"
"191",190,0.601890301440405,"Evaporation anomaly",2022-03-01,2022,"March"
"192",191,0.565211713314056,"Evaporation anomaly",2022-03-01,2022,"March"
"193",192,0.554656179482695,"Evaporation anomaly",2022-03-01,2022,"March"
"194",193,0.541282474994659,"Evaporation anomaly",2022-03-01,2022,"March"
"195",194,0.536795130037978,"Evaporation anomaly",2022-03-01,2022,"March"
"196",195,0.529735863208771,"Evaporation anomaly",2022-03-01,2022,"March"
"197",196,0.533577936935066,"Evaporation anomaly",2022-03-01,2022,"March"
"198",197,0.539523661136627,"Evaporation anomaly",2022-03-01,2022,"March"
"199",198,0.544207314142479,"Evaporation anomaly",2022-03-01,2022,"March"
"200",199,0.553213834762573,"Evaporation anomaly",2022-03-01,2022,"March"
"201",200,0.553275919467977,"Evaporation anomaly",2022-03-01,2022,"March"
"202",201,0.553425014019012,"Evaporation anomaly",2022-03-01,2022,"March"
"203",202,0.549711308706782,"Evaporation anomaly",2022-03-01,2022,"March"
"204",203,0.540933907032013,"Evaporation anomaly",2022-03-01,2022,"March"
"205",204,0.537524733499157,"Evaporation anomaly",2022-03-01,2022,"March"
"206",205,0.527364671230316,"Evaporation anomaly",2022-03-01,2022,"March"
"207",206,0.525133530640888,"Evaporation anomaly",2022-03-01,2022,"March"
"208",207,0.518589854240417,"Evaporation anomaly",2022-03-01,2022,"March"
"209",208,0.517053427540799,"Evaporation anomaly",2022-03-01,2022,"March"
"210",209,0.511282861232758,"Evaporation anomaly",2022-03-01,2022,"March"
"211",210,0.510056044777465,"Evaporation anomaly",2022-03-01,2022,"March"
"212",211,0.505520701408386,"Evaporation anomaly",2022-03-01,2022,"March"
"213",212,0.505374186031533,"Evaporation anomaly",2022-03-01,2022,"March"
"214",213,0.504663825035095,"Evaporation anomaly",2022-03-01,2022,"March"
"215",214,0.505143996927645,"Evaporation anomaly",2022-03-01,2022,"March"
"216",215,0.507435262203217,"Evaporation anomaly",2022-03-01,2022,"March"
"217",216,0.507327345081863,"Evaporation anomaly",2022-03-01,2022,"March"
"218",217,0.612166294309427,"Evaporation anomaly",2022-03-01,2022,"March"
"219",218,0.609547932854784,"Evaporation anomaly",2022-03-01,2022,"March"
"220",219,0.609669865558078,"Evaporation anomaly",2022-03-01,2022,"March"
"221",220,0.611513882858639,"Evaporation anomaly",2022-03-01,2022,"March"
"222",221,0.613921029864822,"Evaporation anomaly",2022-03-01,2022,"March"
"223",222,0.642103571639617,"Evaporation anomaly",2022-03-01,2022,"March"
"224",223,0.64333505355468,"Evaporation anomaly",2022-03-01,2022,"March"
"225",224,0.66888023412492,"Evaporation anomaly",2022-03-01,2022,"March"
"226",225,0.669970209480912,"Evaporation anomaly",2022-03-01,2022,"March"
"227",226,0.690788302916896,"Evaporation anomaly",2022-03-01,2022,"March"
"228",227,0.690838831572456,"Evaporation anomaly",2022-03-01,2022,"March"
"229",228,0.693329029187318,"Evaporation anomaly",2022-03-01,2022,"March"
"230",229,0.6932341617747,"Evaporation anomaly",2022-03-01,2022,"March"
"231",230,0.688396278539348,"Evaporation anomaly",2022-03-01,2022,"March"
"232",231,0.688420410496663,"Evaporation anomaly",2022-03-01,2022,"March"
"233",232,0.678383691731517,"Evaporation anomaly",2022-03-01,2022,"March"
"234",233,0.678366689234777,"Evaporation anomaly",2022-03-01,2022,"March"
"235",234,0.634137902530063,"Evaporation anomaly",2022-03-01,2022,"March"
"236",235,0.633998643945651,"Evaporation anomaly",2022-03-01,2022,"March"
"237",236,0.574171105029291,"Evaporation anomaly",2022-03-01,2022,"March"
"238",237,0.572169781135139,"Evaporation anomaly",2022-03-01,2022,"March"
"239",238,0.539107896459389,"Evaporation anomaly",2022-03-01,2022,"March"
"240",239,0.538173983078155,"Evaporation anomaly",2022-03-01,2022,"March"
"241",240,0.529639118015598,"Evaporation anomaly",2022-03-01,2022,"March"
"242",241,0.529105850114391,"Evaporation anomaly",2022-03-01,2022,"March"
"243",242,0.54014393840618,"Evaporation anomaly",2022-03-01,2022,"March"
"244",243,0.540783195338092,"Evaporation anomaly",2022-03-01,2022,"March"
"245",244,0.553483590255666,"Evaporation anomaly",2022-03-01,2022,"March"
"246",245,0.554708021865307,"Evaporation anomaly",2022-03-01,2022,"March"
"247",246,0.557596254274422,"Evaporation anomaly",2022-03-01,2022,"March"
"248",247,0.557904937772586,"Evaporation anomaly",2022-03-01,2022,"March"
"249",248,0.550246301356323,"Evaporation anomaly",2022-03-01,2022,"March"
"250",249,0.54897342890137,"Evaporation anomaly",2022-03-01,2022,"March"
"251",250,0.535055444309098,"Evaporation anomaly",2022-03-01,2022,"March"
"252",251,0.532331689447712,"Evaporation anomaly",2022-03-01,2022,"March"
"253",252,0.52214049468994,"Evaporation anomaly",2022-03-01,2022,"March"
"254",253,0.520261749265213,"Evaporation anomaly",2022-03-01,2022,"March"
"255",254,0.513678688192292,"Evaporation anomaly",2022-03-01,2022,"March"
"256",255,0.512067360990814,"Evaporation anomaly",2022-03-01,2022,"March"
"257",256,0.506761300897011,"Evaporation anomaly",2022-03-01,2022,"March"
"258",257,0.50551637851622,"Evaporation anomaly",2022-03-01,2022,"March"
"259",258,0.504702518011549,"Evaporation anomaly",2022-03-01,2022,"March"
"260",259,0.504468440930839,"Evaporation anomaly",2022-03-01,2022,"March"
"261",260,0.506516626783787,"Evaporation anomaly",2022-03-01,2022,"March"
"262",261,0.507156063478457,"Evaporation anomaly",2022-03-01,2022,"March"
"263",262,0.507883920804264,"Evaporation anomaly",2022-03-01,2022,"March"
"264",263,0.609036326408386,"Evaporation anomaly",2022-03-01,2022,"March"
"265",264,0.606742102301375,"Evaporation anomaly",2022-03-01,2022,"March"
"266",265,0.605640351772308,"Evaporation anomaly",2022-03-01,2022,"March"
"267",266,0.606842817158325,"Evaporation anomaly",2022-03-01,2022,"March"
"268",267,0.607555031776428,"Evaporation anomaly",2022-03-01,2022,"March"
"269",268,0.625645572381724,"Evaporation anomaly",2022-03-01,2022,"March"
"270",269,0.636098802089691,"Evaporation anomaly",2022-03-01,2022,"March"
"271",270,0.648940423999951,"Evaporation anomaly",2022-03-01,2022,"March"
"272",271,0.658074617385864,"Evaporation anomaly",2022-03-01,2022,"March"
"273",272,0.672999802048703,"Evaporation anomaly",2022-03-01,2022,"March"
"274",273,0.683356881141663,"Evaporation anomaly",2022-03-01,2022,"March"
"275",274,0.684611059559364,"Evaporation anomaly",2022-03-01,2022,"March"
"276",275,0.68568342924118,"Evaporation anomaly",2022-03-01,2022,"March"
"277",276,0.684149464924997,"Evaporation anomaly",2022-03-01,2022,"March"
"278",277,0.682870268821716,"Evaporation anomaly",2022-03-01,2022,"March"
"279",278,0.677914484248639,"Evaporation anomaly",2022-03-01,2022,"March"
"280",279,0.672798037528992,"Evaporation anomaly",2022-03-01,2022,"March"
"281",280,0.655034149550012,"Evaporation anomaly",2022-03-01,2022,"March"
"282",281,0.637157320976257,"Evaporation anomaly",2022-03-01,2022,"March"
"283",282,0.610996981623481,"Evaporation anomaly",2022-03-01,2022,"March"
"284",283,0.578432857990265,"Evaporation anomaly",2022-03-01,2022,"March"
"285",284,0.558932465184918,"Evaporation anomaly",2022-03-01,2022,"March"
"286",285,0.535246133804321,"Evaporation anomaly",2022-03-01,2022,"March"
"287",286,0.532536717479509,"Evaporation anomaly",2022-03-01,2022,"March"
"288",287,0.528480112552643,"Evaporation anomaly",2022-03-01,2022,"March"
"289",288,0.534017282096296,"Evaporation anomaly",2022-03-01,2022,"March"
"290",289,0.542112588882446,"Evaporation anomaly",2022-03-01,2022,"March"
"291",290,0.547210185734461,"Evaporation anomaly",2022-03-01,2022,"March"
"292",291,0.556397497653961,"Evaporation anomaly",2022-03-01,2022,"March"
"293",292,0.558558813303956,"Evaporation anomaly",2022-03-01,2022,"March"
"294",293,0.563375294208527,"Evaporation anomaly",2022-03-01,2022,"March"
"295",294,0.562208304984223,"Evaporation anomaly",2022-03-01,2022,"March"
"296",295,0.559668004512787,"Evaporation anomaly",2022-03-01,2022,"March"
"297",296,0.5542598892538,"Evaporation anomaly",2022-03-01,2022,"March"
"298",297,0.539596915245056,"Evaporation anomaly",2022-03-01,2022,"March"
"299",298,0.53504122463464,"Evaporation anomaly",2022-03-01,2022,"March"
"300",299,0.522977113723755,"Evaporation anomaly",2022-03-01,2022,"March"
"301",300,0.520791523087212,"Evaporation anomaly",2022-03-01,2022,"March"
"302",301,0.513498187065125,"Evaporation anomaly",2022-03-01,2022,"March"
"303",302,0.511621860075121,"Evaporation anomaly",2022-03-01,2022,"March"
"304",303,0.505507409572601,"Evaporation anomaly",2022-03-01,2022,"March"
"305",304,0.505216274820355,"Evaporation anomaly",2022-03-01,2022,"March"
"306",305,0.504000008106232,"Evaporation anomaly",2022-03-01,2022,"March"
"307",306,0.504466318669724,"Evaporation anomaly",2022-03-01,2022,"March"
"308",307,0.506367743015289,"Evaporation anomaly",2022-03-01,2022,"March"
"309",308,0.507332413574136,"Evaporation anomaly",2022-03-01,2022,"March"
"310",309,0.512510359287262,"Evaporation anomaly",2022-03-01,2022,"March"
"311",310,0.615111961421219,"Evaporation anomaly",2022-03-01,2022,"March"
"312",311,0.609003068423931,"Evaporation anomaly",2022-03-01,2022,"March"
"313",312,0.608641047055361,"Evaporation anomaly",2022-03-01,2022,"March"
"314",313,0.605625353207583,"Evaporation anomaly",2022-03-01,2022,"March"
"315",314,0.6057617654421,"Evaporation anomaly",2022-03-01,2022,"March"
"316",315,0.607623085725859,"Evaporation anomaly",2022-03-01,2022,"March"
"317",316,0.609813611049769,"Evaporation anomaly",2022-03-01,2022,"March"
"318",317,0.636007380189773,"Evaporation anomaly",2022-03-01,2022,"March"
"319",318,0.637004682059301,"Evaporation anomaly",2022-03-01,2022,"March"
"320",319,0.657998768810868,"Evaporation anomaly",2022-03-01,2022,"March"
"321",320,0.659255472785469,"Evaporation anomaly",2022-03-01,2022,"March"
"322",321,0.683249134958592,"Evaporation anomaly",2022-03-01,2022,"March"
"323",322,0.683297001168428,"Evaporation anomaly",2022-03-01,2022,"March"
"324",323,0.685547850053341,"Evaporation anomaly",2022-03-01,2022,"March"
"325",324,0.685481896065292,"Evaporation anomaly",2022-03-01,2022,"March"
"326",325,0.682642371100095,"Evaporation anomaly",2022-03-01,2022,"March"
"327",326,0.682652355190757,"Evaporation anomaly",2022-03-01,2022,"March"
"328",327,0.672673747440876,"Evaporation anomaly",2022-03-01,2022,"March"
"329",328,0.672624504209465,"Evaporation anomaly",2022-03-01,2022,"March"
"330",329,0.637068257750015,"Evaporation anomaly",2022-03-01,2022,"March"
"331",330,0.637077566821193,"Evaporation anomaly",2022-03-01,2022,"March"
"332",331,0.580053554316079,"Evaporation anomaly",2022-03-01,2022,"March"
"333",332,0.578483068205412,"Evaporation anomaly",2022-03-01,2022,"March"
"334",333,0.536397569005387,"Evaporation anomaly",2022-03-01,2022,"March"
"335",334,0.535384410971037,"Evaporation anomaly",2022-03-01,2022,"March"
"336",335,0.52891948444461,"Evaporation anomaly",2022-03-01,2022,"March"
"337",336,0.528541952825941,"Evaporation anomaly",2022-03-01,2022,"March"
"338",337,0.541472562203095,"Evaporation anomaly",2022-03-01,2022,"March"
"339",338,0.542120487014345,"Evaporation anomaly",2022-03-01,2022,"March"
"340",339,0.555267889085188,"Evaporation anomaly",2022-03-01,2022,"March"
"341",340,0.556397787440185,"Evaporation anomaly",2022-03-01,2022,"March"
"342",341,0.562587527530699,"Evaporation anomaly",2022-03-01,2022,"March"
"343",342,0.563375294208527,"Evaporation anomaly",2022-03-01,2022,"March"
"344",343,0.560069912387523,"Evaporation anomaly",2022-03-01,2022,"March"
"345",344,0.559668004512787,"Evaporation anomaly",2022-03-01,2022,"March"
"346",345,0.542486655215449,"Evaporation anomaly",2022-03-01,2022,"March"
"347",346,0.539596915245056,"Evaporation anomaly",2022-03-01,2022,"March"
"348",347,0.525294384261494,"Evaporation anomaly",2022-03-01,2022,"March"
"349",348,0.522977113723755,"Evaporation anomaly",2022-03-01,2022,"March"
"350",349,0.5151762461018,"Evaporation anomaly",2022-03-01,2022,"March"
"351",350,0.513498187065125,"Evaporation anomaly",2022-03-01,2022,"March"
"352",351,0.506885255848527,"Evaporation anomaly",2022-03-01,2022,"March"
"353",352,0.505507409572601,"Evaporation anomaly",2022-03-01,2022,"March"
"354",353,0.504319876545591,"Evaporation anomaly",2022-03-01,2022,"March"
"355",354,0.504000008106232,"Evaporation anomaly",2022-03-01,2022,"March"
"356",355,0.505876261700975,"Evaporation anomaly",2022-03-01,2022,"March"
"357",356,0.506367743015289,"Evaporation anomaly",2022-03-01,2022,"March"
"358",357,0.510977548115405,"Evaporation anomaly",2022-03-01,2022,"March"
"359",358,0.512510359287262,"Evaporation anomaly",2022-03-01,2022,"March"
"360",359,0.612141952209508,"Evaporation anomaly",2022-03-01,2022,"March"
"361",360,0.606769808954695,"Evaporation anomaly",2022-03-01,2022,"March"
"362",361,0.60397085228753,"Evaporation anomaly",2022-03-01,2022,"March"
"363",362,0.603874592985069,"Evaporation anomaly",2022-03-01,2022,"March"
"364",363,0.603897917479678,"Evaporation anomaly",2022-03-01,2022,"March"
"365",364,0.610144220502067,"Evaporation anomaly",2022-03-01,2022,"March"
"366",365,0.614104605824425,"Evaporation anomaly",2022-03-01,2022,"March"
"367",366,0.623241273377917,"Evaporation anomaly",2022-03-01,2022,"March"
